code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,24291_date,24291_score,24292_date,24292_score,24293_date,24293_score,24294_date,24294_score,24295_date,24295_score,24296_date,24296_score,24297_date,24297_score,24298_date,24298_score,24299_date,24299_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
CCC,2014J,613954,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,89.0,69.0,94.0,147.0,83.0,219.0,88.0,245.0,100.0,781.0,572.0,39.0,10.0,1.0,1076.0,62.0,193.0,1.0
CCC,2014J,614265,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Y,Pass,-25.0,NA,31.0,88.0,109.0,64.0,158.0,82.0,207.0,68.0,21.0,67.0,69.0,86.0,147.0,60.0,219.0,79.0,244.0,50.0,57.0,124.0,2.0,96.0,0.0,265.0,114.0,92.0,6.0
CCC,2014J,614300,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-52.0,NA,30.0,84.0,110.0,76.0,158.0,73.0,203.0,75.0,21.0,100.0,69.0,81.0,147.0,71.0,219.0,71.0,243.0,62.0,70.0,221.0,1.0,40.0,3.0,1459.0,25.0,62.0,5.0
CCC,2014J,614458,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,-70.0,NA,26.0,100.0,107.0,95.0,150.0,95.0,198.0,93.0,21.0,89.0,69.0,85.0,147.0,100.0,219.0,96.0,244.0,100.0,2043.0,1334.0,22.0,45.0,1.0,2254.0,95.0,275.0,20.0
CCC,2014J,614623,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-137.0,-114.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,614761,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-67.0,153.0,32.0,70.0,109.0,59.0,NA,NA,NA,NA,21.0,78.0,69.0,66.0,147.0,60.0,NA,NA,NA,NA,31.0,90.0,0.0,620.0,0.0,345.0,27.0,36.0,2.0
CCC,2014J,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass,-74.0,NA,35.0,96.0,112.0,70.0,158.0,40.0,211.0,76.0,21.0,33.0,69.0,87.0,147.0,67.0,219.0,46.0,244.0,80.0,2.0,81.0,0.0,0.0,4.0,953.0,25.0,111.0,4.0
CCC,2014J,615075,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-23.0,NA,14.0,96.0,98.0,96.0,156.0,98.0,204.0,95.0,21.0,100.0,69.0,94.0,147.0,83.0,219.0,92.0,244.0,98.0,390.0,336.0,0.0,49.0,1.0,271.0,19.0,61.0,6.0
CCC,2014J,615225,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-146.0,-64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,615241,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-23.0,NA,32.0,96.0,109.0,92.0,NA,NA,207.0,85.0,21.0,89.0,69.0,100.0,147.0,85.0,219.0,63.0,243.0,98.0,10.0,74.0,0.0,12.0,1.0,236.0,38.0,84.0,4.0
CCC,2014J,615242,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,69.0,0.0,5.0,0.0,21.0,122.0,18.0,3.0
CCC,2014J,615426,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-155.0,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,616386,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-78.0,NA,31.0,74.0,109.0,50.0,158.0,43.0,206.0,68.0,21.0,78.0,69.0,81.0,147.0,58.0,219.0,35.0,244.0,46.0,1340.0,724.0,1.0,494.0,1.0,5026.0,68.0,272.0,15.0
CCC,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,Withdrawn,-147.0,60.0,-1.0,96.0,NA,NA,NA,NA,NA,NA,-1.0,90.0,-1.0,94.0,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,N,Fail,-73.0,NA,32.0,68.0,109.0,40.0,158.0,44.0,207.0,26.0,21.0,44.0,69.0,8.0,147.0,48.0,219.0,21.0,NA,NA,7.0,128.0,0.0,243.0,0.0,723.0,45.0,46.0,2.0
CCC,2014J,616646,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-46.0,101.0,32.0,70.0,NA,NA,NA,NA,NA,NA,21.0,44.0,69.0,48.0,NA,NA,NA,NA,NA,NA,39.0,77.0,0.0,4.0,0.0,390.0,50.0,46.0,4.0
CCC,2014J,616658,M,North Region,Lower Than A Level,NA,0-35,0,30,N,Pass,-18.0,NA,31.0,70.0,109.0,81.0,158.0,83.0,206.0,90.0,21.0,78.0,69.0,93.0,147.0,86.0,219.0,85.0,248.0,74.0,388.0,339.0,7.0,315.0,4.0,339.0,72.0,190.0,4.0
CCC,2014J,616789,M,London Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-38.0,NA,32.0,38.0,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,147.0,90.0,219.0,73.0,245.0,30.0,19.0,132.0,5.0,62.0,0.0,273.0,134.0,80.0,5.0
CCC,2014J,616870,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-53.0,NA,32.0,86.0,105.0,94.0,158.0,93.0,206.0,96.0,21.0,89.0,69.0,100.0,147.0,96.0,219.0,96.0,244.0,76.0,96.0,1104.0,31.0,266.0,7.0,5607.0,651.0,469.0,11.0
CCC,2014J,617130,M,Ireland,A Level or Equivalent,90-100%,0-35,1,120,N,Pass,-31.0,NA,39.0,94.0,124.0,70.0,NA,NA,214.0,50.0,21.0,89.0,69.0,84.0,147.0,77.0,219.0,50.0,244.0,74.0,61.0,61.0,0.0,1.0,1.0,288.0,45.0,33.0,5.0
CCC,2014J,617327,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-108.0,164.0,47.0,32.0,117.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0,20.0,0.0,0.0,0.0,1.0,11.0,16.0,1.0
CCC,2014J,617341,F,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-24.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,31.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
CCC,2014J,617418,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-129.0,NA,31.0,56.0,NA,NA,NA,NA,NA,NA,21.0,22.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,29.0,0.0,2.0,0.0,40.0,15.0,3.0,0.0
CCC,2014J,617740,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-53.0,NA,26.0,94.0,108.0,89.0,153.0,98.0,201.0,99.0,21.0,89.0,69.0,81.0,147.0,98.0,219.0,92.0,244.0,56.0,110.0,246.0,0.0,18.0,3.0,652.0,56.0,63.0,6.0
CCC,2014J,618377,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-78.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,12.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
CCC,2014J,618513,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-34.0,NA,31.0,70.0,110.0,53.0,178.0,43.0,212.0,71.0,21.0,56.0,69.0,80.0,147.0,67.0,219.0,73.0,244.0,38.0,4.0,84.0,0.0,15.0,6.0,443.0,45.0,56.0,2.0
CCC,2014J,618590,M,South Region,A Level or Equivalent,60-70%,0-35,1,60,Y,Fail,-60.0,NA,32.0,80.0,NA,NA,NA,NA,NA,NA,21.0,56.0,69.0,61.0,NA,NA,NA,NA,NA,NA,0.0,19.0,0.0,0.0,0.0,65.0,4.0,7.0,1.0
CCC,2014J,618649,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,Y,Pass,-155.0,NA,32.0,98.0,108.0,79.0,158.0,51.0,207.0,62.0,21.0,89.0,69.0,81.0,147.0,56.0,219.0,60.0,244.0,60.0,47.0,208.0,1.0,60.0,3.0,393.0,34.0,61.0,7.0
CCC,2014J,618683,M,Wales,HE Qualification,90-100%,35-55,0,60,N,Distinction,-93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,100.0,69.0,100.0,147.0,96.0,219.0,100.0,244.0,98.0,1027.0,715.0,4.0,31.0,7.0,2356.0,237.0,261.0,32.0
CCC,2014J,618777,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-92.0,NA,23.0,98.0,95.0,97.0,141.0,97.0,198.0,93.0,21.0,100.0,69.0,100.0,147.0,93.0,219.0,92.0,244.0,98.0,206.0,230.0,0.0,19.0,1.0,660.0,76.0,175.0,16.0
CCC,2014J,618849,M,North Region,HE Qualification,0-10%,0-35,0,30,N,Withdrawn,-137.0,160.0,32.0,98.0,109.0,71.0,NA,NA,NA,NA,21.0,89.0,69.0,91.0,NA,NA,NA,NA,NA,NA,1173.0,333.0,0.0,47.0,0.0,377.0,85.0,77.0,9.0
CCC,2014J,618865,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-88.0,NA,31.0,70.0,109.0,66.0,158.0,63.0,208.0,61.0,21.0,44.0,69.0,56.0,147.0,57.0,219.0,69.0,244.0,40.0,48.0,79.0,3.0,0.0,3.0,263.0,19.0,60.0,11.0
CCC,2014J,618875,M,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-137.0,NA,30.0,70.0,108.0,76.0,164.0,50.0,206.0,70.0,21.0,56.0,69.0,87.0,147.0,50.0,219.0,79.0,244.0,38.0,58.0,245.0,0.0,559.0,2.0,262.0,64.0,96.0,4.0
CCC,2014J,618982,M,South East Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,-122.0,230.0,41.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,39.0,0.0,6.0,0.0,3.0,35.0,4.0,1.0
CCC,2014J,619359,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,Y,Fail,-34.0,NA,31.0,92.0,109.0,59.0,156.0,70.0,204.0,58.0,21.0,89.0,69.0,61.0,147.0,69.0,219.0,50.0,244.0,28.0,33.0,97.0,0.0,0.0,0.0,381.0,18.0,34.0,1.0
CCC,2014J,619380,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-156.0,NA,31.0,70.0,107.0,67.0,157.0,75.0,213.0,70.0,21.0,78.0,69.0,62.0,147.0,56.0,219.0,58.0,244.0,66.0,208.0,208.0,0.0,54.0,0.0,302.0,49.0,69.0,11.0
CCC,2014J,619472,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-142.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,22.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,14.0,0.0,0.0,0.0,31.0,2.0,6.0,0.0
CCC,2014J,619503,M,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-23.0,109.0,31.0,92.0,NA,NA,NA,NA,NA,NA,21.0,89.0,69.0,93.0,NA,NA,NA,NA,NA,NA,7.0,47.0,0.0,4.0,0.0,205.0,8.0,13.0,1.0
CCC,2014J,619927,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-136.0,NA,24.0,94.0,101.0,92.0,150.0,85.0,197.0,93.0,21.0,100.0,69.0,79.0,147.0,96.0,219.0,90.0,244.0,64.0,2066.0,1737.0,0.0,439.0,2.0,10621.0,20.0,279.0,9.0
CCC,2014J,619928,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-136.0,NA,23.0,94.0,99.0,98.0,151.0,85.0,201.0,99.0,21.0,89.0,69.0,83.0,147.0,92.0,219.0,94.0,244.0,84.0,696.0,807.0,0.0,20.0,0.0,7447.0,14.0,110.0,3.0
CCC,2014J,620159,M,South West Region,HE Qualification,50-60%,35-55,0,30,N,Fail,-95.0,NA,36.0,56.0,NA,NA,NA,NA,NA,NA,21.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,57.0,53.0,0.0,13.0,0.0,63.0,14.0,34.0,0.0
CCC,2014J,620231,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Pass,-93.0,NA,33.0,54.0,109.0,55.0,160.0,44.0,206.0,74.0,21.0,78.0,69.0,87.0,147.0,81.0,219.0,83.0,244.0,44.0,238.0,147.0,13.0,4.0,1.0,329.0,96.0,84.0,8.0
CCC,2014J,620243,M,South West Region,Lower Than A Level,80-90%,0-35,1,90,N,Fail,-113.0,NA,32.0,88.0,109.0,58.0,NA,NA,NA,NA,21.0,89.0,69.0,67.0,147.0,47.0,NA,NA,244.0,36.0,1.0,45.0,3.0,13.0,0.0,139.0,16.0,35.0,1.0
CCC,2014J,620369,M,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,3.0,NA,-1.0,90.0,-1.0,86.0,-1.0,50.0,-1.0,68.0,-1.0,70.0,-1.0,76.0,-1.0,55.0,-1.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,620484,M,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,69.0,47.0,147.0,67.0,219.0,29.0,245.0,36.0,684.0,448.0,39.0,624.0,1.0,802.0,56.0,153.0,18.0
CCC,2014J,620608,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-150.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCC,2014J,620652,M,South East Region,HE Qualification,90-100%,35-55,0,90,N,Pass,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,78.0,69.0,87.0,147.0,92.0,219.0,92.0,243.0,94.0,0.0,85.0,0.0,0.0,0.0,395.0,13.0,67.0,8.0
CCC,2014J,620716,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,-85.0,NA,32.0,100.0,109.0,82.0,162.0,87.0,205.0,93.0,21.0,100.0,69.0,91.0,147.0,88.0,219.0,88.0,244.0,62.0,29.0,326.0,4.0,829.0,7.0,595.0,54.0,136.0,12.0
CCC,2014J,620782,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,N,Withdrawn,-80.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,13.0,0.0,0.0,0.0,47.0,2.0,13.0,0.0
CCC,2014J,620819,M,Ireland,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,-144.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,24.0,77.0,0.0,105.0,0.0,88.0,21.0,14.0,3.0
CCC,2014J,620897,M,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,-17.0,147.0,33.0,82.0,NA,NA,NA,NA,NA,NA,21.0,100.0,69.0,89.0,147.0,100.0,NA,NA,NA,NA,196.0,127.0,2.0,40.0,0.0,400.0,63.0,131.0,5.0
CCC,2014J,621001,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-17.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,621300,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-53.0,NA,32.0,76.0,109.0,56.0,164.0,57.0,207.0,69.0,21.0,78.0,69.0,72.0,147.0,76.0,219.0,46.0,243.0,54.0,12.0,138.0,0.0,0.0,0.0,409.0,18.0,38.0,8.0
CCC,2014J,621380,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-34.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,8.0,34.0,0.0,10.0,0.0,103.0,2.0,6.0,7.0
CCC,2014J,621414,M,North Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-53.0,68.0,31.0,20.0,NA,NA,NA,NA,NA,NA,21.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,88.0,0.0,147.0,0.0,190.0,63.0,27.0,5.0
CCC,2014J,621442,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-14.0,NA,35.0,58.0,123.0,48.0,158.0,44.0,214.0,61.0,21.0,44.0,NA,NA,147.0,40.0,219.0,42.0,244.0,34.0,6.0,25.0,0.0,1.0,0.0,97.0,13.0,33.0,3.0
CCC,2014J,621605,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-115.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,89.0,69.0,98.0,147.0,90.0,219.0,83.0,245.0,56.0,155.0,461.0,0.0,914.0,6.0,1439.0,145.0,279.0,14.0
CCC,2014J,621696,M,London Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,-155.0,NA,31.0,86.0,108.0,69.0,158.0,68.0,206.0,77.0,21.0,56.0,69.0,87.0,147.0,79.0,219.0,69.0,244.0,52.0,180.0,631.0,13.0,871.0,6.0,770.0,372.0,167.0,17.0
CCC,2014J,621699,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,-144.0,-93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,621884,F,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,-93.0,NA,23.0,98.0,96.0,92.0,143.0,89.0,201.0,94.0,21.0,100.0,69.0,100.0,147.0,79.0,219.0,92.0,244.0,88.0,787.0,574.0,13.0,214.0,7.0,2393.0,132.0,212.0,13.0
CCC,2014J,621906,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-64.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,622015,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Withdrawn,-22.0,139.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,14.0,0.0,7.0,0.0,51.0,3.0,8.0,0.0
CCC,2014J,622027,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,-87.0,221.0,NA,NA,109.0,35.0,155.0,22.0,207.0,36.0,21.0,78.0,69.0,81.0,147.0,54.0,219.0,54.0,NA,NA,2.0,78.0,0.0,1.0,1.0,207.0,8.0,27.0,2.0
CCC,2014J,622086,M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,-155.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0
CCC,2014J,622096,M,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Withdrawn,-113.0,118.0,31.0,98.0,NA,NA,NA,NA,NA,NA,21.0,33.0,69.0,92.0,NA,NA,NA,NA,NA,NA,7.0,53.0,0.0,1.0,0.0,351.0,8.0,21.0,2.0
CCC,2014J,622192,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-38.0,NA,31.0,84.0,107.0,89.0,157.0,89.0,207.0,89.0,21.0,78.0,69.0,98.0,147.0,81.0,219.0,85.0,244.0,78.0,112.0,137.0,0.0,32.0,0.0,488.0,27.0,68.0,2.0
CCC,2014J,622374,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-155.0,NA,8.0,98.0,102.0,99.0,135.0,98.0,180.0,98.0,21.0,89.0,69.0,94.0,147.0,100.0,219.0,100.0,245.0,80.0,1330.0,2214.0,13.0,164.0,9.0,4020.0,320.0,617.0,159.0
CCC,2014J,622384,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,Y,Fail,-53.0,NA,33.0,44.0,NA,NA,NA,NA,NA,NA,21.0,22.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,24.0,0.0,6.0,0.0,45.0,8.0,6.0,4.0
CCC,2014J,622413,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-17.0,66.0,38.0,46.0,NA,NA,NA,NA,NA,NA,27.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,24.0,60.0,0.0,100.0,0.0,68.0,17.0,25.0,7.0
CCC,2014J,622425,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,-64.0,164.0,32.0,56.0,NA,NA,NA,NA,NA,NA,21.0,44.0,69.0,49.0,NA,NA,NA,NA,NA,NA,0.0,42.0,0.0,3.0,0.0,90.0,13.0,23.0,2.0
CCC,2014J,622541,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-9.0,NA,30.0,72.0,107.0,66.0,153.0,61.0,205.0,71.0,21.0,67.0,69.0,60.0,147.0,77.0,219.0,42.0,244.0,58.0,324.0,256.0,0.0,2.0,1.0,192.0,58.0,68.0,5.0
CCC,2014J,622686,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,-65.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0,33.0,0.0,10.0,0.0,4.0,10.0,12.0,5.0
CCC,2014J,622812,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass,-78.0,NA,30.0,78.0,107.0,79.0,156.0,79.0,205.0,69.0,21.0,100.0,69.0,94.0,147.0,79.0,219.0,71.0,244.0,66.0,34.0,155.0,0.0,71.0,0.0,765.0,36.0,69.0,3.0
CCC,2014J,622890,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-52.0,108.0,43.0,44.0,NA,NA,NA,NA,NA,NA,21.0,56.0,69.0,71.0,NA,NA,NA,NA,NA,NA,4.0,46.0,0.0,69.0,0.0,137.0,4.0,11.0,0.0
CCC,2014J,622935,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-95.0,NA,31.0,80.0,107.0,86.0,158.0,88.0,207.0,87.0,21.0,78.0,69.0,74.0,147.0,47.0,219.0,65.0,243.0,56.0,77.0,419.0,18.0,114.0,4.0,859.0,213.0,152.0,21.0
CCC,2014J,622972,M,London Region,HE Qualification,80-90%,35-55,0,30,N,Fail,-148.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,18.0,0.0,0.0,0.0,41.0,12.0,12.0,0.0
CCC,2014J,622976,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,100.0,69.0,97.0,147.0,88.0,219.0,71.0,245.0,72.0,532.0,603.0,13.0,2406.0,3.0,806.0,212.0,157.0,19.0
CCC,2014J,623002,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,-129.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,623079,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-122.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,30.0,0.0,316.0,0.0,32.0,2.0,4.0,0.0
CCC,2014J,623100,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,-44.0,NA,20.0,100.0,109.0,98.0,158.0,90.0,212.0,52.0,21.0,100.0,69.0,93.0,147.0,90.0,219.0,46.0,243.0,92.0,26.0,118.0,0.0,34.0,1.0,809.0,61.0,98.0,5.0
CCC,2014J,623124,F,London Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,-23.0,NA,31.0,68.0,109.0,58.0,157.0,60.0,207.0,63.0,21.0,100.0,69.0,87.0,147.0,85.0,219.0,75.0,243.0,78.0,117.0,326.0,4.0,227.0,5.0,5774.0,28.0,115.0,9.0
CCC,2014J,623221,F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,-72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,100.0,69.0,83.0,147.0,96.0,219.0,100.0,243.0,92.0,7.0,131.0,0.0,9.0,2.0,850.0,28.0,54.0,3.0
CCC,2014J,623407,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Withdrawn,-81.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,16.0,0.0,2.0,0.0,224.0,4.0,4.0,1.0
CCC,2014J,623484,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,-31.0,NA,18.0,98.0,108.0,94.0,156.0,94.0,206.0,98.0,21.0,78.0,69.0,87.0,147.0,85.0,219.0,71.0,244.0,92.0,4.0,126.0,11.0,3.0,1.0,1810.0,83.0,206.0,8.0
CCC,2014J,623511,M,South Region,HE Qualification,70-80%,0-35,1,30,N,Distinction,-53.0,NA,29.0,98.0,NA,NA,NA,NA,NA,NA,21.0,89.0,69.0,100.0,147.0,100.0,219.0,100.0,244.0,90.0,21.0,189.0,9.0,35.0,3.0,581.0,67.0,145.0,10.0
CCC,2014J,623523,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,-30.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,624060,F,North Region,Post Graduate Qualification,NA,35-55,1,30,N,Distinction,-34.0,NA,-1.0,100.0,-1.0,100.0,-1.0,99.0,203.0,88.0,-1.0,100.0,-1.0,100.0,-1.0,100.0,219.0,100.0,250.0,100.0,3549.0,1344.0,13.0,54.0,6.0,603.0,140.0,370.0,46.0
CCC,2014J,624092,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-49.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
