code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14996_date,14996_score,14997_date,14997_score,14998_date,14998_score,14999_date,14999_score,15000_date,15000_score,15001_date,15001_score,15003_date,15003_score,15004_date,15004_score,15005_date,15005_score,15006_date,15006_score,15007_date,15007_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013J,567402,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass,-100.0,NA,5.0,49.0,38.0,55.0,89.0,56.0,129.0,60.0,139.0,59.0,205.0,65.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,60.0,210.0,60.0,66.0,0.0,178.0,0.0,13.0,86.0,26.0,0.0,36.0,9.0
BBB,2013J,567429,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-149.0,NA,16.0,79.0,44.0,82.0,93.0,72.0,128.0,85.0,164.0,75.0,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,NA,NA,103.0,0.0,69.0,0.0,26.0,83.0,6.0,0.0,22.0,4.0
BBB,2013J,567500,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-2.0,NA,15.0,70.0,45.0,80.0,95.0,63.0,131.0,78.0,166.0,58.0,208.0,80.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,80.0,210.0,100.0,339.0,1.0,185.0,0.0,13.0,76.0,62.0,0.0,58.0,42.0
BBB,2013J,567598,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-135.0,-36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,567627,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,-144.0,NA,18.0,77.0,46.0,79.0,103.0,85.0,139.0,45.0,167.0,75.0,208.0,79.0,56.0,80.0,102.0,100.0,NA,NA,168.0,80.0,210.0,80.0,167.0,0.0,93.0,0.0,10.0,53.0,6.0,0.0,22.0,11.0
BBB,2013J,567754,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-9.0,NA,19.0,92.0,47.0,89.0,95.0,90.0,130.0,90.0,166.0,93.0,208.0,88.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,547.0,8.0,597.0,0.0,91.0,76.0,47.0,0.0,125.0,132.0
BBB,2013J,567915,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-136.0,NA,19.0,40.0,46.0,45.0,96.0,48.0,117.0,52.0,166.0,44.0,NA,NA,56.0,100.0,102.0,40.0,133.0,60.0,168.0,40.0,NA,NA,42.0,0.0,95.0,0.0,19.0,61.0,24.0,0.0,16.0,6.0
BBB,2013J,567925,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-144.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,567929,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-28.0,NA,18.0,83.0,47.0,63.0,97.0,60.0,NA,NA,NA,NA,208.0,58.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,80.0,210.0,60.0,319.0,1.0,284.0,1.0,14.0,81.0,37.0,0.0,62.0,20.0
BBB,2013J,567958,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass,-134.0,NA,18.0,88.0,46.0,91.0,96.0,70.0,131.0,97.0,172.0,89.0,208.0,95.0,56.0,100.0,102.0,80.0,133.0,100.0,NA,NA,210.0,80.0,33.0,0.0,35.0,0.0,18.0,59.0,10.0,0.0,23.0,13.0
BBB,2013J,567979,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-31.0,NA,18.0,73.0,50.0,85.0,100.0,66.0,135.0,76.0,174.0,88.0,219.0,74.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,60.0,NA,NA,5.0,0.0,24.0,0.0,7.0,65.0,3.0,0.0,7.0,5.0
BBB,2013J,568074,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-35.0,NA,19.0,80.0,47.0,65.0,96.0,85.0,131.0,85.0,166.0,86.0,NA,NA,56.0,100.0,102.0,80.0,133.0,80.0,168.0,80.0,NA,NA,236.0,0.0,223.0,10.0,19.0,64.0,19.0,0.0,32.0,44.0
BBB,2013J,568293,F,London Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-130.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,568370,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,-106.0,145.0,16.0,77.0,51.0,71.0,95.0,60.0,NA,NA,NA,NA,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,NA,NA,NA,NA,620.0,3.0,503.0,4.0,77.0,126.0,222.0,2.0,351.0,94.0
BBB,2013J,568474,F,South Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-141.0,NA,15.0,64.0,45.0,56.0,96.0,43.0,144.0,59.0,178.0,55.0,NA,NA,56.0,80.0,102.0,80.0,133.0,80.0,168.0,60.0,210.0,60.0,53.0,0.0,104.0,6.0,26.0,77.0,28.0,0.0,57.0,15.0
BBB,2013J,568502,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-32.0,NA,21.0,57.0,47.0,50.0,100.0,45.0,149.0,56.0,166.0,53.0,208.0,48.0,56.0,60.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,40.0,26.0,0.0,101.0,0.0,10.0,83.0,17.0,0.0,27.0,2.0
BBB,2013J,568523,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-117.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,568533,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,-63.0,NA,17.0,67.0,47.0,65.0,95.0,41.0,130.0,80.0,166.0,75.0,205.0,83.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,100.0,210.0,100.0,7.0,0.0,51.0,0.0,14.0,66.0,23.0,0.0,30.0,1.0
BBB,2013J,568609,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Withdrawn,-44.0,132.0,16.0,91.0,37.0,81.0,90.0,71.0,NA,NA,NA,NA,NA,NA,56.0,100.0,102.0,80.0,NA,NA,NA,NA,NA,NA,39.0,0.0,14.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0
BBB,2013J,568775,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-179.0,109.0,21.0,57.0,46.0,47.0,NA,NA,NA,NA,NA,NA,NA,NA,56.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,2.0,81.0,0.0,0.0,20.0,10.0,0.0,18.0,46.0
BBB,2013J,569035,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-72.0,NA,17.0,80.0,46.0,76.0,102.0,77.0,129.0,74.0,165.0,77.0,207.0,73.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,345.0,4.0,408.0,0.0,33.0,72.0,49.0,1.0,85.0,107.0
BBB,2013J,569141,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-191.0,NA,19.0,65.0,47.0,80.0,96.0,73.0,144.0,63.0,NA,NA,209.0,65.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,60.0,210.0,80.0,46.0,0.0,72.0,0.0,7.0,79.0,15.0,0.0,31.0,18.0
BBB,2013J,569334,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-149.0,NA,31.0,77.0,45.0,31.0,118.0,44.0,NA,NA,NA,NA,NA,NA,56.0,60.0,102.0,80.0,NA,NA,168.0,100.0,NA,NA,18.0,0.0,21.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
BBB,2013J,569426,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-176.0,-44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,569854,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-144.0,NA,18.0,75.0,47.0,75.0,104.0,70.0,131.0,70.0,180.0,78.0,208.0,83.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,60.0,210.0,100.0,109.0,1.0,174.0,1.0,20.0,84.0,11.0,0.0,20.0,5.0
BBB,2013J,569862,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-51.0,NA,16.0,74.0,40.0,72.0,91.0,75.0,115.0,80.0,165.0,83.0,201.0,78.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,60.0,13.0,143.0,0.0,30.0,90.0,29.0,0.0,38.0,39.0
BBB,2013J,569930,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-92.0,NA,16.0,85.0,46.0,85.0,95.0,87.0,130.0,75.0,166.0,40.0,207.0,80.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,100.0,509.0,1.0,359.0,0.0,23.0,113.0,17.0,0.0,45.0,9.0
BBB,2013J,570137,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-107.0,NA,9.0,81.0,44.0,79.0,99.0,86.0,130.0,87.0,173.0,90.0,206.0,89.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,670.0,0.0,370.0,0.0,27.0,96.0,44.0,0.0,82.0,40.0
BBB,2013J,570157,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-85.0,NA,17.0,85.0,46.0,82.0,96.0,71.0,131.0,87.0,166.0,88.0,205.0,85.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,100.0,709.0,0.0,512.0,0.0,30.0,84.0,14.0,0.0,28.0,10.0
BBB,2013J,570168,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Pass,-120.0,NA,16.0,72.0,40.0,65.0,89.0,53.0,128.0,56.0,166.0,35.0,207.0,40.0,56.0,80.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,80.0,6632.0,8.0,2829.0,4.0,22.0,243.0,225.0,0.0,322.0,148.0
BBB,2013J,570177,F,Ireland,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,-134.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,16.0,0.0,1.0,0.0,7.0,0.0,10.0,5.0
BBB,2013J,570271,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-144.0,NA,18.0,77.0,47.0,61.0,100.0,73.0,131.0,79.0,166.0,78.0,208.0,79.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,2175.0,2.0,460.0,0.0,33.0,111.0,32.0,0.0,33.0,9.0
BBB,2013J,570287,F,Ireland,Lower Than A Level,40-50%,0-35,0,75,N,Pass,-24.0,NA,18.0,60.0,46.0,65.0,95.0,66.0,129.0,61.0,160.0,61.0,NA,NA,56.0,80.0,102.0,80.0,133.0,80.0,168.0,60.0,210.0,40.0,41.0,0.0,181.0,0.0,3.0,90.0,66.0,0.0,66.0,22.0
BBB,2013J,570351,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-193.0,NA,107.0,80.0,145.0,76.0,NA,NA,145.0,71.0,166.0,71.0,208.0,78.0,NA,NA,102.0,100.0,NA,NA,168.0,100.0,210.0,100.0,15.0,0.0,125.0,0.0,10.0,52.0,48.0,0.0,69.0,20.0
BBB,2013J,570519,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-154.0,NA,18.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0
BBB,2013J,570623,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-109.0,NA,19.0,87.0,50.0,85.0,96.0,75.0,131.0,87.0,166.0,87.0,208.0,95.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,80.0,817.0,1.0,523.0,0.0,29.0,84.0,23.0,0.0,62.0,136.0
BBB,2013J,570759,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-158.0,NA,18.0,80.0,47.0,78.0,96.0,81.0,131.0,83.0,166.0,86.0,207.0,84.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,390.0,0.0,227.0,2.0,37.0,68.0,16.0,0.0,46.0,19.0
BBB,2013J,570783,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-156.0,NA,15.0,78.0,45.0,58.0,95.0,52.0,130.0,61.0,165.0,54.0,205.0,75.0,56.0,100.0,102.0,80.0,133.0,60.0,168.0,60.0,210.0,100.0,152.0,0.0,161.0,0.0,29.0,81.0,32.0,0.0,51.0,11.0
BBB,2013J,570862,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-49.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,570864,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-15.0,NA,18.0,85.0,47.0,58.0,NA,NA,131.0,70.0,180.0,40.0,NA,NA,56.0,60.0,NA,NA,133.0,80.0,168.0,80.0,210.0,80.0,79.0,0.0,91.0,0.0,1.0,56.0,12.0,0.0,11.0,6.0
BBB,2013J,570970,M,London Region,Lower Than A Level,50-60%,35-55,0,105,Y,Withdrawn,-63.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0
BBB,2013J,571083,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-49.0,NA,17.0,70.0,45.0,80.0,95.0,59.0,129.0,61.0,165.0,70.0,207.0,65.0,56.0,100.0,102.0,100.0,133.0,40.0,168.0,80.0,210.0,40.0,94.0,0.0,192.0,0.0,31.0,94.0,27.0,0.0,68.0,19.0
BBB,2013J,571143,F,North Region,A Level or Equivalent,0-10%,35-55,0,75,N,Fail,-144.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,571441,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-92.0,NA,18.0,73.0,46.0,63.0,103.0,71.0,NA,NA,166.0,71.0,208.0,82.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,100.0,77.0,8.0,79.0,0.0,12.0,80.0,24.0,0.0,17.0,3.0
BBB,2013J,571503,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-65.0,NA,17.0,66.0,46.0,72.0,94.0,76.0,128.0,78.0,165.0,81.0,208.0,70.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,100.0,210.0,80.0,459.0,0.0,130.0,0.0,40.0,67.0,2.0,0.0,23.0,11.0
BBB,2013J,571516,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-108.0,NA,16.0,93.0,45.0,85.0,94.0,74.0,127.0,81.0,164.0,85.0,204.0,78.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,60.0,246.0,2.0,212.0,0.0,28.0,70.0,23.0,0.0,36.0,17.0
BBB,2013J,571540,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,135,N,Withdrawn,-18.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,571554,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-28.0,NA,16.0,70.0,46.0,63.0,92.0,61.0,131.0,67.0,166.0,61.0,207.0,60.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,60.0,210.0,100.0,376.0,1.0,445.0,0.0,76.0,88.0,34.0,0.0,63.0,122.0
BBB,2013J,571601,F,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-79.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
BBB,2013J,571672,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,9.0,0.0,2.0,0.0,3.0,0.0,10.0,2.0
BBB,2013J,571681,F,Ireland,HE Qualification,0-10%,0-35,0,60,N,Pass,-191.0,NA,19.0,73.0,51.0,73.0,100.0,68.0,131.0,68.0,166.0,77.0,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,655.0,3.0,711.0,1.0,12.0,87.0,15.0,0.0,22.0,52.0
BBB,2013J,571693,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-94.0,NA,18.0,67.0,47.0,69.0,96.0,66.0,131.0,82.0,166.0,75.0,207.0,72.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,80.0,210.0,80.0,58.0,2.0,174.0,0.0,15.0,73.0,46.0,0.0,72.0,35.0
BBB,2013J,571770,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-174.0,-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,571779,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-35.0,NA,15.0,62.0,44.0,66.0,95.0,67.0,129.0,73.0,164.0,60.0,207.0,68.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,60.0,210.0,100.0,531.0,0.0,183.0,1.0,22.0,151.0,91.0,0.0,148.0,48.0
BBB,2013J,571794,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-196.0,-136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,571871,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-164.0,NA,19.0,69.0,51.0,83.0,103.0,88.0,131.0,25.0,194.0,75.0,208.0,70.0,56.0,80.0,102.0,80.0,133.0,100.0,168.0,80.0,210.0,40.0,293.0,2.0,236.0,1.0,64.0,107.0,79.0,2.0,92.0,27.0
BBB,2013J,571885,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-66.0,NA,18.0,70.0,50.0,70.0,NA,NA,133.0,61.0,172.0,58.0,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,NA,NA,391.0,0.0,158.0,0.0,47.0,57.0,7.0,0.0,14.0,7.0
BBB,2013J,571907,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-109.0,NA,18.0,78.0,47.0,79.0,95.0,80.0,131.0,78.0,165.0,78.0,208.0,78.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,100.0,88.0,0.0,183.0,0.0,20.0,98.0,27.0,0.0,27.0,30.0
BBB,2013J,572029,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-149.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,572051,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-138.0,NA,13.0,65.0,46.0,68.0,95.0,65.0,131.0,75.0,166.0,68.0,208.0,75.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,41.0,0.0,67.0,0.0,47.0,66.0,27.0,0.0,58.0,11.0
BBB,2013J,572054,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-144.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,572067,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-149.0,NA,14.0,76.0,44.0,82.0,92.0,76.0,128.0,71.0,163.0,76.0,204.0,70.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,659.0,0.0,280.0,3.0,18.0,78.0,36.0,0.0,39.0,27.0
BBB,2013J,572103,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-36.0,NA,18.0,85.0,50.0,52.0,96.0,51.0,131.0,68.0,171.0,78.0,208.0,58.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,818.0,0.0,309.0,3.0,14.0,84.0,73.0,0.0,71.0,16.0
BBB,2013J,572131,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-46.0,NA,29.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BBB,2013J,572163,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-85.0,164.0,17.0,80.0,46.0,55.0,NA,NA,130.0,65.0,NA,NA,NA,NA,56.0,100.0,NA,NA,133.0,60.0,NA,NA,NA,NA,163.0,2.0,76.0,4.0,13.0,30.0,5.0,0.0,19.0,31.0
BBB,2013J,572173,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
BBB,2013J,572277,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-67.0,NA,18.0,83.0,NA,NA,96.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,102.0,80.0,NA,NA,NA,NA,NA,NA,0.0,0.0,25.0,0.0,1.0,23.0,6.0,0.0,9.0,6.0
BBB,2013J,572302,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-149.0,143.0,18.0,60.0,46.0,50.0,93.0,60.0,NA,NA,NA,NA,NA,NA,56.0,80.0,102.0,100.0,133.0,100.0,NA,NA,NA,NA,100.0,0.0,94.0,1.0,1.0,59.0,18.0,0.0,19.0,15.0
BBB,2013J,572416,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,-149.0,NA,17.0,70.0,45.0,73.0,84.0,70.0,124.0,71.0,163.0,64.0,205.0,59.0,56.0,80.0,102.0,60.0,133.0,100.0,168.0,20.0,210.0,40.0,518.0,0.0,146.0,0.0,12.0,98.0,15.0,0.0,24.0,5.0
BBB,2013J,572436,F,North Western Region,A Level or Equivalent,10-20,0-35,0,180,N,Distinction,-1.0,NA,18.0,85.0,46.0,88.0,95.0,80.0,130.0,91.0,165.0,93.0,207.0,97.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,140.0,0.0,266.0,1.0,33.0,89.0,26.0,0.0,38.0,23.0
BBB,2013J,572447,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-44.0,NA,19.0,84.0,47.0,65.0,96.0,75.0,NA,NA,180.0,70.0,NA,NA,56.0,100.0,102.0,100.0,NA,NA,168.0,100.0,NA,NA,0.0,0.0,16.0,0.0,8.0,45.0,2.0,0.0,2.0,1.0
BBB,2013J,572495,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-149.0,122.0,19.0,64.0,67.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,56.0,100.0,102.0,100.0,NA,NA,NA,NA,NA,NA,231.0,0.0,117.0,0.0,3.0,31.0,5.0,0.0,18.0,22.0
BBB,2013J,572504,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-195.0,NA,18.0,68.0,54.0,79.0,95.0,60.0,151.0,73.0,172.0,64.0,208.0,74.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,75.0,0.0,154.0,0.0,24.0,92.0,69.0,0.0,121.0,12.0
BBB,2013J,572508,F,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-157.0,NA,18.0,75.0,46.0,59.0,95.0,71.0,130.0,70.0,165.0,71.0,207.0,72.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,339.0,0.0,286.0,2.0,22.0,97.0,32.0,0.0,69.0,53.0
BBB,2013J,572514,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-38.0,NA,19.0,74.0,47.0,68.0,96.0,70.0,132.0,69.0,166.0,20.0,210.0,0.0,56.0,80.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,152.0,0.0,139.0,0.0,2.0,115.0,12.0,0.0,29.0,13.0
BBB,2013J,572626,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-179.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,572733,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-96.0,NA,17.0,85.0,46.0,78.0,95.0,83.0,129.0,79.0,166.0,69.0,208.0,68.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,80.0,151.0,0.0,170.0,2.0,9.0,69.0,57.0,0.0,59.0,8.0
BBB,2013J,572739,F,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-32.0,223.0,17.0,78.0,54.0,76.0,NA,NA,142.0,65.0,NA,NA,NA,NA,56.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,29.0,0.0,1.0,24.0,6.0,0.0,29.0,6.0
