code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,37425_date,37425_score,37426_date,37426_score,37427_date,37427_score,37428_date,37428_score,37429_date,37429_score,37430_date,37430_score,37431_date,37431_score,37432_date,37432_score,37433_date,37433_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_resource,clicks_subpage
GGG,2014B,587287,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-10.0,NA,58.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,29.0,17.0,0.0,70.0,18.0
GGG,2014B,587613,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,Fail,-88.0,NA,60.0,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,22.0,24.0,0.0,9.0,13.0
GGG,2014B,588031,M,South West Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,-12.0,NA,62.0,31.0,117.0,34.0,165.0,38.0,167.0,100.0,185.0,60.0,185.0,88.0,185.0,80.0,207.0,0.0,207.0,80.0,0.0,0.0,25.0,7.0,121.0,8.0,16.0
GGG,2014B,588489,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail,-8.0,NA,NA,NA,124.0,55.0,NA,NA,158.0,80.0,158.0,80.0,223.0,100.0,223.0,80.0,223.0,60.0,223.0,100.0,7.0,0.0,39.0,37.0,114.0,5.0,5.0
GGG,2014B,588940,M,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,Fail,-50.0,NA,61.0,81.0,103.0,65.0,NA,NA,75.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0.0,37.0,143.0,36.0,1.0,2.0
GGG,2014B,589009,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-93.0,NA,NA,NA,NA,NA,164.0,68.0,213.0,80.0,214.0,80.0,214.0,100.0,214.0,80.0,214.0,40.0,214.0,100.0,0.0,2.0,53.0,40.0,123.0,3.0,16.0
GGG,2014B,589053,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-68.0,NA,61.0,70.0,117.0,70.0,171.0,67.0,178.0,80.0,178.0,60.0,222.0,80.0,222.0,100.0,222.0,100.0,222.0,80.0,0.0,8.0,97.0,191.0,228.0,23.0,19.0
GGG,2014B,589973,F,London Region,Lower Than A Level,30-40%,0-35,0,90,Y,Fail,-22.0,NA,12.0,72.0,117.0,50.0,NA,NA,200.0,60.0,200.0,40.0,200.0,60.0,200.0,60.0,200.0,100.0,NA,NA,0.0,0.0,42.0,44.0,70.0,9.0,8.0
GGG,2014B,590445,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-101.0,NA,49.0,65.0,107.0,75.0,150.0,65.0,74.0,100.0,129.0,60.0,143.0,100.0,189.0,60.0,NA,NA,NA,NA,0.0,0.0,118.0,151.0,61.0,24.0,6.0
GGG,2014B,590739,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,0.0,2.0,5.0
GGG,2014B,590758,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,4.0,0.0,3.0,2.0
GGG,2014B,591563,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-24.0,NA,59.0,80.0,116.0,75.0,166.0,80.0,150.0,100.0,150.0,80.0,185.0,80.0,188.0,100.0,217.0,60.0,NA,NA,77.0,10.0,114.0,387.0,176.0,75.0,54.0
GGG,2014B,592001,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-53.0,NA,NA,NA,117.0,65.0,180.0,50.0,76.0,80.0,222.0,80.0,222.0,60.0,222.0,80.0,222.0,60.0,NA,NA,5.0,1.0,119.0,111.0,96.0,37.0,53.0
GGG,2014B,592190,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,-155.0,NA,60.0,71.0,111.0,75.0,163.0,78.0,89.0,100.0,136.0,100.0,163.0,100.0,196.0,80.0,209.0,100.0,221.0,40.0,18.0,1.0,133.0,201.0,113.0,21.0,14.0
GGG,2014B,593121,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-40.0,NA,52.0,84.0,115.0,76.0,179.0,84.0,95.0,80.0,177.0,80.0,NA,NA,213.0,100.0,213.0,80.0,NA,NA,0.0,0.0,36.0,125.0,71.0,11.0,8.0
GGG,2014B,593785,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-116.0,NA,59.0,85.0,116.0,82.0,166.0,80.0,88.0,100.0,180.0,80.0,180.0,100.0,202.0,100.0,212.0,100.0,212.0,80.0,546.0,28.0,257.0,927.0,140.0,59.0,105.0
GGG,2014B,593965,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,-184.0,NA,40.0,70.0,105.0,75.0,156.0,75.0,77.0,100.0,122.0,100.0,151.0,100.0,181.0,100.0,196.0,80.0,207.0,80.0,157.0,0.0,243.0,361.0,134.0,101.0,45.0
GGG,2014B,594167,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,-59.0,NA,57.0,85.0,113.0,85.0,164.0,90.0,87.0,100.0,123.0,100.0,156.0,80.0,180.0,100.0,191.0,80.0,222.0,100.0,69.0,3.0,162.0,336.0,198.0,20.0,55.0
GGG,2014B,594723,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-11.0,NA,65.0,65.0,117.0,52.0,177.0,48.0,101.0,60.0,165.0,100.0,166.0,100.0,179.0,80.0,195.0,20.0,224.0,100.0,51.0,0.0,60.0,105.0,136.0,22.0,25.0
GGG,2014B,594908,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,-96.0,NA,60.0,60.0,115.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,15.0,56.0,0.0,3.0,1.0
GGG,2014B,595102,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-28.0,NA,66.0,60.0,117.0,65.0,177.0,68.0,223.0,80.0,223.0,100.0,223.0,100.0,223.0,100.0,223.0,80.0,223.0,60.0,17.0,3.0,79.0,194.0,91.0,40.0,48.0
GGG,2014B,595343,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-24.0,NA,59.0,70.0,116.0,70.0,165.0,80.0,201.0,100.0,201.0,60.0,208.0,80.0,208.0,80.0,209.0,60.0,209.0,20.0,0.0,0.0,53.0,71.0,169.0,3.0,2.0
GGG,2014B,595572,F,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,-64.0,NA,60.0,80.0,124.0,84.0,166.0,87.0,109.0,80.0,128.0,100.0,144.0,100.0,216.0,100.0,217.0,80.0,223.0,80.0,109.0,3.0,154.0,385.0,212.0,75.0,58.0
GGG,2014B,596307,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,16.0,14.0,0.0,13.0,9.0
GGG,2014B,596382,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-22.0,NA,60.0,65.0,117.0,76.0,166.0,68.0,121.0,100.0,124.0,100.0,171.0,100.0,217.0,80.0,217.0,100.0,NA,NA,0.0,0.0,62.0,21.0,65.0,16.0,6.0
GGG,2014B,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,-141.0,NA,53.0,72.0,112.0,75.0,163.0,73.0,89.0,100.0,130.0,80.0,153.0,80.0,182.0,100.0,200.0,80.0,217.0,100.0,1192.0,20.0,978.0,416.0,107.0,24.0,32.0
GGG,2014B,596588,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-8.0,NA,59.0,90.0,115.0,85.0,165.0,95.0,217.0,80.0,217.0,60.0,217.0,80.0,217.0,60.0,217.0,60.0,217.0,80.0,46.0,0.0,55.0,108.0,86.0,11.0,20.0
GGG,2014B,596751,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-54.0,NA,52.0,60.0,115.0,80.0,164.0,80.0,73.0,100.0,122.0,100.0,143.0,100.0,177.0,100.0,189.0,100.0,207.0,100.0,756.0,1.0,327.0,393.0,125.0,45.0,23.0
GGG,2014B,597010,F,South Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,-85.0,NA,61.0,82.0,117.0,75.0,179.0,67.0,222.0,100.0,222.0,80.0,222.0,100.0,222.0,60.0,222.0,80.0,222.0,80.0,17.0,0.0,53.0,121.0,101.0,24.0,25.0
GGG,2014B,597037,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-8.0,NA,53.0,65.0,112.0,69.0,NA,NA,108.0,60.0,152.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,1.0,27.0,26.0,32.0,41.0,11.0
GGG,2014B,598017,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction,-127.0,NA,59.0,81.0,116.0,81.0,205.0,0.0,87.0,80.0,207.0,100.0,219.0,100.0,219.0,80.0,NA,NA,NA,NA,107.0,0.0,150.0,124.0,35.0,57.0,8.0
GGG,2014B,598127,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-99.0,NA,43.0,50.0,114.0,50.0,194.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.0,0.0,89.0,66.0,0.0,54.0,7.0
GGG,2014B,598496,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,-43.0,NA,53.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,6.0,21.0,15.0,12.0,11.0,8.0
GGG,2014B,598564,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-92.0,NA,60.0,60.0,123.0,70.0,166.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,17.0,49.0,0.0,4.0,1.0
GGG,2014B,599144,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-8.0,NA,55.0,54.0,124.0,54.0,166.0,45.0,101.0,100.0,165.0,100.0,165.0,80.0,223.0,100.0,223.0,60.0,223.0,80.0,0.0,0.0,57.0,126.0,76.0,3.0,10.0
GGG,2014B,599276,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-28.0,NA,50.0,85.0,111.0,80.0,165.0,82.0,73.0,100.0,132.0,100.0,147.0,100.0,180.0,100.0,192.0,100.0,207.0,100.0,1044.0,2.0,328.0,410.0,113.0,7.0,15.0
GGG,2014B,599277,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,599467,M,South West Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,-64.0,NA,60.0,60.0,116.0,64.0,166.0,61.0,82.0,100.0,132.0,100.0,156.0,100.0,NA,NA,192.0,0.0,NA,NA,30.0,1.0,106.0,224.0,70.0,20.0,28.0
GGG,2014B,599620,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-46.0,NA,37.0,90.0,107.0,75.0,142.0,76.0,96.0,100.0,140.0,100.0,143.0,100.0,193.0,100.0,194.0,80.0,207.0,80.0,1635.0,0.0,452.0,236.0,103.0,39.0,11.0
GGG,2014B,600035,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-36.0,NA,53.0,64.0,113.0,79.0,165.0,60.0,73.0,80.0,125.0,60.0,147.0,80.0,185.0,100.0,201.0,100.0,210.0,80.0,21.0,0.0,115.0,353.0,103.0,5.0,17.0
GGG,2014B,600390,M,South East Region,Lower Than A Level,40-50%,0-35,0,30,Y,Withdrawn,-73.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,2.0,0.0,2.0,1.0
GGG,2014B,600714,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,-85.0,NA,58.0,78.0,109.0,65.0,165.0,85.0,75.0,100.0,130.0,100.0,147.0,72.0,185.0,100.0,NA,NA,NA,NA,0.0,0.0,57.0,134.0,76.0,13.0,5.0
GGG,2014B,601064,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,-50.0,NA,60.0,87.0,116.0,74.0,171.0,66.0,98.0,100.0,137.0,100.0,166.0,100.0,199.0,100.0,208.0,100.0,216.0,100.0,49.0,0.0,129.0,159.0,137.0,78.0,11.0
GGG,2014B,602045,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,-127.0,NA,58.0,77.0,122.0,65.0,166.0,74.0,95.0,80.0,175.0,100.0,187.0,100.0,187.0,100.0,208.0,80.0,208.0,100.0,7.0,0.0,111.0,100.0,205.0,32.0,34.0
GGG,2014B,602061,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,-29.0,NA,69.0,37.0,136.0,70.0,180.0,73.0,144.0,80.0,166.0,80.0,NA,NA,213.0,60.0,NA,NA,213.0,80.0,11.0,2.0,92.0,121.0,77.0,19.0,32.0
GGG,2014B,602616,M,North Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn,-24.0,118.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,602655,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction,-75.0,NA,53.0,71.0,114.0,75.0,161.0,75.0,74.0,100.0,131.0,100.0,143.0,100.0,177.0,100.0,196.0,100.0,NA,NA,15.0,2.0,102.0,368.0,88.0,6.0,16.0
GGG,2014B,602858,M,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,11.0,1.0,0.0,7.0,2.0
GGG,2014B,602997,F,East Anglian Region,No Formal quals,20-30%,0-35,1,60,N,Withdrawn,-41.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,603064,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,Fail,-100.0,NA,58.0,70.0,100.0,65.0,165.0,55.0,110.0,80.0,122.0,100.0,143.0,80.0,177.0,100.0,189.0,100.0,207.0,100.0,318.0,8.0,424.0,340.0,245.0,173.0,87.0
GGG,2014B,603124,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,-121.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,603612,F,North Western Region,A Level or Equivalent,10-20,35-55,1,60,N,Fail,-8.0,NA,57.0,54.0,135.0,55.0,192.0,50.0,125.0,80.0,175.0,60.0,195.0,100.0,196.0,80.0,215.0,80.0,221.0,80.0,16.0,0.0,126.0,288.0,154.0,41.0,26.0
GGG,2014B,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-8.0,NA,60.0,84.0,115.0,75.0,172.0,80.0,88.0,100.0,145.0,100.0,212.0,80.0,212.0,100.0,NA,NA,223.0,100.0,61.0,0.0,64.0,87.0,121.0,20.0,13.0
GGG,2014B,604482,M,North Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,-92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,604504,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Distinction,-12.0,NA,58.0,71.0,115.0,61.0,164.0,68.0,88.0,100.0,128.0,80.0,171.0,100.0,189.0,100.0,191.0,100.0,207.0,100.0,0.0,2.0,104.0,324.0,119.0,16.0,5.0
GGG,2014B,604901,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,-115.0,NA,59.0,46.0,120.0,60.0,165.0,69.0,122.0,100.0,144.0,100.0,147.0,100.0,182.0,80.0,194.0,100.0,223.0,100.0,60.0,1.0,92.0,292.0,114.0,16.0,11.0
GGG,2014B,605176,F,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,-24.0,NA,130.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,0.0,2.0,0.0
GGG,2014B,605375,F,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,Pass,-66.0,NA,61.0,46.0,117.0,55.0,166.0,54.0,177.0,80.0,177.0,100.0,177.0,80.0,216.0,20.0,216.0,20.0,216.0,40.0,3.0,0.0,112.0,136.0,188.0,61.0,94.0
GGG,2014B,605445,F,London Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,-88.0,NA,60.0,53.0,116.0,60.0,163.0,55.0,117.0,100.0,136.0,100.0,192.0,80.0,192.0,60.0,195.0,100.0,208.0,80.0,29.0,10.0,113.0,276.0,139.0,23.0,23.0
GGG,2014B,605556,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-8.0,NA,61.0,78.0,116.0,85.0,166.0,64.0,223.0,100.0,223.0,60.0,223.0,80.0,223.0,80.0,223.0,20.0,223.0,80.0,2.0,2.0,56.0,98.0,85.0,5.0,22.0
GGG,2014B,605702,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-71.0,NA,62.0,55.0,115.0,70.0,186.0,50.0,102.0,100.0,196.0,80.0,154.0,100.0,222.0,100.0,222.0,40.0,223.0,100.0,46.0,0.0,62.0,61.0,80.0,8.0,4.0
GGG,2014B,605828,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass,-17.0,NA,59.0,75.0,114.0,65.0,164.0,65.0,90.0,80.0,144.0,100.0,166.0,100.0,207.0,80.0,217.0,80.0,217.0,60.0,66.0,3.0,49.0,116.0,108.0,37.0,17.0
GGG,2014B,606101,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-11.0,NA,75.0,78.0,153.0,85.0,193.0,85.0,186.0,100.0,186.0,80.0,187.0,100.0,207.0,100.0,NA,NA,220.0,100.0,118.0,2.0,100.0,244.0,94.0,13.0,46.0
GGG,2014B,606175,F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-103.0,NA,55.0,61.0,121.0,69.0,172.0,69.0,102.0,100.0,180.0,100.0,214.0,100.0,214.0,100.0,214.0,60.0,214.0,80.0,8.0,0.0,42.0,82.0,103.0,6.0,7.0
GGG,2014B,606274,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,9.0,5.0,0.0,14.0,2.0
GGG,2014B,606296,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,-50.0,NA,58.0,77.0,116.0,74.0,165.0,77.0,89.0,100.0,137.0,100.0,159.0,100.0,219.0,100.0,219.0,100.0,219.0,80.0,72.0,1.0,108.0,282.0,155.0,12.0,28.0
GGG,2014B,606389,M,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-117.0,NA,51.0,78.0,114.0,78.0,161.0,79.0,84.0,100.0,121.0,100.0,143.0,80.0,178.0,100.0,193.0,100.0,208.0,100.0,1794.0,5.0,488.0,495.0,157.0,33.0,29.0
GGG,2014B,606602,F,North Western Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,19.0,9.0,2.0,8.0,8.0
GGG,2014B,606705,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,Fail,-61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,606707,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-60.0,NA,52.0,72.0,109.0,65.0,164.0,65.0,102.0,80.0,133.0,100.0,147.0,80.0,180.0,100.0,194.0,80.0,NA,NA,9.0,1.0,112.0,388.0,104.0,11.0,41.0
GGG,2014B,606858,M,North Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-59.0,NA,60.0,70.0,117.0,85.0,174.0,80.0,136.0,100.0,143.0,100.0,223.0,100.0,223.0,100.0,223.0,60.0,223.0,60.0,126.0,3.0,260.0,135.0,91.0,115.0,28.0
GGG,2014B,607235,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,-95.0,NA,59.0,68.0,116.0,66.0,165.0,72.0,199.0,100.0,199.0,80.0,199.0,100.0,199.0,100.0,199.0,80.0,207.0,100.0,201.0,0.0,186.0,287.0,171.0,20.0,19.0
GGG,2014B,607530,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,60,N,Pass,-85.0,NA,58.0,54.0,108.0,60.0,173.0,54.0,101.0,100.0,189.0,80.0,224.0,100.0,195.0,100.0,202.0,80.0,224.0,100.0,0.0,0.0,66.0,271.0,73.0,17.0,6.0
GGG,2014B,607536,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-130.0,NA,56.0,80.0,114.0,75.0,160.0,72.0,84.0,100.0,132.0,80.0,177.0,100.0,199.0,80.0,208.0,60.0,NA,NA,159.0,0.0,149.0,288.0,90.0,12.0,22.0
GGG,2014B,607547,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass,-28.0,NA,46.0,80.0,115.0,78.0,165.0,79.0,130.0,100.0,167.0,80.0,192.0,100.0,192.0,100.0,193.0,60.0,212.0,100.0,14.0,14.0,151.0,96.0,100.0,58.0,13.0
GGG,2014B,607738,F,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Withdrawn,-122.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,607762,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-28.0,NA,60.0,75.0,117.0,80.0,166.0,76.0,222.0,100.0,222.0,60.0,222.0,80.0,222.0,80.0,222.0,60.0,222.0,100.0,0.0,0.0,27.0,26.0,104.0,40.0,14.0
GGG,2014B,608109,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-23.0,NA,45.0,60.0,115.0,65.0,164.0,45.0,82.0,60.0,138.0,80.0,151.0,40.0,207.0,80.0,207.0,20.0,NA,NA,84.0,0.0,107.0,215.0,97.0,18.0,15.0
GGG,2014B,608221,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-1.0,NA,37.0,50.0,107.0,50.0,157.0,40.0,73.0,40.0,168.0,100.0,143.0,60.0,223.0,60.0,207.0,20.0,223.0,80.0,0.0,0.0,30.0,31.0,92.0,6.0,5.0
GGG,2014B,608263,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,-43.0,NA,60.0,75.0,124.0,90.0,171.0,80.0,102.0,100.0,147.0,100.0,168.0,60.0,202.0,100.0,207.0,60.0,212.0,80.0,186.0,3.0,244.0,447.0,78.0,89.0,37.0
GGG,2014B,608292,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-150.0,NA,53.0,65.0,112.0,58.0,162.0,78.0,97.0,100.0,139.0,80.0,150.0,80.0,186.0,80.0,199.0,80.0,NA,NA,28.0,0.0,338.0,448.0,159.0,72.0,32.0
GGG,2014B,608596,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,-27.0,NA,60.0,60.0,132.0,58.0,166.0,62.0,116.0,60.0,200.0,80.0,223.0,80.0,200.0,60.0,NA,NA,NA,NA,39.0,0.0,98.0,59.0,74.0,32.0,20.0
GGG,2014B,608628,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GGG,2014B,608649,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,Y,Withdrawn,-115.0,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0
GGG,2014B,608907,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-61.0,NA,61.0,70.0,124.0,75.0,173.0,80.0,221.0,100.0,221.0,80.0,221.0,100.0,221.0,100.0,NA,NA,NA,NA,12.0,15.0,66.0,257.0,103.0,17.0,8.0
GGG,2014B,609297,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-101.0,NA,41.0,55.0,104.0,85.0,160.0,85.0,105.0,100.0,145.0,100.0,147.0,100.0,196.0,100.0,196.0,80.0,210.0,100.0,428.0,3.0,264.0,288.0,87.0,41.0,47.0
GGG,2014B,609326,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-79.0,NA,60.0,47.0,107.0,57.0,154.0,43.0,102.0,100.0,136.0,80.0,146.0,80.0,182.0,100.0,220.0,20.0,220.0,100.0,246.0,1.0,110.0,88.0,86.0,9.0,25.0
GGG,2014B,609365,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-109.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,1.0,3.0
GGG,2014B,609754,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-101.0,NA,58.0,70.0,114.0,65.0,165.0,75.0,98.0,100.0,159.0,60.0,175.0,32.0,196.0,100.0,202.0,80.0,215.0,60.0,30.0,0.0,77.0,234.0,109.0,34.0,6.0
GGG,2014B,610127,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-66.0,NA,61.0,60.0,117.0,80.0,167.0,75.0,219.0,100.0,219.0,60.0,219.0,100.0,219.0,100.0,219.0,80.0,223.0,80.0,7.0,0.0,27.0,12.0,67.0,1.0,5.0
GGG,2014B,610336,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,Fail,-17.0,NA,64.0,65.0,130.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0
