code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,37435_date,37435_score,37436_date,37436_score,37437_date,37437_score,37438_date,37438_score,37439_date,37439_score,37440_date,37440_score,37441_date,37441_score,37442_date,37442_score,37443_date,37443_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_resource,clicks_subpage
GGG,2014J,635719,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-60.0,NA,61.0,70.0,131.0,75.0,173.0,68.0,123.0,100.0,167.0,100.0,168.0,80.0,208.0,100.0,214.0,80.0,223.0,40.0,52.0,0.0,191.0,342.0,78.0,41.0,23.0
GGG,2014J,635779,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,Y,Pass,-135.0,NA,53.0,75.0,113.0,80.0,167.0,70.0,107.0,80.0,136.0,80.0,156.0,100.0,200.0,80.0,200.0,60.0,221.0,100.0,35.0,1.0,152.0,416.0,114.0,11.0,17.0
GGG,2014J,635972,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-9.0,NA,51.0,69.0,118.0,54.0,164.0,55.0,121.0,100.0,159.0,80.0,192.0,100.0,200.0,100.0,228.0,80.0,228.0,100.0,50.0,0.0,70.0,194.0,98.0,13.0,6.0
GGG,2014J,635988,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-14.0,NA,58.0,85.0,131.0,88.0,179.0,90.0,125.0,80.0,161.0,100.0,165.0,100.0,NA,NA,NA,NA,NA,NA,136.0,5.0,136.0,113.0,75.0,55.0,7.0
GGG,2014J,636018,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-16.0,NA,58.0,67.0,124.0,85.0,173.0,80.0,77.0,100.0,153.0,100.0,153.0,80.0,200.0,100.0,209.0,100.0,214.0,100.0,545.0,82.0,237.0,364.0,124.0,26.0,19.0
GGG,2014J,636282,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,Y,Distinction,-38.0,NA,60.0,50.0,107.0,65.0,170.0,70.0,73.0,80.0,152.0,100.0,152.0,60.0,200.0,100.0,199.0,60.0,215.0,80.0,8.0,2.0,100.0,269.0,107.0,21.0,25.0
GGG,2014J,636283,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-9.0,NA,54.0,76.0,123.0,76.0,171.0,65.0,94.0,80.0,136.0,40.0,192.0,100.0,230.0,80.0,NA,NA,230.0,100.0,47.0,0.0,74.0,120.0,108.0,2.0,2.0
GGG,2014J,636323,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn,-115.0,150.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.0,7.0,129.0,135.0,3.0,74.0,56.0
GGG,2014J,636458,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-127.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,636464,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-65.0,NA,61.0,50.0,120.0,50.0,172.0,55.0,96.0,80.0,186.0,100.0,157.0,100.0,200.0,60.0,209.0,60.0,216.0,100.0,64.0,2.0,168.0,451.0,137.0,34.0,44.0
GGG,2014J,636554,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-46.0,NA,NA,NA,116.0,85.0,170.0,88.0,94.0,80.0,143.0,100.0,159.0,100.0,200.0,100.0,201.0,60.0,227.0,100.0,40.0,2.0,189.0,546.0,146.0,64.0,46.0
GGG,2014J,636718,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,-77.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0,0.0,19.0,3.0,0.0,57.0,5.0
GGG,2014J,637067,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,Y,Pass,-7.0,NA,58.0,58.0,123.0,60.0,173.0,60.0,179.0,60.0,179.0,80.0,179.0,72.0,229.0,80.0,229.0,20.0,229.0,40.0,2.0,4.0,46.0,77.0,114.0,13.0,15.0
GGG,2014J,637203,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,-129.0,NA,60.0,75.0,121.0,75.0,180.0,50.0,93.0,100.0,138.0,80.0,165.0,100.0,228.0,100.0,228.0,100.0,NA,NA,36.0,3.0,114.0,225.0,91.0,20.0,37.0
GGG,2014J,637206,F,South East Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction,-23.0,NA,64.0,69.0,134.0,88.0,204.0,90.0,79.0,80.0,145.0,100.0,150.0,100.0,206.0,100.0,206.0,80.0,212.0,100.0,150.0,36.0,154.0,626.0,130.0,31.0,27.0
GGG,2014J,637246,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-23.0,123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,637280,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-129.0,NA,59.0,60.0,123.0,76.0,179.0,65.0,103.0,80.0,140.0,100.0,156.0,80.0,200.0,100.0,202.0,40.0,212.0,100.0,59.0,0.0,190.0,784.0,153.0,37.0,12.0
GGG,2014J,637468,F,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-49.0,NA,60.0,70.0,124.0,75.0,187.0,75.0,104.0,100.0,147.0,100.0,166.0,72.0,200.0,100.0,203.0,80.0,NA,NA,146.0,2.0,182.0,495.0,102.0,37.0,36.0
GGG,2014J,637476,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Fail,-35.0,NA,64.0,40.0,124.0,45.0,190.0,30.0,193.0,80.0,193.0,100.0,193.0,44.0,231.0,100.0,231.0,80.0,231.0,100.0,26.0,9.0,162.0,599.0,80.0,46.0,106.0
GGG,2014J,637496,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-2.0,NA,60.0,75.0,123.0,75.0,173.0,75.0,98.0,100.0,136.0,80.0,151.0,100.0,200.0,100.0,199.0,60.0,NA,NA,88.0,1.0,167.0,909.0,84.0,66.0,60.0
GGG,2014J,637621,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-123.0,NA,55.0,72.0,117.0,65.0,167.0,70.0,79.0,100.0,142.0,100.0,149.0,60.0,200.0,100.0,198.0,100.0,212.0,100.0,290.0,5.0,320.0,677.0,173.0,63.0,91.0
GGG,2014J,637722,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,-129.0,NA,53.0,85.0,118.0,90.0,169.0,89.0,88.0,100.0,133.0,100.0,159.0,100.0,200.0,100.0,209.0,100.0,224.0,100.0,254.0,2.0,149.0,323.0,130.0,15.0,17.0
GGG,2014J,637993,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-52.0,NA,44.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,18.0,12.0,0.0,13.0,7.0
GGG,2014J,638007,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,-79.0,NA,NA,NA,123.0,50.0,172.0,60.0,160.0,100.0,164.0,80.0,215.0,40.0,209.0,80.0,NA,NA,NA,NA,376.0,5.0,169.0,728.0,285.0,30.0,34.0
GGG,2014J,638092,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-3.0,139.0,60.0,75.0,139.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,14.0,37.0,0.0,3.0,5.0
GGG,2014J,638228,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,Distinction,-155.0,NA,50.0,72.0,114.0,85.0,165.0,85.0,73.0,100.0,129.0,100.0,151.0,100.0,200.0,100.0,199.0,100.0,227.0,100.0,152.0,2.0,153.0,228.0,96.0,86.0,23.0
GGG,2014J,638503,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Fail,-58.0,NA,59.0,50.0,124.0,60.0,194.0,60.0,130.0,100.0,180.0,60.0,224.0,100.0,224.0,100.0,224.0,60.0,224.0,40.0,0.0,0.0,58.0,147.0,177.0,4.0,2.0
GGG,2014J,638561,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-59.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,638621,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,-129.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,638699,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-129.0,NA,59.0,80.0,114.0,78.0,168.0,70.0,75.0,80.0,129.0,60.0,161.0,40.0,209.0,100.0,NA,NA,NA,NA,258.0,1.0,176.0,168.0,83.0,111.0,28.0
GGG,2014J,639181,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,-129.0,NA,50.0,70.0,121.0,70.0,173.0,70.0,80.0,80.0,129.0,60.0,150.0,80.0,200.0,100.0,198.0,60.0,212.0,100.0,11.0,18.0,126.0,387.0,114.0,27.0,38.0
GGG,2014J,639251,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-4.0,NA,71.0,55.0,141.0,82.0,176.0,73.0,118.0,80.0,221.0,100.0,226.0,100.0,226.0,100.0,231.0,0.0,227.0,100.0,89.0,4.0,132.0,399.0,189.0,57.0,39.0
GGG,2014J,639461,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-3.0,NA,78.0,70.0,137.0,85.0,180.0,75.0,154.0,60.0,227.0,100.0,227.0,100.0,227.0,80.0,227.0,60.0,NA,NA,35.0,0.0,117.0,91.0,63.0,42.0,25.0
GGG,2014J,639533,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn,-23.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,639995,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn,3.0,135.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,640505,F,Scotland,HE Qualification,90-100%,0-35,0,30,N,Distinction,-109.0,NA,44.0,80.0,122.0,70.0,177.0,85.0,73.0,100.0,145.0,100.0,202.0,80.0,201.0,80.0,227.0,60.0,227.0,100.0,846.0,5.0,320.0,803.0,107.0,28.0,23.0
GGG,2014J,640654,M,Scotland,A Level or Equivalent,0-10%,35-55,0,30,Y,Fail,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,18.0,3.0,0.0,6.0,5.0
GGG,2014J,640835,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-53.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,1.0,4.0,1.0
GGG,2014J,640995,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-60.0,NA,44.0,82.0,113.0,84.0,165.0,70.0,109.0,80.0,135.0,100.0,166.0,92.0,200.0,100.0,NA,NA,NA,NA,0.0,0.0,72.0,81.0,66.0,12.0,11.0
GGG,2014J,641073,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-5.0,171.0,61.0,89.0,125.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,35.0,0.0,1.0,7.0
GGG,2014J,641112,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass,-85.0,NA,NA,NA,120.0,45.0,170.0,30.0,128.0,20.0,135.0,100.0,156.0,60.0,200.0,100.0,227.0,80.0,233.0,0.0,5.0,0.0,92.0,279.0,163.0,28.0,18.0
GGG,2014J,641134,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,-24.0,221.0,106.0,45.0,NA,NA,NA,NA,107.0,80.0,131.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,12.0,0.0,39.0,21.0,34.0,13.0,9.0
GGG,2014J,641434,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,4.0,NA,60.0,50.0,122.0,55.0,172.0,65.0,154.0,80.0,154.0,100.0,154.0,80.0,200.0,100.0,200.0,20.0,220.0,60.0,0.0,6.0,192.0,183.0,111.0,84.0,27.0
GGG,2014J,641452,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-5.0,NA,58.0,46.0,121.0,60.0,180.0,40.0,230.0,40.0,230.0,80.0,230.0,48.0,230.0,60.0,NA,NA,231.0,0.0,1.0,0.0,24.0,14.0,74.0,7.0,23.0
GGG,2014J,641504,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn,-95.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,641535,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-45.0,NA,120.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,2.0,24.0,37.0,2.0,18.0,24.0
GGG,2014J,641766,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,13.0,7.0,0.0,4.0,4.0
GGG,2014J,641940,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-85.0,61.0,61.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,60.0,45.0,0.0,10.0,17.0
GGG,2014J,642181,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-29.0,NA,57.0,80.0,124.0,75.0,173.0,70.0,205.0,100.0,191.0,100.0,205.0,60.0,205.0,100.0,205.0,60.0,NA,NA,88.0,4.0,184.0,258.0,88.0,162.0,29.0
GGG,2014J,642196,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-123.0,NA,60.0,69.0,131.0,69.0,194.0,1.0,110.0,80.0,195.0,100.0,195.0,100.0,200.0,80.0,NA,NA,NA,NA,6.0,1.0,45.0,51.0,82.0,5.0,20.0
GGG,2014J,642528,M,South Region,A Level or Equivalent,90-100%,0-35,0,40,Y,Pass,-44.0,NA,44.0,65.0,120.0,65.0,167.0,55.0,149.0,80.0,166.0,100.0,170.0,80.0,205.0,80.0,228.0,40.0,228.0,100.0,77.0,4.0,205.0,285.0,153.0,173.0,59.0
GGG,2014J,642561,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-147.0,NA,60.0,80.0,123.0,80.0,172.0,85.0,103.0,100.0,145.0,80.0,187.0,80.0,200.0,100.0,202.0,100.0,221.0,100.0,80.0,0.0,118.0,111.0,102.0,58.0,9.0
GGG,2014J,642590,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,0.0,1.0,0.0,1.0
GGG,2014J,642694,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-1.0,NA,39.0,54.0,121.0,52.0,171.0,60.0,132.0,40.0,151.0,80.0,151.0,64.0,200.0,60.0,201.0,20.0,212.0,40.0,26.0,1.0,319.0,187.0,171.0,67.0,28.0
GGG,2014J,642821,M,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Fail,-85.0,NA,NA,NA,137.0,55.0,193.0,60.0,202.0,100.0,229.0,60.0,230.0,100.0,230.0,100.0,229.0,80.0,229.0,80.0,3.0,4.0,52.0,293.0,145.0,8.0,33.0
GGG,2014J,642851,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,2.0,NA,56.0,80.0,120.0,82.0,172.0,60.0,77.0,100.0,133.0,80.0,156.0,100.0,205.0,100.0,210.0,80.0,219.0,80.0,17.0,2.0,80.0,224.0,89.0,6.0,10.0
GGG,2014J,642879,F,London Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail,-66.0,NA,67.0,50.0,124.0,45.0,173.0,45.0,NA,NA,139.0,60.0,NA,NA,200.0,100.0,201.0,60.0,212.0,100.0,9.0,1.0,156.0,269.0,93.0,39.0,59.0
GGG,2014J,642883,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-77.0,NA,38.0,73.0,112.0,86.0,171.0,87.0,72.0,100.0,128.0,80.0,149.0,100.0,200.0,80.0,198.0,40.0,212.0,100.0,104.0,4.0,257.0,343.0,172.0,72.0,55.0
GGG,2014J,642900,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,-102.0,NA,45.0,66.0,114.0,75.0,172.0,68.0,72.0,80.0,128.0,80.0,150.0,60.0,200.0,100.0,198.0,80.0,212.0,100.0,267.0,2.0,323.0,344.0,95.0,97.0,44.0
GGG,2014J,642905,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-77.0,NA,59.0,70.0,124.0,64.0,180.0,71.0,101.0,100.0,133.0,100.0,154.0,80.0,205.0,100.0,NA,NA,NA,NA,220.0,0.0,329.0,344.0,108.0,156.0,49.0
GGG,2014J,642949,M,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-120.0,NA,58.0,75.0,118.0,55.0,163.0,65.0,95.0,80.0,130.0,80.0,151.0,100.0,209.0,100.0,209.0,80.0,230.0,100.0,18.0,0.0,111.0,141.0,78.0,46.0,6.0
GGG,2014J,642953,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-73.0,NA,57.0,74.0,121.0,78.0,180.0,76.0,170.0,100.0,170.0,60.0,226.0,100.0,NA,NA,226.0,100.0,226.0,100.0,45.0,1.0,48.0,440.0,113.0,16.0,48.0
GGG,2014J,642968,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-113.0,NA,55.0,70.0,117.0,75.0,169.0,80.0,96.0,100.0,135.0,100.0,150.0,80.0,200.0,80.0,NA,NA,NA,NA,54.0,0.0,89.0,204.0,80.0,50.0,14.0
GGG,2014J,642989,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-129.0,NA,57.0,68.0,120.0,75.0,169.0,66.0,95.0,100.0,143.0,100.0,151.0,100.0,200.0,100.0,199.0,80.0,212.0,100.0,48.0,0.0,114.0,174.0,115.0,25.0,11.0
GGG,2014J,643085,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,-100.0,-37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014J,643191,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn,-67.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,26.0,20.0,0.0,95.0,8.0
GGG,2014J,643206,F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-43.0,NA,59.0,54.0,123.0,62.0,173.0,60.0,194.0,40.0,194.0,80.0,230.0,80.0,230.0,80.0,230.0,60.0,236.0,0.0,143.0,0.0,94.0,100.0,86.0,18.0,23.0
GGG,2014J,643323,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-23.0,NA,65.0,55.0,123.0,65.0,173.0,65.0,216.0,100.0,216.0,100.0,216.0,100.0,216.0,100.0,216.0,80.0,216.0,80.0,12.0,5.0,61.0,179.0,66.0,29.0,19.0
GGG,2014J,643406,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-106.0,NA,51.0,83.0,122.0,85.0,187.0,87.0,137.0,100.0,161.0,80.0,165.0,100.0,209.0,100.0,227.0,100.0,230.0,80.0,44.0,1.0,109.0,171.0,85.0,26.0,14.0
GGG,2014J,643525,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Withdrawn,-42.0,166.0,75.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0,0.0,48.0,17.0,0.0,12.0,8.0
GGG,2014J,643529,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail,-53.0,NA,61.0,25.0,131.0,50.0,184.0,55.0,219.0,60.0,219.0,60.0,219.0,72.0,230.0,20.0,219.0,60.0,219.0,20.0,0.0,0.0,21.0,12.0,84.0,3.0,0.0
GGG,2014J,643619,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,-85.0,NA,57.0,70.0,126.0,70.0,172.0,65.0,76.0,100.0,143.0,100.0,195.0,80.0,200.0,100.0,208.0,60.0,NA,NA,177.0,0.0,251.0,377.0,159.0,57.0,47.0
GGG,2014J,643659,F,Wales,Lower Than A Level,50-60%,35-55,0,30,Y,Fail,-112.0,NA,66.0,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0,0.0,39.0,11.0,0.0,24.0,2.0
GGG,2014J,643672,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,-135.0,NA,28.0,83.0,107.0,69.0,173.0,85.0,75.0,100.0,128.0,100.0,150.0,100.0,200.0,100.0,200.0,80.0,212.0,100.0,1110.0,1.0,712.0,198.0,124.0,41.0,70.0
GGG,2014J,643712,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn,-129.0,110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,22.0,8.0,1.0,27.0,9.0
GGG,2014J,643970,F,Wales,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-120.0,NA,59.0,45.0,121.0,55.0,169.0,50.0,161.0,80.0,161.0,60.0,165.0,40.0,200.0,100.0,207.0,40.0,219.0,80.0,2.0,1.0,148.0,405.0,88.0,34.0,29.0
GGG,2014J,644061,F,West Midlands Region,No Formal quals,10-20,0-35,0,30,N,Pass,-38.0,NA,60.0,59.0,124.0,53.0,173.0,48.0,126.0,80.0,157.0,80.0,216.0,48.0,216.0,80.0,219.0,80.0,220.0,100.0,14.0,3.0,105.0,109.0,113.0,16.0,32.0
GGG,2014J,644105,M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-36.0,NA,58.0,55.0,124.0,70.0,176.0,60.0,118.0,100.0,178.0,60.0,178.0,100.0,NA,NA,NA,NA,NA,NA,19.0,0.0,48.0,30.0,40.0,12.0,7.0
GGG,2014J,644144,F,Wales,Lower Than A Level,10-20,35-55,0,30,N,Distinction,-18.0,NA,56.0,65.0,119.0,65.0,170.0,65.0,73.0,100.0,129.0,100.0,150.0,100.0,200.0,100.0,201.0,100.0,214.0,100.0,470.0,120.0,446.0,505.0,146.0,111.0,70.0
GGG,2014J,644160,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-67.0,NA,55.0,75.0,123.0,73.0,172.0,77.0,93.0,100.0,135.0,100.0,153.0,80.0,200.0,100.0,201.0,100.0,214.0,100.0,875.0,76.0,301.0,474.0,148.0,96.0,57.0
GGG,2014J,644188,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-10.0,NA,60.0,70.0,130.0,75.0,180.0,77.0,221.0,60.0,221.0,100.0,221.0,80.0,221.0,100.0,221.0,40.0,221.0,100.0,0.0,1.0,26.0,78.0,103.0,2.0,5.0
GGG,2014J,644191,M,Scotland,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,-18.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,31.0,26.0,1.0,19.0,5.0
GGG,2014J,644226,M,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-115.0,NA,46.0,78.0,118.0,72.0,162.0,77.0,98.0,100.0,132.0,80.0,160.0,80.0,200.0,100.0,219.0,100.0,NA,NA,239.0,4.0,256.0,644.0,113.0,42.0,37.0
GGG,2014J,644252,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-113.0,NA,58.0,85.0,124.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,16.0,8.0,1.0,6.0,6.0
GGG,2014J,644301,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,-64.0,NA,57.0,60.0,122.0,66.0,173.0,65.0,130.0,100.0,130.0,100.0,175.0,80.0,200.0,100.0,205.0,100.0,223.0,100.0,61.0,1.0,118.0,343.0,106.0,13.0,9.0
GGG,2014J,644384,F,London Region,No Formal quals,0-10%,0-35,0,30,N,Pass,-135.0,NA,49.0,65.0,116.0,65.0,166.0,60.0,72.0,100.0,128.0,100.0,149.0,80.0,200.0,100.0,201.0,60.0,212.0,100.0,61.0,0.0,223.0,448.0,126.0,47.0,46.0
GGG,2014J,644441,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-9.0,NA,60.0,50.0,123.0,55.0,173.0,55.0,157.0,80.0,157.0,80.0,172.0,100.0,214.0,100.0,219.0,80.0,216.0,80.0,152.0,0.0,37.0,65.0,122.0,9.0,47.0
GGG,2014J,644470,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,-123.0,NA,60.0,45.0,124.0,65.0,175.0,75.0,95.0,100.0,142.0,80.0,NA,NA,200.0,100.0,206.0,80.0,NA,NA,116.0,22.0,485.0,853.0,88.0,181.0,143.0
GGG,2014J,644743,F,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-85.0,NA,58.0,40.0,122.0,50.0,170.0,65.0,93.0,40.0,159.0,80.0,194.0,80.0,NA,NA,NA,NA,227.0,100.0,111.0,0.0,156.0,270.0,71.0,24.0,22.0
GGG,2014J,644904,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,-52.0,NA,59.0,55.0,122.0,64.0,172.0,65.0,86.0,100.0,144.0,80.0,150.0,80.0,200.0,100.0,205.0,60.0,219.0,100.0,91.0,2.0,245.0,419.0,155.0,47.0,45.0
GGG,2014J,644990,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-129.0,NA,40.0,51.0,106.0,28.0,171.0,38.0,86.0,100.0,136.0,80.0,193.0,80.0,200.0,100.0,198.0,80.0,219.0,100.0,59.0,17.0,531.0,823.0,340.0,385.0,85.0
