code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,30714_date,30714_score,30715_date,30715_score,30716_date,30716_score,30717_date,30717_score,clicks_dualpane,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
EEE,2014B,571389,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-22.0,121.0,32.0,89.0,NA,NA,NA,NA,NA,NA,0.0,32.0,90.0,1.0,181.0,0.0,0.0,112.0,32.0,23.0,10.0
EEE,2014B,571789,M,Ireland,A Level or Equivalent,70-80%,0-35,0,45,N,Withdrawn,-22.0,101.0,33.0,88.0,68.0,74.0,NA,NA,NA,NA,0.0,150.0,116.0,4.0,222.0,0.0,0.0,103.0,6.0,4.0,20.0
EEE,2014B,571946,M,North Western Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,-239.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,571963,M,North Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,-73.0,NA,32.0,95.0,67.0,85.0,117.0,81.0,148.0,79.0,0.0,166.0,135.0,0.0,293.0,256.0,0.0,116.0,8.0,5.0,35.0
EEE,2014B,572249,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,90,N,Fail,-172.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
EEE,2014B,573072,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-120.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,573558,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-93.0,NA,30.0,93.0,68.0,86.0,116.0,88.0,152.0,81.0,0.0,453.0,287.0,1.0,811.0,105.0,0.0,135.0,18.0,87.0,31.0
EEE,2014B,573665,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-22.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,574508,M,North Western Region,HE Qualification,70-80%,35-55,0,30,N,Pass,-25.0,NA,30.0,87.0,66.0,78.0,116.0,85.0,151.0,74.0,0.0,307.0,393.0,3.0,1181.0,311.0,0.0,200.0,28.0,14.0,74.0
EEE,2014B,574523,M,South East Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass,-100.0,NA,32.0,97.0,67.0,92.0,117.0,93.0,152.0,89.0,0.0,75.0,86.0,1.0,238.0,59.0,0.0,150.0,4.0,7.0,26.0
EEE,2014B,574580,F,North Region,Lower Than A Level,0-10%,0-35,1,150,Y,Fail,-141.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,12.0,18.0,1.0,127.0,0.0,0.0,109.0,1.0,5.0,0.0
EEE,2014B,574637,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-17.0,NA,46.0,88.0,67.0,95.0,117.0,91.0,152.0,85.0,0.0,623.0,553.0,3.0,1223.0,353.0,0.0,160.0,11.0,15.0,83.0
EEE,2014B,575162,M,Scotland,HE Qualification,30-40%,0-35,1,60,N,Pass,-27.0,NA,32.0,80.0,67.0,67.0,117.0,75.0,152.0,64.0,0.0,10.0,67.0,0.0,285.0,104.0,0.0,88.0,3.0,10.0,9.0
EEE,2014B,575473,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,-24.0,NA,31.0,92.0,68.0,95.0,117.0,0.0,152.0,67.0,0.0,21.0,151.0,2.0,394.0,100.0,0.0,237.0,8.0,17.0,33.0
EEE,2014B,575777,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-54.0,NA,27.0,90.0,65.0,86.0,124.0,59.0,158.0,69.0,0.0,479.0,224.0,2.0,451.0,98.0,0.0,18.0,13.0,33.0,30.0
EEE,2014B,576876,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,-25.0,NA,26.0,92.0,64.0,93.0,128.0,90.0,155.0,89.0,0.0,254.0,490.0,7.0,1161.0,303.0,0.0,112.0,50.0,33.0,71.0
EEE,2014B,577245,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-25.0,NA,25.0,95.0,62.0,87.0,113.0,85.0,151.0,61.0,0.0,88.0,284.0,0.0,612.0,111.0,0.0,183.0,16.0,63.0,70.0
EEE,2014B,577352,M,East Anglian Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,577460,M,North Region,HE Qualification,50-60%,0-35,1,60,N,Distinction,-64.0,NA,22.0,95.0,61.0,87.0,109.0,77.0,151.0,90.0,4.0,1014.0,635.0,16.0,1023.0,702.0,0.0,174.0,11.0,83.0,109.0
EEE,2014B,577562,M,North Western Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,-66.0,NA,33.0,86.0,68.0,65.0,117.0,81.0,166.0,71.0,0.0,323.0,179.0,3.0,1276.0,367.0,1.0,119.0,46.0,16.0,24.0
EEE,2014B,577603,M,North Region,Lower Than A Level,10-20,0-35,1,120,N,Withdrawn,-25.0,-14.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0
EEE,2014B,578541,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-50.0,NA,31.0,69.0,67.0,72.0,117.0,50.0,151.0,56.0,1.0,297.0,452.0,2.0,989.0,154.0,0.0,114.0,19.0,112.0,63.0
EEE,2014B,578634,M,South Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-215.0,NA,32.0,91.0,66.0,78.0,129.0,82.0,148.0,79.0,0.0,114.0,148.0,1.0,590.0,197.0,0.0,152.0,9.0,4.0,21.0
EEE,2014B,578958,M,Wales,Lower Than A Level,20-30%,35-55,1,135,N,Pass,-50.0,NA,29.0,80.0,67.0,70.0,117.0,61.0,159.0,28.0,3.0,132.0,316.0,0.0,550.0,156.0,0.0,179.0,20.0,106.0,43.0
EEE,2014B,581257,M,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-124.0,NA,32.0,83.0,67.0,96.0,117.0,94.0,150.0,95.0,0.0,1.0,135.0,1.0,798.0,190.0,0.0,228.0,8.0,5.0,35.0
EEE,2014B,581269,M,London Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-135.0,NA,33.0,98.0,68.0,74.0,117.0,74.0,152.0,46.0,2.0,45.0,80.0,0.0,615.0,134.0,0.0,148.0,12.0,56.0,18.0
EEE,2014B,581676,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-22.0,NA,23.0,93.0,65.0,83.0,117.0,99.0,150.0,82.0,2.0,352.0,465.0,2.0,947.0,187.0,0.0,192.0,38.0,75.0,35.0
EEE,2014B,582094,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-51.0,206.0,32.0,86.0,67.0,81.0,NA,NA,NA,NA,0.0,132.0,111.0,1.0,520.0,0.0,0.0,71.0,88.0,1.0,4.0
EEE,2014B,583968,M,South East Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-257.0,NA,28.0,87.0,65.0,91.0,116.0,88.0,151.0,88.0,1.0,208.0,500.0,0.0,839.0,365.0,0.0,154.0,10.0,6.0,96.0
EEE,2014B,584698,M,Wales,Lower Than A Level,80-90%,0-35,0,165,N,Fail,-154.0,NA,29.0,66.0,NA,NA,NA,NA,NA,NA,0.0,30.0,90.0,0.0,91.0,0.0,0.0,108.0,2.0,11.0,12.0
EEE,2014B,585393,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-74.0,NA,29.0,100.0,66.0,92.0,117.0,94.0,152.0,92.0,0.0,1869.0,1453.0,3.0,1198.0,393.0,18.0,248.0,38.0,186.0,175.0
EEE,2014B,585397,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-17.0,NA,31.0,94.0,58.0,90.0,117.0,85.0,162.0,80.0,0.0,77.0,243.0,4.0,567.0,110.0,0.0,169.0,27.0,90.0,70.0
EEE,2014B,585662,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-24.0,NA,33.0,92.0,61.0,93.0,110.0,86.0,151.0,89.0,0.0,77.0,230.0,0.0,735.0,294.0,0.0,123.0,20.0,13.0,21.0
EEE,2014B,587323,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-96.0,NA,32.0,92.0,67.0,88.0,117.0,55.0,NA,NA,1.0,68.0,103.0,4.0,240.0,0.0,0.0,130.0,12.0,12.0,12.0
EEE,2014B,588274,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,-178.0,NA,24.0,100.0,59.0,94.0,123.0,96.0,145.0,99.0,0.0,2091.0,1468.0,4.0,925.0,1003.0,5.0,138.0,40.0,147.0,206.0
EEE,2014B,588765,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-25.0,NA,32.0,88.0,67.0,93.0,116.0,100.0,152.0,89.0,0.0,513.0,463.0,7.0,1551.0,479.0,0.0,178.0,128.0,46.0,71.0
EEE,2014B,589001,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-221.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EEE,2014B,589033,M,Scotland,HE Qualification,0-10%,0-35,1,60,N,Pass,-81.0,NA,30.0,83.0,59.0,86.0,110.0,70.0,146.0,82.0,0.0,833.0,471.0,0.0,802.0,200.0,0.0,194.0,21.0,29.0,99.0
EEE,2014B,589083,M,Scotland,HE Qualification,30-40%,35-55,0,45,N,Withdrawn,-40.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,589223,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-225.0,NA,32.0,88.0,67.0,80.0,117.0,69.0,152.0,73.0,0.0,62.0,146.0,2.0,452.0,89.0,0.0,175.0,17.0,17.0,39.0
EEE,2014B,589260,M,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-129.0,NA,30.0,96.0,67.0,90.0,115.0,86.0,152.0,87.0,0.0,291.0,291.0,2.0,972.0,323.0,0.0,201.0,10.0,61.0,64.0
EEE,2014B,589722,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-101.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,7.0,0.0,23.0,0.0,0.0,1.0,0.0,3.0,1.0
EEE,2014B,589828,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,Y,Pass,-1.0,NA,34.0,88.0,68.0,65.0,122.0,59.0,152.0,37.0,0.0,0.0,132.0,1.0,377.0,22.0,0.0,98.0,3.0,1.0,5.0
EEE,2014B,590699,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-100.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,27.0,39.0,1.0,109.0,0.0,0.0,96.0,0.0,0.0,0.0
EEE,2014B,591398,M,South Region,A Level or Equivalent,90-100%,35-55,1,60,N,Distinction,-22.0,NA,26.0,94.0,80.0,94.0,117.0,94.0,164.0,92.0,0.0,299.0,186.0,4.0,693.0,297.0,0.0,112.0,36.0,16.0,38.0
EEE,2014B,592080,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-156.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,592372,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass,-121.0,NA,32.0,89.0,66.0,77.0,116.0,49.0,159.0,48.0,0.0,91.0,129.0,1.0,428.0,120.0,0.0,86.0,13.0,10.0,32.0
EEE,2014B,592593,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-57.0,NA,32.0,79.0,66.0,68.0,116.0,67.0,149.0,72.0,0.0,2.0,85.0,0.0,277.0,90.0,0.0,89.0,3.0,5.0,12.0
EEE,2014B,592666,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,-210.0,NA,32.0,83.0,67.0,67.0,115.0,71.0,151.0,72.0,0.0,92.0,319.0,0.0,879.0,374.0,0.0,192.0,19.0,34.0,59.0
EEE,2014B,593123,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-170.0,NA,32.0,79.0,65.0,71.0,NA,NA,NA,NA,0.0,142.0,151.0,1.0,241.0,0.0,0.0,2.0,0.0,16.0,29.0
EEE,2014B,593733,M,Scotland,HE Qualification,10-20,0-35,1,60,N,Distinction,-95.0,NA,30.0,91.0,66.0,96.0,116.0,91.0,150.0,93.0,1.0,245.0,538.0,0.0,1387.0,419.0,10.0,162.0,17.0,45.0,82.0
EEE,2014B,593941,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-200.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,594131,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,Y,Pass,-79.0,NA,33.0,56.0,68.0,68.0,117.0,65.0,152.0,67.0,0.0,86.0,92.0,2.0,561.0,116.0,0.0,70.0,4.0,2.0,16.0
EEE,2014B,594193,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,-207.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,30.0,0.0,34.0,0.0,0.0,136.0,5.0,13.0,4.0
EEE,2014B,594684,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-139.0,NA,20.0,99.0,67.0,97.0,115.0,80.0,152.0,96.0,0.0,148.0,280.0,0.0,915.0,251.0,0.0,183.0,19.0,83.0,69.0
EEE,2014B,595100,M,Scotland,Post Graduate Qualification,80-90%,35-55,1,60,N,Pass,-22.0,NA,36.0,99.0,69.0,92.0,121.0,79.0,152.0,90.0,2.0,65.0,107.0,3.0,639.0,221.0,0.0,111.0,24.0,36.0,23.0
EEE,2014B,595356,M,South West Region,A Level or Equivalent,10-20,35-55,1,90,N,Withdrawn,-120.0,199.0,32.0,51.0,68.0,45.0,NA,NA,NA,NA,0.0,6.0,61.0,4.0,259.0,0.0,0.0,15.0,0.0,0.0,4.0
EEE,2014B,595808,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,90,N,Fail,-28.0,NA,33.0,53.0,68.0,71.0,117.0,53.0,152.0,36.0,0.0,16.0,110.0,0.0,196.0,105.0,0.0,112.0,3.0,1.0,28.0
EEE,2014B,595992,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-199.0,NA,31.0,78.0,67.0,86.0,116.0,71.0,152.0,75.0,0.0,10.0,348.0,0.0,925.0,309.0,0.0,253.0,9.0,14.0,35.0
EEE,2014B,596347,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-17.0,NA,32.0,90.0,75.0,73.0,117.0,82.0,163.0,79.0,0.0,29.0,70.0,0.0,345.0,164.0,1.0,116.0,6.0,9.0,13.0
EEE,2014B,596947,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass,-67.0,NA,33.0,95.0,68.0,70.0,114.0,72.0,150.0,71.0,0.0,13.0,81.0,4.0,310.0,233.0,0.0,90.0,6.0,43.0,15.0
EEE,2014B,597909,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-4.0,NA,40.0,62.0,68.0,72.0,122.0,40.0,156.0,33.0,0.0,35.0,221.0,12.0,960.0,21.0,0.0,20.0,20.0,42.0,26.0
EEE,2014B,599056,M,West Midlands Region,HE Qualification,10-20,0-35,0,30,N,Pass,-17.0,NA,68.0,88.0,68.0,85.0,124.0,77.0,158.0,51.0,1.0,91.0,72.0,0.0,234.0,44.0,0.0,38.0,12.0,40.0,13.0
EEE,2014B,599263,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-123.0,NA,33.0,46.0,68.0,64.0,117.0,66.0,NA,NA,0.0,6.0,55.0,1.0,113.0,25.0,1.0,1.0,26.0,28.0,6.0
EEE,2014B,599341,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-46.0,NA,27.0,95.0,83.0,90.0,120.0,79.0,152.0,93.0,0.0,203.0,427.0,0.0,1305.0,795.0,0.0,114.0,58.0,80.0,72.0
EEE,2014B,599554,F,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-129.0,NA,30.0,90.0,68.0,85.0,115.0,64.0,159.0,52.0,0.0,456.0,424.0,0.0,730.0,202.0,1.0,229.0,24.0,23.0,63.0
EEE,2014B,599937,F,Wales,Lower Than A Level,30-40%,0-35,1,90,N,Pass,-93.0,NA,33.0,94.0,69.0,72.0,121.0,84.0,162.0,50.0,0.0,333.0,163.0,0.0,272.0,77.0,0.0,102.0,17.0,64.0,32.0
EEE,2014B,600181,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-131.0,219.0,32.0,78.0,68.0,67.0,NA,NA,NA,NA,0.0,46.0,81.0,1.0,122.0,0.0,0.0,89.0,2.0,11.0,7.0
EEE,2014B,600623,M,South West Region,A Level or Equivalent,20-30%,0-35,1,90,N,Distinction,-57.0,NA,32.0,98.0,64.0,96.0,112.0,92.0,160.0,94.0,0.0,138.0,159.0,1.0,642.0,278.0,6.0,140.0,8.0,48.0,27.0
EEE,2014B,600801,M,Scotland,A Level or Equivalent,90-100%,0-35,1,75,Y,Pass,-25.0,NA,30.0,83.0,68.0,69.0,117.0,69.0,152.0,57.0,1.0,34.0,137.0,6.0,599.0,77.0,0.0,216.0,4.0,7.0,22.0
EEE,2014B,600814,M,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Pass,-172.0,NA,29.0,96.0,67.0,86.0,117.0,66.0,151.0,90.0,0.0,262.0,406.0,2.0,1818.0,418.0,0.0,114.0,22.0,16.0,61.0
EEE,2014B,600879,M,South Region,A Level or Equivalent,80-90%,0-35,1,90,N,Withdrawn,-122.0,-51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,600987,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-53.0,NA,31.0,93.0,67.0,89.0,116.0,78.0,153.0,69.0,0.0,31.0,132.0,2.0,475.0,104.0,0.0,155.0,10.0,1.0,30.0
EEE,2014B,601043,M,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-169.0,NA,30.0,88.0,66.0,78.0,114.0,78.0,150.0,73.0,0.0,205.0,476.0,2.0,1119.0,205.0,0.0,193.0,12.0,15.0,105.0
EEE,2014B,601054,M,London Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,-17.0,NA,31.0,92.0,68.0,86.0,117.0,73.0,157.0,49.0,0.0,68.0,150.0,1.0,908.0,61.0,0.0,75.0,26.0,9.0,53.0
EEE,2014B,601211,M,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,-24.0,NA,33.0,99.0,68.0,93.0,122.0,95.0,151.0,98.0,0.0,370.0,226.0,4.0,1462.0,376.0,0.0,142.0,43.0,26.0,47.0
EEE,2014B,601248,M,Wales,Lower Than A Level,40-50%,35-55,1,90,N,Fail,-69.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,601386,M,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-22.0,NA,31.0,97.0,67.0,97.0,117.0,97.0,151.0,80.0,0.0,267.0,146.0,0.0,824.0,334.0,0.0,85.0,4.0,1.0,141.0
EEE,2014B,602107,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Fail,-22.0,NA,26.0,86.0,66.0,74.0,NA,NA,NA,NA,0.0,33.0,68.0,0.0,123.0,0.0,0.0,169.0,1.0,37.0,7.0
EEE,2014B,602150,M,London Region,A Level or Equivalent,20-30%,0-35,1,90,N,Withdrawn,-50.0,130.0,32.0,98.0,NA,NA,NA,NA,NA,NA,0.0,42.0,59.0,0.0,249.0,0.0,0.0,89.0,0.0,3.0,7.0
EEE,2014B,602721,M,South Region,HE Qualification,80-90%,0-35,0,30,N,Distinction,-25.0,NA,20.0,100.0,67.0,91.0,115.0,98.0,150.0,91.0,0.0,583.0,360.0,7.0,780.0,279.0,0.0,138.0,62.0,9.0,111.0
EEE,2014B,603531,M,London Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-29.0,NA,33.0,85.0,73.0,91.0,118.0,80.0,NA,NA,0.0,155.0,144.0,2.0,456.0,38.0,0.0,173.0,17.0,25.0,32.0
EEE,2014B,603791,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,44.0,8.0,0.0,20.0,0.0,0.0,1.0,0.0,2.0,1.0
EEE,2014B,603832,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-165.0,NA,33.0,86.0,68.0,86.0,117.0,55.0,149.0,81.0,1.0,0.0,99.0,1.0,611.0,49.0,0.0,139.0,7.0,50.0,13.0
EEE,2014B,604078,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-169.0,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,604172,M,South Region,HE Qualification,60-70%,35-55,0,30,N,Distinction,-44.0,NA,31.0,100.0,66.0,90.0,116.0,88.0,151.0,97.0,1.0,340.0,433.0,6.0,1121.0,447.0,0.0,153.0,15.0,109.0,103.0
EEE,2014B,604270,M,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,-138.0,NA,29.0,85.0,63.0,87.0,117.0,78.0,150.0,84.0,4.0,141.0,295.0,8.0,755.0,219.0,0.0,179.0,22.0,129.0,38.0
EEE,2014B,604337,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-25.0,NA,37.0,78.0,73.0,61.0,NA,NA,NA,NA,0.0,116.0,133.0,7.0,346.0,0.0,0.0,127.0,3.0,4.0,16.0
EEE,2014B,604490,M,North Western Region,HE Qualification,0-10%,35-55,1,90,N,Withdrawn,-124.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,33.0,29.0,7.0,58.0,0.0,0.0,6.0,1.0,8.0,2.0
EEE,2014B,604502,M,North Region,HE Qualification,NA,35-55,1,60,N,Pass,-121.0,NA,32.0,68.0,67.0,87.0,115.0,87.0,146.0,95.0,0.0,204.0,121.0,1.0,694.0,191.0,0.0,51.0,7.0,10.0,30.0
EEE,2014B,604571,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-36.0,NA,33.0,90.0,68.0,90.0,NA,NA,173.0,62.0,0.0,36.0,145.0,0.0,332.0,52.0,0.0,108.0,3.0,60.0,37.0
EEE,2014B,604665,M,London Region,HE Qualification,30-40%,0-35,1,120,N,Withdrawn,-113.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,604789,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-164.0,NA,29.0,92.0,66.0,75.0,116.0,86.0,151.0,77.0,0.0,168.0,187.0,0.0,386.0,206.0,0.0,108.0,20.0,11.0,46.0
EEE,2014B,605130,M,Scotland,HE Qualification,10-20,0-35,0,75,N,Withdrawn,-100.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,605136,F,Scotland,HE Qualification,10-20,0-35,0,45,N,Withdrawn,-127.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,605367,M,London Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-53.0,NA,29.0,96.0,66.0,91.0,116.0,77.0,151.0,75.0,0.0,553.0,922.0,13.0,3098.0,453.0,1.0,166.0,147.0,182.0,130.0
EEE,2014B,605688,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-36.0,NA,32.0,96.0,68.0,88.0,116.0,87.0,152.0,82.0,0.0,176.0,217.0,4.0,678.0,271.0,1.0,122.0,22.0,38.0,37.0
EEE,2014B,606025,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-50.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,606127,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-109.0,NA,31.0,90.0,66.0,78.0,115.0,77.0,NA,NA,0.0,32.0,156.0,0.0,493.0,76.0,0.0,100.0,5.0,7.0,20.0
EEE,2014B,606182,M,Scotland,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,-138.0,NA,29.0,96.0,67.0,74.0,115.0,81.0,151.0,60.0,1.0,68.0,354.0,8.0,1468.0,372.0,0.0,130.0,28.0,80.0,65.0
EEE,2014B,606290,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-134.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,606350,M,East Anglian Region,A Level or Equivalent,10-20,0-35,1,150,N,Fail,-43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,8.0,0.0,0.0,14.0,0.0,3.0,1.0
EEE,2014B,607413,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-93.0,103.0,31.0,85.0,68.0,67.0,NA,NA,NA,NA,0.0,65.0,65.0,6.0,302.0,0.0,0.0,79.0,7.0,11.0,16.0
EEE,2014B,607570,M,Wales,Lower Than A Level,10-20,0-35,0,30,N,Fail,-109.0,NA,33.0,41.0,NA,NA,NA,NA,NA,NA,0.0,19.0,47.0,0.0,56.0,0.0,0.0,152.0,0.0,18.0,2.0
EEE,2014B,607703,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-155.0,-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,608152,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-108.0,NA,33.0,89.0,68.0,77.0,116.0,58.0,152.0,43.0,0.0,255.0,176.0,0.0,210.0,30.0,0.0,153.0,49.0,67.0,18.0
EEE,2014B,608694,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-150.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,609241,F,West Midlands Region,HE Qualification,20-30%,35-55,1,120,N,Withdrawn,-25.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
