code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,24282_date,24282_score,24283_date,24283_score,24284_date,24284_score,24285_date,24285_score,24286_date,24286_score,24287_date,24287_score,24288_date,24288_score,24289_date,24289_score,24290_date,24290_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
CCC,2014B,577603,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-25.0,-14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,577686,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Fail,-40.0,NA,32.0,56.0,139.0,82.0,NA,NA,200.0,63.0,20.0,90.0,69.0,90.0,139.0,46.0,209.0,61.0,234.0,36.0,60.0,115.0,0.0,114.0,1.0,454.0,79.0,105.0,4.0
CCC,2014B,577688,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-291.0,-59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,578034,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-107.0,152.0,32.0,58.0,102.0,53.0,NA,NA,NA,NA,20.0,60.0,69.0,55.0,139.0,29.0,NA,NA,NA,NA,40.0,297.0,9.0,389.0,0.0,562.0,177.0,83.0,8.0
CCC,2014B,578189,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-170.0,NA,30.0,96.0,101.0,95.0,150.0,88.0,200.0,84.0,20.0,50.0,69.0,94.0,139.0,96.0,209.0,83.0,234.0,62.0,114.0,511.0,0.0,892.0,2.0,737.0,63.0,210.0,4.0
CCC,2014B,578450,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-211.0,NA,38.0,50.0,NA,NA,NA,NA,NA,NA,20.0,70.0,69.0,4.0,NA,NA,NA,NA,NA,NA,18.0,52.0,0.0,6.0,0.0,133.0,14.0,22.0,3.0
CCC,2014B,578541,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-51.0,44.0,32.0,42.0,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,104.0,4.0,49.0,0.0,197.0,47.0,52.0,15.0
CCC,2014B,578655,F,Ireland,A Level or Equivalent,60-70%,0-35,0,150,N,Pass,-138.0,NA,32.0,72.0,102.0,81.0,151.0,74.0,200.0,72.0,20.0,60.0,69.0,44.0,139.0,50.0,209.0,91.0,234.0,80.0,485.0,535.0,8.0,280.0,14.0,3126.0,130.0,359.0,30.0
CCC,2014B,578823,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,-157.0,86.0,49.0,36.0,NA,NA,NA,NA,NA,NA,NA,NA,69.0,7.0,NA,NA,NA,NA,NA,NA,15.0,62.0,0.0,3.0,0.0,71.0,14.0,15.0,1.0
CCC,2014B,578850,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-123.0,NA,30.0,88.0,101.0,90.0,151.0,77.0,200.0,81.0,20.0,90.0,69.0,63.0,139.0,88.0,209.0,59.0,230.0,78.0,96.0,121.0,0.0,241.0,2.0,196.0,69.0,106.0,7.0
CCC,2014B,578958,M,Wales,Lower Than A Level,20-30%,35-55,0,135,N,Pass,-36.0,NA,32.0,60.0,NA,NA,150.0,34.0,200.0,28.0,20.0,50.0,69.0,52.0,139.0,50.0,NA,NA,230.0,42.0,40.0,325.0,0.0,463.0,0.0,856.0,52.0,114.0,4.0
CCC,2014B,579027,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Fail,-136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CCC,2014B,579321,M,South East Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-170.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014B,579340,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,-198.0,47.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,71.0,0.0,16.0,0.0,149.0,29.0,19.0,2.0
CCC,2014B,579343,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-24.0,NA,30.0,68.0,100.0,90.0,149.0,84.0,199.0,72.0,20.0,70.0,69.0,94.0,139.0,73.0,209.0,57.0,230.0,74.0,1878.0,938.0,4.0,291.0,1.0,935.0,41.0,214.0,8.0
CCC,2014B,579372,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,-186.0,66.0,32.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,58.0,0.0,102.0,0.0,1.0,9.0,7.0,2.0
CCC,2014B,579550,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,Y,Pass,-54.0,NA,41.0,84.0,101.0,94.0,NA,NA,200.0,42.0,20.0,90.0,69.0,22.0,139.0,80.0,209.0,39.0,230.0,46.0,51.0,210.0,0.0,33.0,4.0,492.0,44.0,95.0,21.0
CCC,2014B,580477,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,Y,Withdrawn,-161.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,27.0,0.0,3.0,0.0,0.0,30.0,5.0,3.0
CCC,2014B,580511,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,-78.0,200.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,50.0,69.0,68.0,139.0,90.0,209.0,65.0,NA,NA,50.0,104.0,0.0,10.0,1.0,190.0,85.0,99.0,10.0
CCC,2014B,580525,M,North Region,HE Qualification,NA,0-35,0,60,N,Distinction,-24.0,NA,32.0,86.0,101.0,90.0,150.0,89.0,199.0,84.0,20.0,50.0,69.0,82.0,139.0,80.0,209.0,91.0,230.0,86.0,133.0,353.0,11.0,74.0,3.0,257.0,97.0,173.0,12.0
CCC,2014B,580689,M,Scotland,HE Qualification,20-30%,35-55,0,90,Y,Withdrawn,-199.0,115.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,44.0,45.0,0.0,2.0,0.0,91.0,6.0,20.0,2.0
CCC,2014B,580722,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,-24.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,0.0,0.0,0.0,19.0,1.0,6.0,1.0
CCC,2014B,580768,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-257.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,69.0,2.0,NA,NA,NA,NA,NA,NA,0.0,28.0,0.0,23.0,0.0,48.0,40.0,19.0,2.0
CCC,2014B,580779,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-25.0,NA,31.0,88.0,100.0,76.0,170.0,81.0,199.0,58.0,20.0,70.0,69.0,69.0,139.0,52.0,209.0,52.0,230.0,66.0,97.0,404.0,2.0,137.0,3.0,589.0,325.0,136.0,6.0
CCC,2014B,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn,-67.0,149.0,36.0,68.0,NA,NA,NA,NA,NA,NA,20.0,30.0,69.0,46.0,NA,NA,NA,NA,NA,NA,14.0,70.0,0.0,9.0,0.0,93.0,47.0,36.0,3.0
CCC,2014B,581328,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-260.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,29.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0
CCC,2014B,581611,F,London Region,HE Qualification,50-60%,35-55,0,90,N,Pass,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,100.0,69.0,100.0,139.0,88.0,209.0,87.0,234.0,98.0,3.0,211.0,0.0,25.0,7.0,780.0,86.0,104.0,2.0
CCC,2014B,581614,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-273.0,NA,31.0,72.0,102.0,75.0,150.0,63.0,200.0,26.0,20.0,40.0,69.0,71.0,139.0,44.0,NA,NA,230.0,44.0,0.0,184.0,0.0,278.0,0.0,661.0,63.0,82.0,3.0
CCC,2014B,581744,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-214.0,107.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,10.0,69.0,13.0,NA,NA,NA,NA,NA,NA,10.0,44.0,6.0,2.0,0.0,149.0,14.0,20.0,3.0
CCC,2014B,581745,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-128.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,582087,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-131.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,60.0,69.0,97.0,139.0,59.0,209.0,65.0,230.0,38.0,544.0,680.0,18.0,6633.0,5.0,1505.0,123.0,245.0,18.0
CCC,2014B,582108,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-268.0,NA,30.0,78.0,102.0,40.0,150.0,81.0,199.0,67.0,20.0,90.0,69.0,78.0,139.0,82.0,209.0,61.0,230.0,32.0,45.0,179.0,0.0,5.0,2.0,464.0,91.0,103.0,8.0
CCC,2014B,582723,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-15.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,15.0,0.0,3.0,0.0,0.0,6.0,4.0,2.0
CCC,2014B,582827,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-81.0,174.0,45.0,0.0,NA,NA,NA,NA,NA,NA,24.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,31.0,0.0,1.0,0.0,31.0,8.0,7.0,2.0
CCC,2014B,582879,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass,-51.0,NA,31.0,86.0,102.0,71.0,150.0,86.0,199.0,76.0,20.0,40.0,69.0,94.0,139.0,75.0,209.0,87.0,230.0,78.0,139.0,301.0,0.0,633.0,2.0,503.0,141.0,268.0,13.0
CCC,2014B,582950,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction,-29.0,NA,31.0,96.0,101.0,91.0,150.0,92.0,199.0,83.0,20.0,60.0,69.0,87.0,139.0,92.0,209.0,91.0,234.0,92.0,139.0,224.0,0.0,3.0,3.0,539.0,318.0,101.0,15.0
CCC,2014B,583032,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-155.0,NA,27.0,94.0,100.0,90.0,150.0,80.0,194.0,74.0,20.0,80.0,69.0,80.0,139.0,73.0,209.0,28.0,230.0,92.0,45.0,186.0,3.0,52.0,4.0,2629.0,61.0,137.0,13.0
CCC,2014B,583051,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,180,N,Withdrawn,-172.0,-26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,583052,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,69.0,91.0,139.0,96.0,209.0,85.0,230.0,72.0,21.0,296.0,0.0,678.0,0.0,359.0,93.0,101.0,2.0
CCC,2014B,583192,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-75.0,NA,31.0,74.0,100.0,88.0,149.0,76.0,198.0,85.0,20.0,80.0,69.0,78.0,139.0,52.0,209.0,59.0,230.0,90.0,427.0,216.0,0.0,9.0,4.0,314.0,169.0,92.0,9.0
CCC,2014B,583238,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-24.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,37.0,2.0,23.0,0.0,1.0,7.0,12.0,2.0
CCC,2014B,583906,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-17.0,NA,27.0,92.0,101.0,98.0,151.0,94.0,198.0,96.0,20.0,100.0,69.0,94.0,139.0,100.0,209.0,96.0,230.0,98.0,163.0,327.0,0.0,94.0,2.0,1478.0,72.0,245.0,12.0
CCC,2014B,584077,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,-260.0,89.0,36.0,66.0,NA,NA,NA,NA,NA,NA,20.0,50.0,69.0,54.0,NA,NA,NA,NA,NA,NA,51.0,39.0,1.0,46.0,0.0,75.0,23.0,29.0,8.0
CCC,2014B,584191,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-28.0,NA,31.0,64.0,100.0,85.0,159.0,72.0,200.0,69.0,20.0,40.0,69.0,86.0,139.0,69.0,NA,NA,230.0,60.0,769.0,496.0,0.0,6.0,6.0,1505.0,158.0,287.0,21.0
CCC,2014B,584305,M,Scotland,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,-151.0,-123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,584446,F,Ireland,HE Qualification,NA,0-35,0,120,N,Pass,-257.0,NA,32.0,64.0,107.0,44.0,158.0,67.0,200.0,60.0,20.0,30.0,69.0,39.0,NA,NA,209.0,61.0,234.0,44.0,109.0,114.0,0.0,1.0,0.0,245.0,27.0,44.0,11.0
CCC,2014B,584468,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-54.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,89.0,0.0,7.0,0.0,34.0,14.0,40.0,6.0
CCC,2014B,584586,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-214.0,-108.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,584749,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-67.0,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,584756,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-246.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,584771,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,-193.0,47.0,35.0,40.0,NA,NA,NA,NA,NA,NA,20.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,85.0,0.0,161.0,0.0,187.0,38.0,56.0,5.0
CCC,2014B,584913,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-247.0,-58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,584940,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-17.0,NA,NA,NA,102.0,57.0,NA,NA,201.0,54.0,20.0,80.0,69.0,80.0,139.0,75.0,209.0,63.0,230.0,66.0,152.0,485.0,0.0,492.0,2.0,1110.0,90.0,72.0,48.0
CCC,2014B,585011,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-137.0,21.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,17.0,34.0,0.0,1.0,0.0,97.0,7.0,6.0,2.0
CCC,2014B,585057,M,North Region,HE Qualification,NA,0-35,0,90,N,Pass,-141.0,NA,32.0,78.0,102.0,76.0,151.0,81.0,200.0,66.0,20.0,70.0,69.0,57.0,139.0,92.0,209.0,76.0,236.0,88.0,3.0,75.0,2.0,0.0,1.0,240.0,33.0,48.0,9.0
CCC,2014B,585093,M,North Region,Post Graduate Qualification,NA,35-55,0,90,N,Distinction,-57.0,NA,31.0,92.0,100.0,93.0,145.0,94.0,180.0,96.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,96.0,236.0,100.0,436.0,723.0,1.0,19.0,5.0,4457.0,98.0,347.0,10.0
CCC,2014B,585383,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-242.0,NA,32.0,76.0,99.0,82.0,150.0,75.0,198.0,67.0,20.0,90.0,69.0,85.0,139.0,81.0,209.0,65.0,230.0,82.0,61.0,104.0,0.0,13.0,3.0,321.0,78.0,96.0,2.0
CCC,2014B,585393,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-74.0,NA,29.0,98.0,100.0,100.0,148.0,93.0,200.0,95.0,20.0,90.0,69.0,100.0,139.0,98.0,209.0,100.0,230.0,92.0,3576.0,2030.0,2.0,319.0,0.0,3222.0,181.0,431.0,14.0
CCC,2014B,585397,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-17.0,NA,31.0,90.0,112.0,96.0,150.0,91.0,200.0,88.0,20.0,60.0,69.0,85.0,139.0,83.0,209.0,80.0,230.0,78.0,87.0,413.0,0.0,587.0,3.0,2412.0,118.0,446.0,6.0
CCC,2014B,585433,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-193.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,35.0,1.0,2.0,0.0,16.0,57.0,15.0,3.0
CCC,2014B,585455,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-208.0,NA,31.0,80.0,97.0,86.0,149.0,85.0,184.0,79.0,20.0,90.0,69.0,80.0,139.0,85.0,209.0,89.0,237.0,78.0,66.0,204.0,0.0,38.0,0.0,1629.0,69.0,144.0,8.0
CCC,2014B,585464,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-246.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,75.0,41.0,0.0,31.0,0.0,131.0,15.0,24.0,0.0
CCC,2014B,585681,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-246.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,41.0,31.0,0.0,53.0,0.0,123.0,9.0,28.0,1.0
CCC,2014B,585695,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Distinction,-181.0,NA,32.0,98.0,102.0,89.0,158.0,100.0,200.0,98.0,20.0,100.0,69.0,98.0,139.0,100.0,209.0,100.0,234.0,100.0,3.0,125.0,0.0,361.0,0.0,623.0,102.0,124.0,11.0
CCC,2014B,585709,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-109.0,NA,41.0,84.0,NA,NA,NA,NA,NA,NA,20.0,90.0,69.0,71.0,139.0,83.0,209.0,80.0,230.0,80.0,2817.0,703.0,0.0,2.0,2.0,834.0,44.0,112.0,5.0
CCC,2014B,585769,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,90,N,Withdrawn,-110.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,274.0,141.0,0.0,57.0,0.0,299.0,12.0,41.0,1.0
CCC,2014B,585900,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,-243.0,NA,29.0,84.0,NA,NA,NA,NA,NA,NA,20.0,70.0,69.0,49.0,NA,NA,NA,NA,NA,NA,15.0,87.0,5.0,9.0,0.0,144.0,20.0,33.0,2.0
CCC,2014B,586060,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-248.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,586132,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-232.0,219.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,15.0,0.0,2.0,0.0,101.0,11.0,8.0,1.0
CCC,2014B,586436,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Fail,-61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,20.0,0.0,0.0,0.0,28.0,4.0,5.0,1.0
CCC,2014B,586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail,-164.0,NA,32.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,38.0,0.0,37.0,0.0,13.0,8.0,10.0,2.0
CCC,2014B,586476,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-156.0,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,586526,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-221.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,10.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0
CCC,2014B,586716,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,-130.0,104.0,31.0,54.0,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,56.0,0.0,6.0,0.0,473.0,64.0,35.0,1.0
CCC,2014B,586921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-209.0,41.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,18.0,95.0,0.0,10.0,0.0,158.0,20.0,33.0,2.0
CCC,2014B,586962,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,-109.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,43.0,0.0,8.0,0.0,6.0,8.0,8.0,3.0
CCC,2014B,587122,M,Scotland,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn,-137.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,35.0,36.0,0.0,30.0,0.0,252.0,5.0,9.0,11.0
CCC,2014B,587179,F,West Midlands Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-193.0,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,587585,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,14.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0
CCC,2014B,587621,F,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,-236.0,100.0,32.0,10.0,NA,NA,NA,NA,NA,NA,20.0,10.0,69.0,17.0,NA,NA,NA,NA,NA,NA,73.0,92.0,0.0,3.0,0.0,115.0,14.0,33.0,5.0
CCC,2014B,587783,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-24.0,NA,26.0,98.0,99.0,98.0,148.0,95.0,200.0,89.0,20.0,70.0,69.0,100.0,139.0,94.0,209.0,96.0,230.0,80.0,166.0,301.0,2.0,145.0,4.0,997.0,91.0,192.0,9.0
CCC,2014B,587884,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-198.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014B,587906,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-178.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,70.0,69.0,94.0,139.0,67.0,209.0,87.0,230.0,82.0,1466.0,772.0,0.0,417.0,8.0,711.0,172.0,351.0,22.0
CCC,2014B,587911,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-45.0,NA,32.0,100.0,102.0,100.0,151.0,94.0,200.0,81.0,20.0,80.0,69.0,83.0,139.0,90.0,209.0,74.0,230.0,70.0,395.0,262.0,2.0,108.0,1.0,454.0,81.0,165.0,15.0
CCC,2014B,588059,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn,-128.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,588125,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-221.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,32.0,77.0,3.0,46.0,0.0,133.0,38.0,38.0,4.0
CCC,2014B,588175,F,London Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,-171.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,588219,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-236.0,NA,31.0,60.0,101.0,49.0,151.0,54.0,199.0,38.0,20.0,50.0,69.0,19.0,139.0,40.0,209.0,48.0,230.0,26.0,61.0,106.0,0.0,2.0,0.0,389.0,16.0,52.0,4.0
CCC,2014B,588274,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,-178.0,NA,24.0,100.0,101.0,98.0,128.0,96.0,198.0,99.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,96.0,234.0,100.0,3280.0,1823.0,1.0,15.0,6.0,2218.0,125.0,306.0,23.0
