code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,30709_date,30709_score,30710_date,30710_score,30711_date,30711_score,30712_date,30712_score,clicks_dualpane,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
EEE,2013J,576834,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-38.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,14.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,576909,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-35.0,NA,31.0,98.0,68.0,93.0,127.0,85.0,157.0,82.0,1.0,382.0,218.0,0.0,257.0,199.0,0.0,82.0,13.0,44.0,28.0
EEE,2013J,576962,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-96.0,NA,30.0,83.0,68.0,75.0,123.0,80.0,155.0,96.0,6.0,46.0,120.0,0.0,344.0,333.0,0.0,78.0,71.0,9.0,22.0
EEE,2013J,577148,M,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-108.0,NA,37.0,51.0,68.0,71.0,145.0,35.0,163.0,67.0,9.0,54.0,149.0,0.0,894.0,166.0,0.0,203.0,2.0,6.0,14.0
EEE,2013J,577235,M,North Western Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass,-124.0,NA,31.0,73.0,67.0,90.0,123.0,78.0,158.0,84.0,10.0,51.0,175.0,0.0,772.0,199.0,0.0,145.0,6.0,7.0,8.0
EEE,2013J,577352,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-172.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,577427,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-124.0,NA,24.0,98.0,68.0,90.0,NA,NA,NA,NA,3.0,542.0,200.0,0.0,283.0,0.0,0.0,110.0,1.0,4.0,52.0
EEE,2013J,577551,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-148.0,NA,29.0,85.0,67.0,84.0,124.0,51.0,158.0,72.0,3.0,391.0,247.0,0.0,311.0,344.0,0.0,200.0,8.0,55.0,77.0
EEE,2013J,577560,M,South West Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-148.0,NA,33.0,40.0,68.0,30.0,NA,NA,NA,NA,8.0,27.0,49.0,0.0,74.0,0.0,0.0,109.0,1.0,17.0,2.0
EEE,2013J,577603,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-138.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,577686,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-31.0,NA,33.0,91.0,68.0,93.0,124.0,85.0,159.0,68.0,3.0,213.0,214.0,0.0,727.0,65.0,0.0,83.0,13.0,13.0,37.0
EEE,2013J,577735,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-149.0,NA,31.0,88.0,67.0,83.0,123.0,71.0,158.0,87.0,1.0,649.0,411.0,4.0,1097.0,608.0,0.0,188.0,36.0,103.0,70.0
EEE,2013J,577784,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-79.0,NA,30.0,91.0,67.0,89.0,123.0,72.0,158.0,91.0,3.0,141.0,312.0,0.0,376.0,74.0,0.0,152.0,31.0,52.0,129.0
EEE,2013J,577887,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-149.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,17.0,0.0,33.0,0.0,0.0,78.0,0.0,1.0,1.0
EEE,2013J,577995,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-127.0,NA,29.0,99.0,66.0,87.0,121.0,96.0,157.0,96.0,7.0,683.0,518.0,0.0,1109.0,452.0,0.0,120.0,15.0,24.0,56.0
EEE,2013J,578000,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-59.0,NA,32.0,89.0,69.0,75.0,124.0,75.0,159.0,96.0,6.0,85.0,135.0,0.0,403.0,125.0,0.0,103.0,3.0,6.0,28.0
EEE,2013J,578034,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-117.0,NA,30.0,89.0,67.0,94.0,122.0,90.0,156.0,89.0,2.0,194.0,550.0,8.0,1562.0,267.0,0.0,261.0,73.0,17.0,58.0
EEE,2013J,578056,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-136.0,NA,32.0,66.0,67.0,59.0,123.0,59.0,158.0,67.0,1.0,49.0,137.0,0.0,314.0,128.0,0.0,87.0,2.0,11.0,22.0
EEE,2013J,578438,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-79.0,NA,33.0,94.0,66.0,77.0,122.0,99.0,158.0,87.0,1.0,699.0,270.0,0.0,337.0,209.0,0.0,144.0,22.0,57.0,45.0
EEE,2013J,578450,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-92.0,NA,33.0,59.0,77.0,63.0,124.0,25.0,159.0,52.0,1.0,327.0,101.0,0.0,288.0,83.0,0.0,195.0,1.0,3.0,2.0
EEE,2013J,578472,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,3.0,43.0,0.0,53.0,0.0,0.0,164.0,0.0,9.0,1.0
EEE,2013J,578623,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-79.0,97.0,31.0,85.0,67.0,72.0,NA,NA,NA,NA,5.0,83.0,93.0,0.0,122.0,0.0,0.0,94.0,3.0,20.0,28.0
EEE,2013J,578654,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail,-144.0,NA,31.0,61.0,67.0,55.0,123.0,51.0,NA,NA,7.0,9.0,262.0,1.0,802.0,44.0,0.0,229.0,8.0,28.0,37.0
EEE,2013J,578722,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-169.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,578725,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,-31.0,NA,33.0,76.0,235.0,NA,124.0,38.0,235.0,NA,3.0,28.0,140.0,1.0,801.0,0.0,0.0,223.0,6.0,18.0,21.0
EEE,2013J,578736,M,Scotland,HE Qualification,10-20,35-55,0,90,N,Pass,-100.0,NA,32.0,76.0,67.0,69.0,122.0,57.0,159.0,25.0,1.0,84.0,108.0,0.0,363.0,83.0,0.0,225.0,2.0,8.0,4.0
EEE,2013J,578820,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-116.0,NA,31.0,90.0,68.0,92.0,124.0,78.0,159.0,58.0,2.0,204.0,247.0,0.0,643.0,44.0,0.0,123.0,4.0,29.0,36.0
EEE,2013J,579011,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-109.0,NA,27.0,87.0,59.0,74.0,130.0,81.0,157.0,86.0,1.0,324.0,189.0,1.0,360.0,461.0,0.0,161.0,7.0,24.0,56.0
EEE,2013J,579027,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Fail,-56.0,NA,32.0,86.0,75.0,87.0,NA,NA,NA,NA,2.0,18.0,55.0,0.0,287.0,0.0,0.0,122.0,12.0,14.0,4.0
EEE,2013J,579098,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-156.0,-123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,579130,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass,-72.0,NA,32.0,84.0,67.0,83.0,122.0,75.0,157.0,76.0,12.0,121.0,450.0,5.0,830.0,45.0,0.0,207.0,36.0,112.0,130.0
EEE,2013J,579199,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-164.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,579206,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-114.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,18.0,44.0,0.0,250.0,0.0,0.0,93.0,0.0,0.0,0.0
EEE,2013J,579321,M,South East Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-149.0,-58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,579340,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Distinction,-79.0,NA,30.0,91.0,67.0,91.0,121.0,81.0,159.0,85.0,2.0,28.0,111.0,4.0,489.0,269.0,0.0,173.0,15.0,11.0,4.0
EEE,2013J,579343,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,-44.0,NA,28.0,100.0,64.0,97.0,121.0,83.0,158.0,88.0,7.0,2023.0,1002.0,9.0,1127.0,378.0,0.0,196.0,15.0,34.0,122.0
EEE,2013J,579499,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-109.0,182.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,579604,M,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-109.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,579723,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-81.0,NA,32.0,85.0,76.0,46.0,124.0,35.0,159.0,67.0,28.0,136.0,427.0,0.0,824.0,453.0,0.0,178.0,3.0,48.0,150.0
EEE,2013J,580372,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Fail,-132.0,NA,33.0,72.0,68.0,82.0,124.0,77.0,NA,NA,2.0,4.0,66.0,0.0,191.0,56.0,0.0,104.0,0.0,5.0,8.0
EEE,2013J,580689,M,Scotland,HE Qualification,20-30%,35-55,0,90,Y,Withdrawn,-80.0,234.0,32.0,72.0,74.0,81.0,NA,NA,NA,NA,2.0,501.0,154.0,1.0,257.0,0.0,0.0,7.0,2.0,38.0,29.0
EEE,2013J,580719,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,-44.0,NA,36.0,98.0,66.0,93.0,123.0,96.0,159.0,94.0,3.0,736.0,382.0,0.0,752.0,260.0,0.0,157.0,36.0,61.0,70.0
EEE,2013J,580774,M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-15.0,NA,32.0,85.0,74.0,76.0,NA,NA,NA,NA,9.0,2.0,53.0,0.0,182.0,0.0,0.0,129.0,4.0,3.0,0.0
EEE,2013J,580970,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-30.0,NA,33.0,89.0,67.0,90.0,124.0,83.0,159.0,78.0,3.0,143.0,169.0,1.0,535.0,79.0,0.0,86.0,10.0,27.0,19.0
EEE,2013J,581011,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn,-148.0,110.0,32.0,85.0,68.0,93.0,NA,NA,NA,NA,3.0,225.0,208.0,8.0,487.0,0.0,0.0,138.0,17.0,23.0,30.0
EEE,2013J,581047,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-80.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,-144.0,NA,32.0,87.0,67.0,85.0,123.0,75.0,158.0,83.0,2.0,87.0,196.0,0.0,396.0,41.0,0.0,90.0,24.0,5.0,18.0
EEE,2013J,581179,M,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-29.0,NA,34.0,88.0,67.0,78.0,123.0,47.0,158.0,75.0,5.0,316.0,313.0,1.0,1052.0,429.0,0.0,197.0,32.0,41.0,66.0
EEE,2013J,581234,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-143.0,NA,31.0,90.0,74.0,89.0,122.0,86.0,161.0,87.0,2.0,144.0,334.0,0.0,925.0,242.0,0.0,140.0,10.0,18.0,41.0
EEE,2013J,581340,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,-22.0,NA,30.0,88.0,66.0,90.0,124.0,89.0,158.0,85.0,2.0,212.0,405.0,0.0,1081.0,526.0,0.0,194.0,14.0,33.0,86.0
EEE,2013J,581438,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-86.0,NA,32.0,87.0,67.0,95.0,123.0,86.0,159.0,97.0,1.0,239.0,221.0,4.0,532.0,218.0,0.0,112.0,29.0,33.0,30.0
EEE,2013J,581439,M,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Fail,-149.0,NA,39.0,83.0,NA,NA,NA,NA,NA,NA,1.0,38.0,37.0,2.0,31.0,0.0,0.0,2.0,1.0,2.0,7.0
EEE,2013J,581453,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-65.0,-45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,581533,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-32.0,NA,32.0,96.0,68.0,94.0,124.0,74.0,159.0,60.0,4.0,81.0,204.0,0.0,222.0,3.0,0.0,148.0,1.0,6.0,36.0
EEE,2013J,581708,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-16.0,NA,33.0,65.0,89.0,73.0,123.0,60.0,159.0,89.0,2.0,10.0,118.0,0.0,492.0,144.0,0.0,192.0,2.0,13.0,5.0
EEE,2013J,581716,F,Ireland,Lower Than A Level,0-10%,0-35,0,180,N,Pass,-31.0,NA,19.0,83.0,67.0,94.0,123.0,77.0,157.0,71.0,3.0,124.0,221.0,1.0,441.0,114.0,0.0,161.0,5.0,5.0,34.0
EEE,2013J,581744,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-95.0,NA,33.0,93.0,68.0,82.0,123.0,81.0,159.0,78.0,10.0,350.0,233.0,2.0,402.0,117.0,0.0,144.0,6.0,10.0,4.0
EEE,2013J,581914,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Pass,-71.0,NA,32.0,69.0,75.0,55.0,125.0,43.0,158.0,54.0,4.0,43.0,152.0,0.0,431.0,139.0,0.0,172.0,4.0,8.0,4.0
EEE,2013J,582087,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-101.0,NA,31.0,89.0,66.0,88.0,122.0,84.0,157.0,75.0,5.0,506.0,427.0,1.0,1147.0,487.0,0.0,252.0,15.0,66.0,55.0
EEE,2013J,582170,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-114.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,582514,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-144.0,NA,33.0,72.0,68.0,60.0,124.0,60.0,159.0,81.0,3.0,11.0,111.0,0.0,538.0,94.0,0.0,95.0,4.0,20.0,7.0
EEE,2013J,582723,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-65.0,NA,33.0,90.0,68.0,86.0,123.0,69.0,158.0,97.0,9.0,569.0,380.0,0.0,931.0,658.0,0.0,173.0,27.0,76.0,69.0
EEE,2013J,582768,M,Ireland,A Level or Equivalent,90-100%,0-35,0,90,Y,Fail,-50.0,NA,33.0,58.0,NA,NA,NA,NA,NA,NA,2.0,13.0,40.0,2.0,38.0,0.0,0.0,0.0,1.0,4.0,1.0
EEE,2013J,582827,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-36.0,NA,34.0,77.0,95.0,75.0,137.0,81.0,175.0,18.0,8.0,17.0,143.0,1.0,841.0,68.0,0.0,99.0,8.0,27.0,29.0
EEE,2013J,582913,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-32.0,NA,24.0,93.0,68.0,94.0,121.0,83.0,158.0,79.0,3.0,166.0,202.0,6.0,644.0,245.0,0.0,152.0,11.0,49.0,66.0
EEE,2013J,582983,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-135.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,583032,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Distinction,-36.0,NA,30.0,95.0,67.0,92.0,122.0,94.0,158.0,95.0,5.0,259.0,301.0,0.0,863.0,201.0,0.0,186.0,5.0,24.0,34.0
EEE,2013J,583052,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-95.0,NA,32.0,93.0,68.0,81.0,123.0,87.0,158.0,86.0,8.0,337.0,342.0,7.0,871.0,160.0,0.0,156.0,13.0,29.0,52.0
EEE,2013J,583186,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-128.0,NA,29.0,63.0,68.0,50.0,121.0,54.0,159.0,47.0,2.0,84.0,119.0,0.0,353.0,0.0,0.0,86.0,1.0,32.0,9.0
EEE,2013J,583192,F,Scotland,HE Qualification,90-100%,0-35,0,75,N,Pass,-63.0,NA,31.0,69.0,67.0,90.0,123.0,89.0,157.0,67.0,6.0,613.0,299.0,0.0,918.0,201.0,0.0,171.0,57.0,76.0,67.0
EEE,2013J,583238,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-45.0,NA,31.0,83.0,66.0,99.0,122.0,94.0,158.0,98.0,1.0,550.0,594.0,11.0,775.0,530.0,0.0,142.0,49.0,85.0,76.0
EEE,2013J,583427,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-92.0,-11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,583714,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-53.0,NA,32.0,98.0,68.0,72.0,124.0,42.0,158.0,60.0,3.0,175.0,318.0,2.0,407.0,14.0,0.0,147.0,13.0,70.0,68.0
EEE,2013J,583833,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-57.0,158.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,583839,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-138.0,NA,31.0,90.0,82.0,66.0,NA,NA,NA,NA,8.0,118.0,70.0,0.0,339.0,0.0,0.0,81.0,1.0,4.0,10.0
EEE,2013J,583844,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-79.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,583855,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-46.0,NA,33.0,81.0,67.0,94.0,123.0,84.0,158.0,85.0,4.0,97.0,352.0,0.0,1794.0,86.0,0.0,78.0,17.0,126.0,17.0
EEE,2013J,583933,M,Scotland,Lower Than A Level,30-40%,35-55,0,75,N,Fail,-25.0,NA,33.0,75.0,71.0,40.0,124.0,55.0,158.0,63.0,2.0,36.0,141.0,0.0,401.0,68.0,0.0,186.0,7.0,13.0,25.0
EEE,2013J,584115,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-138.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,584191,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-32.0,NA,31.0,98.0,68.0,88.0,124.0,89.0,156.0,96.0,14.0,1757.0,544.0,0.0,1150.0,167.0,0.0,135.0,8.0,162.0,86.0
EEE,2013J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-46.0,NA,32.0,83.0,67.0,70.0,124.0,86.0,159.0,90.0,2.0,124.0,181.0,0.0,1144.0,511.0,0.0,183.0,2.0,34.0,51.0
EEE,2013J,584414,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-35.0,NA,32.0,86.0,88.0,95.0,134.0,92.0,158.0,92.0,0.0,1650.0,342.0,0.0,555.0,243.0,0.0,176.0,11.0,24.0,67.0
EEE,2013J,584443,F,Scotland,Lower Than A Level,70-80%,0-35,0,90,Y,Distinction,-85.0,NA,33.0,93.0,68.0,94.0,124.0,96.0,159.0,92.0,18.0,452.0,413.0,4.0,1202.0,441.0,1.0,161.0,55.0,120.0,28.0
EEE,2013J,584444,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-135.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0
EEE,2013J,584514,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,-138.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,12.0,18.0,0.0,22.0,0.0,0.0,105.0,0.0,0.0,0.0
EEE,2013J,584553,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-1.0,NA,33.0,94.0,68.0,92.0,124.0,62.0,171.0,78.0,5.0,122.0,189.0,0.0,657.0,427.0,0.0,65.0,15.0,5.0,28.0
EEE,2013J,584567,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-138.0,NA,33.0,56.0,NA,NA,NA,NA,NA,NA,3.0,47.0,68.0,0.0,43.0,0.0,0.0,108.0,3.0,25.0,3.0
EEE,2013J,584913,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-128.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,3.0,13.0,0.0,62.0,0.0,0.0,88.0,0.0,8.0,3.0
EEE,2013J,584923,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,-81.0,65.0,30.0,92.0,NA,NA,NA,NA,NA,NA,0.0,45.0,37.0,0.0,48.0,0.0,0.0,107.0,0.0,0.0,6.0
EEE,2013J,585011,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass,-63.0,NA,31.0,97.0,67.0,97.0,123.0,92.0,158.0,88.0,7.0,143.0,179.0,0.0,698.0,187.0,0.0,136.0,3.0,5.0,14.0
EEE,2013J,585056,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-117.0,-99.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,585279,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-49.0,NA,32.0,84.0,68.0,91.0,124.0,83.0,159.0,90.0,6.0,2349.0,541.0,1.0,680.0,756.0,0.0,188.0,13.0,62.0,43.0
EEE,2013J,585433,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-74.0,NA,32.0,82.0,65.0,83.0,129.0,77.0,159.0,87.0,6.0,606.0,421.0,2.0,940.0,319.0,0.0,254.0,53.0,31.0,58.0
EEE,2013J,585455,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-89.0,NA,25.0,91.0,64.0,85.0,122.0,94.0,158.0,91.0,5.0,401.0,346.0,6.0,1013.0,261.0,0.0,150.0,9.0,35.0,87.0
EEE,2013J,585464,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-127.0,NA,29.0,92.0,65.0,92.0,120.0,80.0,165.0,85.0,3.0,570.0,223.0,3.0,702.0,324.0,0.0,191.0,5.0,51.0,13.0
EEE,2013J,585471,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-81.0,NA,31.0,99.0,66.0,92.0,122.0,83.0,158.0,95.0,5.0,593.0,768.0,1.0,1778.0,582.0,0.0,151.0,18.0,75.0,83.0
EEE,2013J,585681,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-127.0,171.0,31.0,96.0,67.0,92.0,124.0,89.0,NA,NA,9.0,59.0,167.0,0.0,503.0,70.0,0.0,83.0,3.0,10.0,20.0
EEE,2013J,585758,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-132.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2013J,585769,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,90,N,Withdrawn,-107.0,152.0,33.0,81.0,67.0,87.0,121.0,96.0,NA,NA,3.0,1196.0,505.0,0.0,793.0,224.0,0.0,128.0,6.0,29.0,38.0
EEE,2013J,585837,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-129.0,NA,31.0,93.0,65.0,81.0,123.0,89.0,158.0,92.0,8.0,75.0,315.0,0.0,1067.0,335.0,0.0,187.0,8.0,19.0,38.0
EEE,2013J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass,-94.0,NA,32.0,88.0,68.0,90.0,127.0,73.0,159.0,84.0,1.0,9.0,107.0,7.0,298.0,104.0,0.0,112.0,4.0,19.0,25.0
EEE,2013J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-100.0,NA,32.0,98.0,69.0,91.0,124.0,86.0,159.0,96.0,22.0,2008.0,373.0,15.0,862.0,453.0,3.0,166.0,18.0,43.0,9.0
EEE,2013J,586060,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-129.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,204.0,79.0,0.0,78.0,0.0,0.0,97.0,0.0,7.0,7.0
EEE,2013J,586132,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-63.0,NA,32.0,97.0,67.0,90.0,123.0,85.0,NA,NA,1.0,31.0,82.0,0.0,394.0,1.0,0.0,106.0,0.0,4.0,7.0
EEE,2013J,586137,M,North Region,HE Qualification,NA,0-35,0,30,N,Pass,-113.0,NA,30.0,95.0,66.0,91.0,124.0,83.0,161.0,88.0,1.0,156.0,189.0,2.0,645.0,479.0,0.0,77.0,8.0,7.0,41.0
EEE,2013J,586236,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-129.0,NA,31.0,94.0,75.0,75.0,124.0,78.0,157.0,81.0,3.0,148.0,234.0,0.0,490.0,307.0,0.0,190.0,3.0,11.0,14.0
EEE,2013J,586261,M,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,-30.0,NA,31.0,93.0,67.0,89.0,124.0,88.0,159.0,81.0,10.0,276.0,420.0,0.0,1449.0,447.0,0.0,214.0,21.0,63.0,70.0
