code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25355_date,25355_score,25356_date,25356_score,25357_date,25357_score,25358_date,25358_score,25359_date,25359_score,25360_date,25360_score,25361_date,25361_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2014B,612935,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-25.0,52.0,24.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,0.0,37.0,0.0,33.0,0.0,14.0,31.0,6.0
DDD,2014B,613063,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-124.0,136.0,29.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,21.0,0.0,35.0,1.0,87.0,0.0,3.0,27.0,2.0
DDD,2014B,613105,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-27.0,NA,31.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,10.0,0.0,40.0,0.0,17.0,0.0,9.0,39.0,0.0
DDD,2014B,613107,F,Ireland,A Level or Equivalent,NA,35-55,0,60,N,Pass,-140.0,NA,22.0,88.0,49.0,78.0,72.0,92.0,115.0,92.0,154.0,85.0,199.0,88.0,238.0,89.0,13.0,1026.0,0.0,736.0,23.0,532.0,187.0,59.0,233.0,48.0
DDD,2014B,613313,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-107.0,NA,24.0,97.0,52.0,89.0,73.0,88.0,114.0,93.0,158.0,80.0,196.0,83.0,236.0,91.0,7.0,265.0,1.0,173.0,0.0,197.0,45.0,59.0,156.0,25.0
DDD,2014B,613370,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-75.0,NA,23.0,74.0,52.0,75.0,71.0,87.0,114.0,76.0,157.0,47.0,NA,NA,234.0,82.0,15.0,255.0,0.0,221.0,7.0,93.0,138.0,176.0,354.0,19.0
DDD,2014B,613466,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,-100.0,NA,24.0,87.0,52.0,97.0,73.0,98.0,116.0,87.0,157.0,84.0,199.0,73.0,236.0,84.0,29.0,458.0,15.0,742.0,16.0,99.0,157.0,131.0,785.0,22.0
DDD,2014B,613617,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-92.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,613667,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-135.0,NA,10.0,85.0,46.0,93.0,55.0,91.0,106.0,82.0,158.0,63.0,198.0,90.0,236.0,96.0,9.0,292.0,0.0,429.0,4.0,341.0,75.0,62.0,258.0,20.0
DDD,2014B,613834,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-124.0,NA,22.0,67.0,53.0,85.0,74.0,85.0,116.0,62.0,158.0,59.0,200.0,83.0,234.0,76.0,4.0,528.0,0.0,270.0,3.0,53.0,193.0,64.0,366.0,38.0
DDD,2014B,613876,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,-22.0,NA,23.0,26.0,50.0,29.0,83.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,34.0,0.0,106.0,21.0,130.0,24.0,22.0,78.0,7.0
DDD,2014B,614025,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-126.0,52.0,35.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,31.0,0.0,70.0,0.0,53.0,2.0,10.0,43.0,5.0
DDD,2014B,614074,M,North Region,Lower Than A Level,NA,0-35,0,70,N,Pass,-22.0,NA,25.0,92.0,53.0,75.0,74.0,87.0,116.0,54.0,158.0,36.0,200.0,81.0,236.0,69.0,38.0,1168.0,11.0,727.0,39.0,545.0,192.0,312.0,824.0,68.0
DDD,2014B,614176,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-36.0,NA,24.0,74.0,53.0,86.0,74.0,90.0,116.0,91.0,158.0,89.0,200.0,70.0,234.0,80.0,18.0,150.0,0.0,342.0,22.0,85.0,184.0,50.0,292.0,35.0
DDD,2014B,614217,M,South West Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-134.0,74.0,22.0,68.0,47.0,75.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,214.0,0.0,384.0,7.0,167.0,48.0,63.0,205.0,60.0
DDD,2014B,614241,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,-134.0,NA,31.0,47.0,53.0,62.0,73.0,62.0,136.0,27.0,173.0,38.0,207.0,21.0,236.0,36.0,10.0,83.0,0.0,104.0,3.0,54.0,38.0,21.0,84.0,8.0
DDD,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,Distinction,-29.0,NA,22.0,84.0,52.0,90.0,68.0,95.0,116.0,93.0,NA,NA,200.0,48.0,234.0,89.0,5.0,717.0,1.0,457.0,3.0,164.0,89.0,170.0,320.0,15.0
DDD,2014B,614406,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-108.0,116.0,23.0,75.0,53.0,87.0,73.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,208.0,0.0,166.0,2.0,75.0,51.0,19.0,87.0,6.0
DDD,2014B,614471,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-132.0,156.0,25.0,77.0,52.0,82.0,74.0,55.0,115.0,65.0,NA,NA,NA,NA,NA,NA,4.0,313.0,0.0,297.0,4.0,244.0,66.0,18.0,39.0,2.0
DDD,2014B,614633,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-66.0,158.0,24.0,72.0,53.0,73.0,74.0,75.0,135.0,59.0,NA,NA,NA,NA,NA,NA,1.0,153.0,0.0,106.0,6.0,30.0,15.0,22.0,107.0,11.0
DDD,2014B,614649,M,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-23.0,NA,25.0,41.0,56.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,15.0,0.0,26.0,2.0,9.0,13.0,1.0
DDD,2014B,614650,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-102.0,34.0,24.0,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,202.0,0.0,126.0,8.0,63.0,47.0,48.0,130.0,8.0
DDD,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,Pass,-28.0,NA,24.0,85.0,54.0,75.0,73.0,96.0,122.0,42.0,NA,NA,NA,NA,234.0,78.0,24.0,81.0,0.0,143.0,0.0,49.0,25.0,55.0,193.0,10.0
DDD,2014B,614808,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-24.0,NA,NA,NA,60.0,75.0,74.0,74.0,116.0,66.0,158.0,60.0,NA,NA,234.0,71.0,6.0,14.0,0.0,52.0,0.0,103.0,37.0,22.0,69.0,2.0
DDD,2014B,614879,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-130.0,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,614930,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-131.0,37.0,25.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,178.0,0.0,110.0,3.0,13.0,16.0,2.0,7.0,7.0
DDD,2014B,614949,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-78.0,NA,24.0,80.0,51.0,80.0,74.0,87.0,115.0,77.0,157.0,24.0,199.0,61.0,234.0,67.0,5.0,349.0,0.0,324.0,43.0,73.0,86.0,54.0,164.0,12.0
DDD,2014B,615075,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-72.0,NA,17.0,82.0,45.0,84.0,69.0,87.0,102.0,86.0,154.0,82.0,195.0,71.0,234.0,82.0,9.0,213.0,0.0,191.0,1.0,122.0,44.0,43.0,119.0,6.0
DDD,2014B,615184,M,London Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail,-130.0,NA,21.0,70.0,53.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,46.0,0.0,167.0,0.0,196.0,36.0,36.0,112.0,9.0
DDD,2014B,615438,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-96.0,46.0,24.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,36.0,11.0,42.0,2.0,34.0,12.0,64.0,115.0,6.0
DDD,2014B,616166,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-22.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0
DDD,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-123.0,NA,24.0,53.0,52.0,39.0,79.0,36.0,115.0,64.0,NA,NA,NA,NA,236.0,49.0,8.0,70.0,0.0,171.0,14.0,54.0,1.0,23.0,105.0,20.0
DDD,2014B,616388,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-128.0,-78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,616542,M,South Region,A Level or Equivalent,80-90%,0-35,0,70,N,Pass,-40.0,NA,25.0,70.0,55.0,73.0,74.0,66.0,138.0,54.0,201.0,51.0,222.0,NA,234.0,76.0,4.0,171.0,0.0,178.0,0.0,212.0,56.0,15.0,43.0,3.0
DDD,2014B,616658,M,North Region,Lower Than A Level,NA,0-35,0,70,N,Pass,-15.0,NA,24.0,86.0,52.0,77.0,73.0,78.0,115.0,87.0,158.0,87.0,199.0,83.0,236.0,89.0,3.0,684.0,0.0,816.0,43.0,186.0,86.0,79.0,332.0,30.0
DDD,2014B,616684,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-78.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,16.0,1.0,2.0,2.0,4.0,66.0,0.0
DDD,2014B,616862,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-59.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,21.0,0.0,43.0,1.0,54.0,0.0,35.0,28.0,1.0
DDD,2014B,616870,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-124.0,NA,22.0,72.0,52.0,84.0,73.0,92.0,115.0,85.0,157.0,45.0,199.0,73.0,234.0,73.0,19.0,212.0,0.0,208.0,15.0,74.0,95.0,94.0,428.0,35.0
DDD,2014B,616874,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,-100.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,616952,F,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-124.0,NA,25.0,56.0,53.0,69.0,73.0,85.0,126.0,65.0,NA,NA,NA,NA,236.0,56.0,4.0,641.0,19.0,382.0,65.0,152.0,137.0,175.0,697.0,67.0
DDD,2014B,617265,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-124.0,39.0,24.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,65.0,0.0,46.0,5.0,49.0,5.0,12.0,110.0,2.0
DDD,2014B,617327,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-74.0,NA,24.0,61.0,52.0,79.0,80.0,69.0,117.0,50.0,158.0,34.0,212.0,28.0,236.0,51.0,3.0,210.0,0.0,150.0,14.0,20.0,0.0,13.0,100.0,12.0
DDD,2014B,617350,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,-116.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,0.0,26.0,1.0,24.0,0.0,70.0,21.0,3.0
DDD,2014B,617401,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-124.0,227.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,0.0,19.0,4.0,3.0,1.0,3.0,16.0,2.0
DDD,2014B,617442,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-90.0,NA,24.0,93.0,53.0,85.0,74.0,88.0,122.0,86.0,NA,NA,NA,NA,234.0,62.0,17.0,325.0,128.0,493.0,5.0,123.0,77.0,170.0,548.0,51.0
DDD,2014B,617619,M,Scotland,HE Qualification,70-80%,35-55,0,120,N,Fail,-15.0,NA,20.0,70.0,50.0,73.0,71.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,577.0,5.0,441.0,3.0,93.0,87.0,32.0,132.0,35.0
DDD,2014B,617699,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,-118.0,NA,21.0,66.0,52.0,80.0,73.0,79.0,114.0,83.0,157.0,63.0,199.0,72.0,236.0,87.0,14.0,752.0,0.0,564.0,0.0,292.0,68.0,91.0,227.0,35.0
DDD,2014B,617771,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-102.0,40.0,28.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,23.0,0.0,36.0,1.0,16.0,9.0,10.0,36.0,10.0
DDD,2014B,617781,M,North Region,HE Qualification,30-40%,35-55,0,90,N,Pass,-93.0,NA,25.0,67.0,53.0,62.0,74.0,61.0,123.0,48.0,163.0,42.0,NA,NA,236.0,53.0,4.0,34.0,0.0,230.0,3.0,54.0,105.0,11.0,68.0,4.0
DDD,2014B,617801,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-40.0,NA,24.0,76.0,52.0,85.0,73.0,93.0,116.0,65.0,158.0,86.0,208.0,59.0,234.0,76.0,11.0,203.0,0.0,463.0,13.0,306.0,149.0,121.0,186.0,24.0
DDD,2014B,617880,F,North Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-40.0,NA,25.0,79.0,50.0,67.0,74.0,79.0,109.0,73.0,158.0,53.0,200.0,27.0,234.0,58.0,4.0,330.0,0.0,225.0,7.0,72.0,89.0,61.0,167.0,19.0
DDD,2014B,617897,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-24.0,NA,24.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,71.0,0.0,64.0,1.0,52.0,50.0,22.0,56.0,3.0
DDD,2014B,618131,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-121.0,NA,25.0,65.0,53.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,39.0,0.0,35.0,0.0,22.0,3.0,6.0,33.0,1.0
DDD,2014B,618171,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-120.0,NA,22.0,62.0,69.0,72.0,78.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,120.0,0.0,183.0,2.0,203.0,31.0,27.0,59.0,7.0
DDD,2014B,618295,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-45.0,NA,24.0,68.0,52.0,83.0,73.0,93.0,115.0,83.0,157.0,74.0,200.0,55.0,234.0,64.0,14.0,529.0,0.0,514.0,18.0,84.0,105.0,95.0,200.0,48.0
DDD,2014B,618300,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-69.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,618377,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-89.0,NA,25.0,75.0,53.0,82.0,73.0,91.0,116.0,54.0,158.0,63.0,200.0,53.0,234.0,73.0,3.0,40.0,0.0,143.0,2.0,72.0,21.0,30.0,88.0,16.0
DDD,2014B,618583,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn,-117.0,-47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,618649,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Pass,-86.0,NA,17.0,91.0,53.0,89.0,71.0,91.0,112.0,90.0,158.0,82.0,194.0,78.0,236.0,62.0,7.0,226.0,0.0,295.0,4.0,63.0,67.0,35.0,94.0,3.0
DDD,2014B,618675,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-54.0,NA,23.0,82.0,53.0,50.0,88.0,67.0,124.0,53.0,NA,NA,200.0,22.0,NA,NA,1.0,56.0,0.0,127.0,0.0,94.0,34.0,34.0,100.0,2.0
DDD,2014B,618682,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,-117.0,54.0,36.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,83.0,0.0,66.0,1.0,94.0,11.0,8.0,66.0,6.0
DDD,2014B,618683,M,Wales,HE Qualification,90-100%,35-55,0,60,N,Distinction,-117.0,NA,24.0,94.0,52.0,96.0,74.0,100.0,115.0,97.0,157.0,98.0,200.0,89.0,234.0,100.0,54.0,299.0,0.0,627.0,11.0,352.0,117.0,225.0,583.0,68.0
DDD,2014B,618696,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-110.0,NA,24.0,86.0,54.0,82.0,90.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,174.0,0.0,118.0,3.0,108.0,50.0,15.0,39.0,5.0
DDD,2014B,618845,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-99.0,NA,21.0,89.0,52.0,77.0,73.0,94.0,114.0,75.0,156.0,86.0,185.0,43.0,234.0,80.0,16.0,357.0,138.0,423.0,8.0,131.0,83.0,54.0,168.0,44.0
DDD,2014B,618913,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-15.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,14.0,0.0,1.0,0.0,0.0
DDD,2014B,618937,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-116.0,NA,23.0,96.0,51.0,90.0,72.0,92.0,114.0,95.0,156.0,93.0,198.0,79.0,234.0,71.0,7.0,288.0,246.0,226.0,19.0,68.0,85.0,38.0,225.0,9.0
DDD,2014B,618940,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,-103.0,NA,18.0,68.0,49.0,84.0,73.0,94.0,114.0,92.0,157.0,79.0,197.0,89.0,234.0,96.0,25.0,555.0,0.0,457.0,11.0,273.0,75.0,89.0,246.0,41.0
DDD,2014B,618963,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-99.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,48.0,0.0,80.0,1.0,27.0,16.0,5.0,101.0,1.0
DDD,2014B,618968,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-116.0,38.0,33.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,37.0,0.0,47.0,1.0,22.0,1.0,11.0,41.0,3.0
DDD,2014B,618998,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-115.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,2.0,20.0,0.0,30.0,0.0,9.0,38.0,0.0
DDD,2014B,619015,F,South Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-34.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0,0.0,12.0,0.0,2.0,15.0,3.0
DDD,2014B,619297,F,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-115.0,NA,20.0,81.0,50.0,75.0,73.0,67.0,116.0,73.0,157.0,55.0,197.0,78.0,238.0,76.0,14.0,609.0,4.0,363.0,30.0,204.0,85.0,138.0,532.0,39.0
DDD,2014B,619359,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,Y,Distinction,-36.0,NA,14.0,60.0,47.0,83.0,70.0,82.0,115.0,76.0,151.0,58.0,196.0,64.0,234.0,78.0,4.0,85.0,0.0,191.0,1.0,266.0,73.0,154.0,60.0,3.0
DDD,2014B,619382,M,Ireland,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-43.0,80.0,28.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,69.0,0.0,57.0,1.0,95.0,20.0,3.0,42.0,8.0
DDD,2014B,619403,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,-78.0,NA,23.0,81.0,50.0,88.0,72.0,82.0,114.0,61.0,157.0,77.0,199.0,29.0,234.0,64.0,35.0,802.0,0.0,367.0,14.0,357.0,140.0,85.0,337.0,23.0
DDD,2014B,619851,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-110.0,214.0,26.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,17.0,0.0,41.0,2.0,38.0,9.0,9.0,32.0,2.0
DDD,2014B,619908,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-113.0,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,619939,F,Scotland,Lower Than A Level,80-90%,0-35,0,75,N,Fail,-74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,1.0,0.0
DDD,2014B,619964,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,-114.0,94.0,32.0,74.0,73.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,86.0,0.0,65.0,3.0,45.0,16.0,12.0,14.0,1.0
DDD,2014B,620060,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-110.0,73.0,25.0,66.0,53.0,76.0,82.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,65.0,0.0,60.0,0.0,57.0,6.0,36.0,38.0,11.0
DDD,2014B,620102,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-103.0,NA,23.0,71.0,46.0,78.0,78.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,193.0,0.0,219.0,5.0,106.0,150.0,54.0,175.0,16.0
DDD,2014B,620106,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-82.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0,0.0,4.0,0.0,3.0,11.0,1.0
DDD,2014B,620159,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-109.0,NA,25.0,79.0,53.0,37.0,74.0,84.0,116.0,82.0,NA,NA,NA,NA,236.0,87.0,2.0,277.0,0.0,207.0,0.0,73.0,38.0,35.0,70.0,2.0
DDD,2014B,620231,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-110.0,NA,24.0,73.0,52.0,63.0,73.0,59.0,127.0,53.0,172.0,51.0,201.0,22.0,236.0,60.0,6.0,366.0,0.0,163.0,34.0,114.0,69.0,123.0,116.0,7.0
DDD,2014B,620243,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-86.0,NA,25.0,73.0,53.0,87.0,74.0,83.0,NA,NA,158.0,57.0,200.0,61.0,236.0,62.0,0.0,34.0,0.0,54.0,0.0,21.0,3.0,8.0,12.0,0.0
DDD,2014B,620337,F,East Anglian Region,HE Qualification,30-40%,35-55,0,120,N,Fail,-107.0,NA,24.0,62.0,53.0,76.0,74.0,82.0,115.0,47.0,158.0,62.0,200.0,52.0,234.0,33.0,11.0,306.0,7.0,433.0,22.0,298.0,157.0,140.0,4345.0,69.0
DDD,2014B,620393,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-110.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,123.0,0.0,66.0,11.0,9.0,2.0,2.0,19.0,20.0
DDD,2014B,620437,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-104.0,NA,24.0,55.0,52.0,80.0,71.0,70.0,115.0,40.0,157.0,40.0,199.0,20.0,234.0,22.0,2.0,1168.0,7.0,586.0,11.0,336.0,167.0,77.0,205.0,22.0
DDD,2014B,620508,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-93.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,620608,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-104.0,NA,21.0,71.0,53.0,76.0,72.0,84.0,123.0,60.0,NA,NA,NA,NA,236.0,22.0,2.0,577.0,0.0,462.0,1.0,68.0,75.0,106.0,289.0,25.0
DDD,2014B,620630,M,East Anglian Region,Lower Than A Level,80-90%,55<=,0,60,N,Pass,-109.0,NA,-2.0,95.0,33.0,90.0,60.0,89.0,91.0,93.0,151.0,76.0,195.0,83.0,234.0,87.0,34.0,86.0,0.0,563.0,4.0,119.0,194.0,217.0,1614.0,106.0
DDD,2014B,620658,M,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-29.0,NA,24.0,85.0,53.0,73.0,79.0,71.0,116.0,73.0,NA,NA,NA,NA,234.0,64.0,6.0,287.0,0.0,115.0,0.0,127.0,30.0,41.0,91.0,4.0
DDD,2014B,620734,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,-107.0,NA,23.0,85.0,52.0,93.0,73.0,92.0,116.0,90.0,165.0,84.0,200.0,91.0,234.0,93.0,21.0,520.0,0.0,250.0,7.0,94.0,49.0,81.0,374.0,48.0
DDD,2014B,620793,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-102.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0,0.0,9.0,0.0,1.0,12.0,0.0
DDD,2014B,620820,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-82.0,NA,20.0,86.0,44.0,95.0,67.0,97.0,104.0,92.0,148.0,93.0,191.0,94.0,234.0,96.0,6.0,298.0,1.0,365.0,3.0,551.0,261.0,71.0,306.0,13.0
