code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,37415_date,37415_score,37416_date,37416_score,37417_date,37417_score,37418_date,37418_score,37419_date,37419_score,37420_date,37420_score,37421_date,37421_score,37422_date,37422_score,37423_date,37423_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_resource,clicks_subpage
GGG,2013J,589734,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-57.0,NA,63.0,55.0,124.0,35.0,206.0,5.0,NA,NA,NA,NA,159.0,80.0,207.0,80.0,207.0,40.0,229.0,60.0,26.0,10.0,183.0,357.0,89.0,52.0,32.0
GGG,2013J,589744,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Pass,-51.0,NA,66.0,54.0,121.0,58.0,171.0,71.0,151.0,80.0,151.0,40.0,151.0,80.0,224.0,40.0,224.0,60.0,224.0,60.0,3.0,0.0,68.0,52.0,97.0,21.0,19.0
GGG,2013J,589748,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,-109.0,NA,32.0,65.0,115.0,60.0,171.0,70.0,95.0,100.0,138.0,100.0,173.0,80.0,185.0,100.0,208.0,100.0,215.0,100.0,58.0,0.0,223.0,102.0,104.0,69.0,17.0
GGG,2013J,589845,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail,-45.0,NA,73.0,60.0,NA,NA,NA,NA,101.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,27.0,9.0,12.0,1.0,2.0
GGG,2013J,589914,M,North Region,Lower Than A Level,NA,0-35,0,30,N,Pass,-70.0,NA,61.0,70.0,124.0,80.0,174.0,80.0,104.0,100.0,159.0,100.0,172.0,100.0,213.0,100.0,213.0,100.0,227.0,100.0,156.0,25.0,142.0,276.0,113.0,46.0,35.0
GGG,2013J,589919,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-78.0,NA,59.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,44.0,53.0,0.0,12.0,6.0
GGG,2013J,589927,F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-49.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,589990,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass,-25.0,NA,NA,NA,124.0,68.0,173.0,60.0,164.0,100.0,164.0,80.0,164.0,100.0,NA,NA,210.0,40.0,NA,NA,100.0,0.0,98.0,238.0,85.0,24.0,12.0
GGG,2013J,590028,F,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,-50.0,93.0,60.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,12.0,2.0,0.0,14.0,11.0
GGG,2013J,590034,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-64.0,NA,56.0,70.0,123.0,55.0,167.0,65.0,98.0,100.0,154.0,100.0,154.0,80.0,208.0,100.0,208.0,80.0,229.0,100.0,37.0,0.0,91.0,239.0,81.0,8.0,20.0
GGG,2013J,590046,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,-86.0,NA,43.0,80.0,115.0,75.0,162.0,85.0,87.0,100.0,130.0,100.0,157.0,80.0,199.0,80.0,200.0,100.0,213.0,100.0,169.0,6.0,131.0,343.0,128.0,10.0,30.0
GGG,2013J,590147,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-29.0,NA,NA,NA,122.0,70.0,170.0,40.0,164.0,100.0,164.0,80.0,164.0,100.0,195.0,80.0,199.0,40.0,227.0,0.0,2.0,0.0,29.0,42.0,100.0,12.0,21.0
GGG,2013J,590213,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,-29.0,NA,58.0,54.0,123.0,45.0,NA,NA,131.0,80.0,149.0,100.0,152.0,60.0,NA,NA,NA,NA,NA,NA,32.0,0.0,58.0,62.0,136.0,20.0,15.0
GGG,2013J,590215,F,North Western Region,HE Qualification,50-60%,0-35,0,30,N,Pass,-29.0,NA,51.0,85.0,121.0,85.0,167.0,85.0,87.0,100.0,129.0,100.0,149.0,80.0,185.0,100.0,199.0,60.0,213.0,100.0,203.0,3.0,325.0,294.0,118.0,86.0,46.0
GGG,2013J,590248,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-16.0,NA,62.0,79.0,125.0,56.0,NA,NA,224.0,80.0,224.0,60.0,224.0,60.0,224.0,60.0,224.0,60.0,224.0,20.0,6.0,4.0,45.0,97.0,109.0,8.0,28.0
GGG,2013J,590251,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail,-29.0,NA,60.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,0.0,2.0,2.0
GGG,2013J,590353,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,-81.0,NA,61.0,50.0,123.0,70.0,180.0,70.0,110.0,80.0,143.0,100.0,165.0,80.0,209.0,80.0,NA,NA,NA,NA,209.0,0.0,133.0,145.0,62.0,25.0,26.0
GGG,2013J,590540,M,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-37.0,NA,61.0,80.0,124.0,90.0,173.0,54.0,229.0,100.0,229.0,100.0,229.0,100.0,229.0,80.0,229.0,80.0,229.0,80.0,0.0,5.0,31.0,186.0,88.0,4.0,19.0
GGG,2013J,590590,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-66.0,123.0,59.0,70.0,NA,NA,NA,NA,91.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.0,1.0,76.0,48.0,20.0,10.0,18.0
GGG,2013J,590593,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-98.0,NA,58.0,80.0,112.0,70.0,166.0,69.0,91.0,100.0,139.0,100.0,150.0,100.0,185.0,100.0,199.0,100.0,NA,NA,859.0,0.0,421.0,471.0,107.0,118.0,52.0
GGG,2013J,590662,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-58.0,NA,56.0,65.0,112.0,70.0,NA,NA,90.0,100.0,130.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,37.0,0.0,99.0,143.0,44.0,25.0,16.0
GGG,2013J,590711,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-100.0,NA,58.0,70.0,122.0,65.0,164.0,70.0,95.0,100.0,159.0,100.0,159.0,100.0,200.0,100.0,200.0,60.0,215.0,100.0,47.0,5.0,156.0,573.0,137.0,50.0,58.0
GGG,2013J,590764,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,-79.0,NA,53.0,65.0,116.0,65.0,170.0,65.0,87.0,100.0,137.0,100.0,175.0,60.0,186.0,100.0,200.0,100.0,NA,NA,83.0,0.0,114.0,230.0,127.0,23.0,23.0
GGG,2013J,590835,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,2.0,0.0,5.0,1.0
GGG,2013J,590836,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-72.0,NA,58.0,70.0,120.0,65.0,171.0,50.0,94.0,100.0,143.0,100.0,158.0,100.0,192.0,80.0,221.0,80.0,228.0,60.0,19.0,0.0,84.0,167.0,77.0,22.0,23.0
GGG,2013J,590864,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-49.0,NA,56.0,45.0,116.0,40.0,188.0,55.0,109.0,100.0,153.0,40.0,154.0,40.0,196.0,100.0,214.0,80.0,222.0,100.0,0.0,2.0,63.0,242.0,158.0,9.0,17.0
GGG,2013J,591179,M,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,-70.0,NA,60.0,65.0,123.0,68.0,178.0,75.0,110.0,100.0,140.0,100.0,166.0,100.0,NA,NA,216.0,100.0,NA,NA,294.0,0.0,130.0,366.0,80.0,5.0,4.0
GGG,2013J,591198,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Distinction,-74.0,NA,58.0,63.0,121.0,70.0,187.0,35.0,88.0,100.0,158.0,100.0,158.0,100.0,202.0,100.0,202.0,100.0,NA,NA,68.0,2.0,123.0,234.0,85.0,21.0,16.0
GGG,2013J,591216,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,Y,Withdrawn,-32.0,182.0,18.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,3.0,0.0,2.0,0.0
GGG,2013J,591225,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,-81.0,NA,52.0,80.0,122.0,80.0,171.0,75.0,108.0,100.0,164.0,100.0,185.0,100.0,200.0,100.0,208.0,80.0,NA,NA,111.0,3.0,98.0,109.0,99.0,14.0,19.0
GGG,2013J,591243,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-92.0,NA,60.0,75.0,124.0,75.0,172.0,65.0,109.0,100.0,130.0,80.0,174.0,72.0,201.0,100.0,201.0,80.0,222.0,100.0,13.0,1.0,66.0,333.0,124.0,10.0,11.0
GGG,2013J,591255,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-57.0,NA,59.0,60.0,123.0,70.0,NA,NA,108.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,12.0,18.0,13.0,2.0,2.0
GGG,2013J,591294,M,London Region,Post Graduate Qualification,20-30%,35-55,0,30,N,Withdrawn,-107.0,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,591321,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-42.0,NA,61.0,50.0,167.0,35.0,181.0,40.0,192.0,80.0,192.0,80.0,192.0,40.0,192.0,80.0,NA,NA,NA,NA,4.0,0.0,76.0,77.0,75.0,12.0,25.0
GGG,2013J,591409,M,North Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-42.0,NA,61.0,65.0,124.0,65.0,173.0,65.0,101.0,100.0,179.0,100.0,207.0,100.0,207.0,100.0,207.0,40.0,230.0,100.0,166.0,9.0,59.0,102.0,96.0,4.0,13.0
GGG,2013J,591464,F,North Region,Lower Than A Level,10-20,35-55,0,30,N,Withdrawn,-72.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,591549,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-72.0,NA,60.0,65.0,129.0,70.0,172.0,55.0,94.0,100.0,149.0,100.0,164.0,100.0,213.0,80.0,220.0,100.0,221.0,60.0,135.0,1.0,298.0,345.0,133.0,68.0,43.0
GGG,2013J,591588,M,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-59.0,NA,54.0,55.0,120.0,84.0,171.0,90.0,114.0,80.0,135.0,80.0,157.0,92.0,186.0,100.0,207.0,100.0,213.0,100.0,212.0,5.0,198.0,385.0,189.0,40.0,46.0
GGG,2013J,591602,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-69.0,NA,59.0,80.0,123.0,65.0,174.0,70.0,146.0,100.0,146.0,100.0,178.0,80.0,230.0,80.0,230.0,60.0,230.0,80.0,92.0,0.0,82.0,38.0,90.0,8.0,12.0
GGG,2013J,591671,F,North Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,-38.0,NA,60.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,39.0,22.0,1.0,17.0,11.0
GGG,2013J,591804,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-36.0,NA,48.0,60.0,119.0,90.0,171.0,77.0,91.0,100.0,137.0,100.0,157.0,100.0,203.0,100.0,NA,NA,NA,NA,84.0,2.0,125.0,314.0,65.0,16.0,18.0
GGG,2013J,591814,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-36.0,NA,104.0,80.0,143.0,60.0,173.0,62.0,185.0,20.0,185.0,100.0,213.0,80.0,213.0,100.0,213.0,40.0,213.0,40.0,0.0,0.0,17.0,28.0,111.0,5.0,5.0
GGG,2013J,591819,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,9.0,0.0,3.0,6.0
GGG,2013J,591822,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-95.0,-44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,591837,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-63.0,NA,60.0,45.0,123.0,50.0,172.0,45.0,223.0,100.0,224.0,100.0,224.0,60.0,224.0,100.0,NA,NA,NA,NA,7.0,0.0,65.0,115.0,86.0,12.0,9.0
GGG,2013J,591849,M,London Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail,-43.0,NA,52.0,50.0,113.0,65.0,173.0,50.0,108.0,80.0,207.0,100.0,207.0,80.0,207.0,60.0,207.0,60.0,229.0,60.0,3.0,0.0,53.0,23.0,132.0,67.0,10.0
GGG,2013J,591859,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-72.0,NA,44.0,65.0,92.0,50.0,162.0,60.0,87.0,100.0,129.0,60.0,149.0,60.0,192.0,100.0,207.0,40.0,231.0,60.0,60.0,1.0,240.0,437.0,126.0,36.0,120.0
GGG,2013J,591873,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-35.0,NA,49.0,85.0,121.0,80.0,174.0,68.0,98.0,80.0,166.0,100.0,202.0,60.0,202.0,100.0,203.0,100.0,217.0,100.0,0.0,0.0,163.0,180.0,129.0,75.0,25.0
GGG,2013J,592043,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-70.0,NA,58.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0,0.0,28.0,18.0,0.0,11.0,10.0
GGG,2013J,592056,F,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-52.0,NA,57.0,59.0,117.0,65.0,162.0,71.0,87.0,100.0,140.0,100.0,152.0,80.0,185.0,100.0,213.0,80.0,213.0,100.0,168.0,1.0,127.0,200.0,138.0,25.0,23.0
GGG,2013J,592059,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-24.0,NA,55.0,85.0,127.0,80.0,172.0,78.0,157.0,40.0,157.0,80.0,161.0,100.0,193.0,100.0,227.0,60.0,227.0,100.0,38.0,1.0,123.0,217.0,105.0,20.0,26.0
GGG,2013J,592127,F,South West Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-73.0,NA,56.0,65.0,122.0,70.0,170.0,68.0,101.0,100.0,136.0,60.0,164.0,100.0,189.0,100.0,199.0,80.0,214.0,80.0,73.0,0.0,155.0,300.0,100.0,9.0,14.0
GGG,2013J,592245,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-73.0,NA,46.0,72.0,105.0,70.0,158.0,67.0,87.0,100.0,129.0,60.0,149.0,100.0,185.0,100.0,215.0,20.0,215.0,60.0,697.0,1.0,311.0,146.0,141.0,24.0,42.0
GGG,2013J,592248,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,-26.0,NA,59.0,75.0,123.0,75.0,173.0,85.0,101.0,80.0,158.0,100.0,NA,NA,220.0,100.0,228.0,60.0,NA,NA,17.0,1.0,152.0,263.0,81.0,59.0,54.0
GGG,2013J,592272,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-43.0,NA,51.0,65.0,114.0,65.0,164.0,60.0,101.0,80.0,131.0,100.0,164.0,80.0,209.0,80.0,209.0,80.0,221.0,100.0,79.0,0.0,109.0,260.0,106.0,8.0,24.0
GGG,2013J,592287,M,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-29.0,NA,57.0,80.0,123.0,65.0,172.0,65.0,222.0,40.0,222.0,60.0,222.0,100.0,222.0,100.0,222.0,60.0,222.0,60.0,0.0,0.0,28.0,63.0,91.0,8.0,10.0
GGG,2013J,592361,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Distinction,-38.0,NA,59.0,62.0,122.0,65.0,180.0,63.0,98.0,80.0,145.0,80.0,158.0,100.0,203.0,80.0,203.0,100.0,214.0,100.0,132.0,2.0,209.0,244.0,84.0,63.0,30.0
GGG,2013J,592444,F,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn,-78.0,132.0,61.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,20.0,0.0,8.0,7.0
GGG,2013J,592448,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,1.0,0.0,0.0,0.0
GGG,2013J,592451,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-80.0,NA,53.0,65.0,104.0,70.0,171.0,65.0,87.0,100.0,140.0,100.0,227.0,100.0,188.0,60.0,227.0,80.0,227.0,80.0,50.0,0.0,74.0,186.0,96.0,15.0,11.0
GGG,2013J,592660,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-29.0,NA,60.0,64.0,127.0,67.0,176.0,63.0,129.0,100.0,171.0,80.0,171.0,100.0,196.0,100.0,229.0,80.0,NA,NA,0.0,0.0,54.0,58.0,132.0,23.0,7.0
GGG,2013J,592737,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-50.0,NA,NA,NA,114.0,85.0,161.0,85.0,89.0,100.0,137.0,100.0,150.0,100.0,185.0,100.0,199.0,80.0,213.0,60.0,156.0,1.0,120.0,221.0,146.0,3.0,11.0
GGG,2013J,592880,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-22.0,NA,61.0,90.0,119.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,13.0,7.0,1.0,13.0,9.0
GGG,2013J,592882,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-29.0,NA,59.0,62.0,124.0,65.0,172.0,70.0,87.0,60.0,129.0,60.0,150.0,40.0,188.0,100.0,203.0,100.0,214.0,100.0,51.0,1.0,159.0,180.0,122.0,72.0,28.0
GGG,2013J,593010,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-22.0,NA,61.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,31.0,20.0,0.0,26.0,26.0
GGG,2013J,593013,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,1.0,0.0,0.0,0.0
GGG,2013J,593017,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-36.0,NA,107.0,57.0,124.0,68.0,174.0,75.0,217.0,80.0,217.0,60.0,224.0,100.0,224.0,80.0,224.0,100.0,NA,NA,0.0,0.0,37.0,76.0,87.0,8.0,7.0
GGG,2013J,593127,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,N,Distinction,-65.0,NA,59.0,70.0,123.0,70.0,172.0,55.0,109.0,100.0,137.0,100.0,158.0,100.0,193.0,100.0,213.0,100.0,213.0,100.0,185.0,30.0,228.0,305.0,190.0,54.0,51.0
GGG,2013J,593246,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-78.0,NA,59.0,75.0,123.0,72.0,179.0,58.0,207.0,80.0,207.0,40.0,220.0,100.0,220.0,100.0,220.0,60.0,220.0,100.0,33.0,0.0,41.0,34.0,102.0,16.0,14.0
GGG,2013J,593337,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-45.0,-39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,593431,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-37.0,NA,60.0,67.0,123.0,74.0,172.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,0.0,25.0,8.0,1.0,4.0,1.0
GGG,2013J,593438,M,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-66.0,NA,48.0,45.0,123.0,50.0,172.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0,0.0,28.0,16.0,3.0,1.0,8.0
GGG,2013J,593540,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-37.0,NA,47.0,80.0,117.0,80.0,178.0,70.0,89.0,100.0,130.0,60.0,160.0,100.0,194.0,100.0,207.0,80.0,213.0,100.0,1351.0,47.0,443.0,469.0,159.0,73.0,83.0
GGG,2013J,593546,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-100.0,NA,59.0,65.0,124.0,84.0,173.0,75.0,101.0,100.0,164.0,100.0,224.0,92.0,227.0,100.0,227.0,80.0,227.0,100.0,17.0,0.0,106.0,268.0,132.0,11.0,9.0
GGG,2013J,593569,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-18.0,NA,NA,NA,120.0,72.0,157.0,84.0,94.0,100.0,132.0,80.0,153.0,80.0,208.0,80.0,208.0,60.0,231.0,80.0,0.0,0.0,88.0,33.0,99.0,3.0,5.0
GGG,2013J,593734,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-38.0,NA,60.0,76.0,120.0,56.0,171.0,55.0,98.0,80.0,154.0,80.0,158.0,80.0,227.0,100.0,227.0,100.0,227.0,80.0,149.0,3.0,260.0,278.0,135.0,47.0,30.0
GGG,2013J,593793,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn,-38.0,157.0,25.0,75.0,100.0,60.0,NA,NA,87.0,60.0,140.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,44.0,2.0,55.0,136.0,55.0,12.0,9.0
GGG,2013J,593819,F,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,-58.0,NA,54.0,70.0,121.0,70.0,177.0,65.0,122.0,100.0,166.0,60.0,230.0,60.0,228.0,100.0,228.0,40.0,228.0,80.0,51.0,1.0,64.0,41.0,110.0,43.0,12.0
GGG,2013J,593840,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-22.0,NA,59.0,55.0,144.0,72.0,NA,NA,102.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,78.0,84.0,31.0,17.0,18.0
GGG,2013J,593842,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,-38.0,NA,51.0,69.0,99.0,60.0,176.0,59.0,101.0,80.0,135.0,100.0,151.0,100.0,185.0,100.0,199.0,60.0,214.0,80.0,19.0,17.0,137.0,525.0,157.0,11.0,23.0
GGG,2013J,593858,F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-52.0,NA,58.0,82.0,122.0,76.0,173.0,80.0,224.0,100.0,224.0,80.0,224.0,80.0,224.0,80.0,224.0,80.0,NA,NA,163.0,31.0,155.0,385.0,90.0,28.0,15.0
GGG,2013J,593954,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,Y,Pass,-26.0,NA,66.0,72.0,149.0,15.0,222.0,8.0,223.0,100.0,223.0,80.0,223.0,80.0,223.0,100.0,223.0,80.0,223.0,80.0,422.0,1.0,147.0,7.0,137.0,16.0,20.0
GGG,2013J,594185,F,South West Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-39.0,NA,57.0,54.0,123.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,20.0,14.0,0.0,10.0,6.0
GGG,2013J,594188,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-49.0,NA,58.0,70.0,110.0,70.0,167.0,75.0,87.0,80.0,143.0,100.0,150.0,100.0,194.0,100.0,201.0,80.0,213.0,80.0,73.0,0.0,143.0,218.0,150.0,42.0,31.0
GGG,2013J,594196,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-35.0,NA,61.0,63.0,124.0,50.0,173.0,68.0,222.0,80.0,222.0,80.0,222.0,40.0,222.0,80.0,224.0,100.0,228.0,100.0,0.0,3.0,56.0,113.0,169.0,6.0,4.0
GGG,2013J,594450,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-37.0,NA,45.0,65.0,96.0,35.0,NA,NA,88.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1.0,20.0,26.0,11.0,14.0,12.0
GGG,2013J,594554,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,-63.0,NA,59.0,54.0,141.0,70.0,190.0,54.0,117.0,100.0,149.0,80.0,171.0,100.0,188.0,100.0,199.0,100.0,227.0,100.0,4.0,24.0,122.0,385.0,214.0,15.0,17.0
GGG,2013J,594625,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-24.0,NA,60.0,85.0,123.0,90.0,172.0,90.0,143.0,80.0,143.0,100.0,157.0,100.0,187.0,100.0,200.0,100.0,NA,NA,41.0,2.0,36.0,117.0,77.0,6.0,1.0
GGG,2013J,594727,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-51.0,115.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2013J,594745,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,-73.0,NA,59.0,70.0,122.0,72.0,172.0,68.0,94.0,100.0,146.0,100.0,159.0,80.0,196.0,100.0,207.0,80.0,NA,NA,20.0,0.0,119.0,205.0,87.0,14.0,26.0
GGG,2013J,594771,M,North Western Region,Lower Than A Level,0-10%,0-35,0,105,Y,Distinction,-37.0,NA,59.0,70.0,123.0,75.0,166.0,60.0,165.0,100.0,167.0,80.0,165.0,80.0,227.0,60.0,227.0,100.0,227.0,80.0,0.0,2.0,91.0,100.0,86.0,22.0,2.0
GGG,2013J,594816,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
