code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25362_date,25362_score,25363_date,25363_score,25364_date,25364_score,25365_date,25365_score,25366_date,25366_score,25367_date,25367_score,25368_date,25368_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2014J,634693,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Withdrawn,-161.0,156.0,NA,NA,41.0,50.0,62.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,213.0,0.0,127.0,28.0,62.0,0.0,29.0,119.0,10.0
DDD,2014J,634966,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-162.0,NA,18.0,65.0,39.0,75.0,61.0,58.0,116.0,73.0,146.0,35.0,197.0,58.0,243.0,27.0,10.0,56.0,0.0,200.0,15.0,345.0,0.0,34.0,63.0,11.0
DDD,2014J,635071,F,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,-42.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,635170,F,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,-142.0,NA,7.0,60.0,35.0,70.0,56.0,60.0,105.0,47.0,133.0,21.0,182.0,35.0,243.0,36.0,3.0,0.0,15.0,154.0,0.0,81.0,0.0,38.0,191.0,16.0
DDD,2014J,635255,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Distinction,-129.0,NA,17.0,85.0,38.0,90.0,60.0,88.0,110.0,97.0,145.0,91.0,197.0,76.0,243.0,91.0,21.0,529.0,11.0,819.0,30.0,24.0,0.0,53.0,170.0,26.0
DDD,2014J,635418,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-59.0,NA,16.0,65.0,38.0,85.0,61.0,75.0,103.0,61.0,138.0,75.0,192.0,57.0,243.0,42.0,27.0,355.0,31.0,516.0,26.0,379.0,0.0,469.0,614.0,29.0
DDD,2014J,635986,F,London Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,-48.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,15.0,0.0,12.0,1.0,138.0,0.0,3.0,6.0,0.0
DDD,2014J,635992,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-157.0,NA,17.0,90.0,37.0,95.0,54.0,83.0,107.0,99.0,142.0,96.0,192.0,95.0,243.0,87.0,10.0,899.0,8.0,606.0,11.0,39.0,0.0,80.0,216.0,39.0
DDD,2014J,636243,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-150.0,115.0,21.0,65.0,41.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,44.0,0.0,76.0,2.0,28.0,0.0,10.0,18.0,5.0
DDD,2014J,636364,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-162.0,NA,18.0,95.0,39.0,90.0,61.0,80.0,104.0,81.0,140.0,86.0,192.0,78.0,243.0,87.0,29.0,603.0,0.0,554.0,73.0,68.0,3.0,138.0,368.0,85.0
DDD,2014J,636420,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-31.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,37.0,0.0,26.0,0.0,11.0,29.0,0.0
DDD,2014J,636451,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-115.0,NA,34.0,80.0,54.0,80.0,116.0,65.0,129.0,83.0,153.0,84.0,196.0,65.0,243.0,69.0,9.0,48.0,0.0,159.0,18.0,85.0,0.0,37.0,121.0,12.0
DDD,2014J,636484,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-42.0,NA,18.0,80.0,41.0,80.0,62.0,83.0,111.0,91.0,146.0,76.0,195.0,63.0,243.0,80.0,43.0,194.0,3.0,116.0,16.0,214.0,0.0,22.0,90.0,5.0
DDD,2014J,636503,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-39.0,NA,20.0,70.0,41.0,80.0,62.0,63.0,111.0,48.0,149.0,29.0,195.0,38.0,243.0,40.0,9.0,112.0,12.0,179.0,8.0,153.0,0.0,44.0,206.0,14.0
DDD,2014J,636590,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,NA,-163.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,636594,M,South Region,A Level or Equivalent,70-80%,0-35,0,70,N,Distinction,-22.0,NA,18.0,90.0,40.0,100.0,61.0,95.0,110.0,93.0,145.0,88.0,194.0,92.0,242.0,91.0,8.0,73.0,18.0,228.0,8.0,277.0,0.0,67.0,164.0,26.0
DDD,2014J,636697,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-58.0,NA,13.0,80.0,39.0,85.0,60.0,83.0,109.0,97.0,145.0,90.0,194.0,69.0,242.0,78.0,9.0,523.0,0.0,334.0,7.0,71.0,0.0,57.0,119.0,34.0
DDD,2014J,636712,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-121.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,636875,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-151.0,NA,19.0,85.0,52.0,60.0,62.0,75.0,114.0,NA,146.0,67.0,194.0,76.0,243.0,49.0,1.0,46.0,0.0,76.0,0.0,75.0,0.0,34.0,65.0,13.0
DDD,2014J,637064,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-136.0,NA,18.0,95.0,40.0,95.0,62.0,95.0,111.0,96.0,NA,NA,NA,NA,NA,NA,2.0,2.0,0.0,73.0,7.0,26.0,0.0,15.0,44.0,3.0
DDD,2014J,637075,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-30.0,41.0,19.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,42.0,0.0,56.0,0.0,102.0,0.0,10.0,19.0,0.0
DDD,2014J,637347,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-136.0,NA,18.0,60.0,38.0,55.0,61.0,58.0,110.0,69.0,149.0,41.0,195.0,39.0,242.0,29.0,1.0,32.0,0.0,107.0,2.0,82.0,0.0,33.0,27.0,2.0
DDD,2014J,637374,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-42.0,NA,20.0,70.0,41.0,75.0,63.0,68.0,111.0,62.0,NA,NA,195.0,35.0,NA,NA,1.0,80.0,13.0,68.0,6.0,119.0,0.0,20.0,24.0,3.0
DDD,2014J,637473,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-70.0,NA,19.0,90.0,41.0,85.0,61.0,98.0,110.0,97.0,145.0,82.0,194.0,87.0,242.0,76.0,12.0,272.0,0.0,276.0,10.0,72.0,1.0,61.0,174.0,34.0
DDD,2014J,637691,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-156.0,NA,20.0,55.0,41.0,50.0,97.0,53.0,111.0,56.0,146.0,58.0,195.0,44.0,243.0,51.0,4.0,27.0,10.0,106.0,11.0,71.0,0.0,20.0,45.0,7.0
DDD,2014J,638023,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-155.0,12.0,19.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,11.0,22.0,0.0,11.0,0.0,14.0,18.0,0.0
DDD,2014J,638051,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-80.0,NA,20.0,45.0,34.0,75.0,62.0,53.0,110.0,50.0,144.0,61.0,194.0,0.0,242.0,31.0,7.0,18.0,2.0,202.0,48.0,100.0,0.0,25.0,26.0,5.0
DDD,2014J,638131,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-129.0,NA,18.0,70.0,33.0,70.0,61.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,94.0,0.0,30.0,0.0,9.0,23.0,6.0
DDD,2014J,638202,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-102.0,NA,16.0,70.0,39.0,70.0,60.0,60.0,108.0,47.0,NA,NA,NA,NA,NA,NA,1.0,0.0,12.0,59.0,5.0,119.0,0.0,12.0,13.0,3.0
DDD,2014J,638243,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-113.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,21.0,0.0,10.0,0.0,1.0,8.0,0.0
DDD,2014J,638358,M,South East Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-30.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,638384,F,Wales,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,-74.0,NA,20.0,70.0,56.0,95.0,73.0,88.0,112.0,94.0,152.0,90.0,195.0,85.0,243.0,82.0,340.0,152.0,36.0,297.0,32.0,262.0,0.0,62.0,182.0,55.0
DDD,2014J,638657,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-80.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,639190,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-16.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,15.0,14.0,0.0,14.0,0.0,2.0,5.0,0.0
DDD,2014J,639514,F,North Region,HE Qualification,NA,35-55,0,120,N,Pass,-100.0,NA,19.0,65.0,41.0,95.0,61.0,90.0,111.0,80.0,146.0,66.0,195.0,77.0,250.0,69.0,33.0,701.0,2.0,436.0,140.0,76.0,0.0,131.0,270.0,61.0
DDD,2014J,639766,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-58.0,NA,20.0,70.0,40.0,90.0,62.0,70.0,111.0,80.0,146.0,75.0,195.0,47.0,243.0,60.0,12.0,777.0,0.0,574.0,17.0,164.0,0.0,185.0,343.0,19.0
DDD,2014J,640054,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-162.0,-117.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,640144,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-10.0,NA,20.0,40.0,46.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,63.0,0.0,95.0,5.0,68.0,0.0,12.0,41.0,7.0
DDD,2014J,640178,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-160.0,NA,20.0,50.0,40.0,70.0,62.0,68.0,111.0,73.0,146.0,64.0,195.0,65.0,242.0,36.0,35.0,53.0,1.0,313.0,32.0,57.0,0.0,59.0,165.0,46.0
DDD,2014J,640691,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-32.0,12.0,20.0,90.0,41.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,55.0,0.0,41.0,0.0,16.0,0.0,9.0,16.0,1.0
DDD,2014J,640773,M,South West Region,Lower Than A Level,10-20,0-35,0,150,Y,Fail,-161.0,NA,19.0,50.0,40.0,65.0,62.0,50.0,111.0,77.0,146.0,67.0,195.0,35.0,242.0,47.0,5.0,422.0,18.0,378.0,38.0,311.0,0.0,103.0,207.0,22.0
DDD,2014J,640836,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-32.0,NA,20.0,100.0,40.0,100.0,62.0,80.0,111.0,92.0,146.0,84.0,195.0,81.0,243.0,80.0,4.0,132.0,0.0,107.0,4.0,49.0,0.0,34.0,69.0,19.0
DDD,2014J,640942,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-102.0,NA,19.0,95.0,40.0,100.0,58.0,88.0,107.0,95.0,145.0,85.0,194.0,96.0,243.0,93.0,34.0,1174.0,29.0,566.0,75.0,288.0,0.0,120.0,414.0,81.0
DDD,2014J,640975,M,South Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-121.0,NA,16.0,80.0,35.0,95.0,57.0,78.0,108.0,93.0,145.0,84.0,193.0,79.0,243.0,62.0,65.0,1149.0,119.0,1056.0,141.0,431.0,0.0,245.0,534.0,96.0
DDD,2014J,640982,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-36.0,NA,20.0,85.0,41.0,80.0,NA,NA,112.0,53.0,146.0,98.0,NA,NA,242.0,87.0,39.0,70.0,1.0,227.0,20.0,300.0,0.0,201.0,244.0,17.0
DDD,2014J,641192,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-77.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,2.0,3.0,42.0,0.0,18.0,0.0,2.0,12.0,0.0
DDD,2014J,641253,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-162.0,NA,16.0,45.0,34.0,75.0,51.0,75.0,100.0,65.0,142.0,48.0,190.0,62.0,243.0,42.0,24.0,493.0,2.0,424.0,32.0,180.0,0.0,60.0,154.0,36.0
DDD,2014J,641305,M,North Region,Lower Than A Level,NA,0-35,0,120,N,Withdrawn,-30.0,55.0,20.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,20.0,0.0,34.0,1.0,25.0,0.0,4.0,11.0,0.0
DDD,2014J,641315,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-162.0,NA,17.0,55.0,39.0,95.0,58.0,83.0,107.0,81.0,143.0,73.0,191.0,62.0,242.0,44.0,69.0,3272.0,1.0,1555.0,92.0,409.0,0.0,202.0,686.0,102.0
DDD,2014J,641557,F,East Anglian Region,No Formal quals,20-30%,0-35,0,210,Y,Withdrawn,-113.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,14.0,0.0,28.0,0.0,7.0,10.0,0.0
DDD,2014J,641609,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-105.0,NA,8.0,75.0,37.0,70.0,61.0,78.0,110.0,56.0,144.0,39.0,193.0,41.0,NA,NA,7.0,3.0,0.0,81.0,0.0,162.0,0.0,42.0,35.0,7.0
DDD,2014J,641613,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-147.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,641744,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,Distinction,-155.0,NA,18.0,90.0,43.0,95.0,62.0,93.0,132.0,95.0,155.0,90.0,205.0,89.0,244.0,91.0,11.0,305.0,0.0,383.0,84.0,133.0,0.0,80.0,176.0,49.0
DDD,2014J,641845,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-92.0,59.0,19.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,55.0,0.0,30.0,1.0,14.0,0.0,2.0,6.0,1.0
DDD,2014J,641896,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-105.0,NA,12.0,95.0,39.0,70.0,59.0,83.0,109.0,81.0,141.0,80.0,193.0,88.0,242.0,76.0,14.0,211.0,0.0,169.0,1.0,28.0,0.0,44.0,74.0,28.0
DDD,2014J,642139,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-140.0,NA,23.0,45.0,41.0,60.0,62.0,70.0,118.0,64.0,160.0,40.0,NA,NA,242.0,60.0,1.0,4.0,8.0,133.0,22.0,157.0,0.0,47.0,56.0,18.0
DDD,2014J,642222,F,North Region,Lower Than A Level,NA,35-55,0,120,N,Withdrawn,-95.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,158.0,0.0,82.0,3.0,20.0,0.0,18.0,67.0,9.0
DDD,2014J,642230,F,Scotland,HE Qualification,90-100%,0-35,0,90,N,Withdrawn,-71.0,74.0,20.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,164.0,0.0,55.0,0.0,18.0,0.0,11.0,28.0,5.0
DDD,2014J,642310,M,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-136.0,NA,19.0,85.0,40.0,75.0,62.0,93.0,111.0,73.0,146.0,41.0,199.0,70.0,242.0,73.0,28.0,2079.0,1.0,622.0,98.0,74.0,0.0,69.0,289.0,54.0
DDD,2014J,642443,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-162.0,NA,17.0,75.0,36.0,100.0,55.0,100.0,111.0,100.0,145.0,88.0,191.0,86.0,242.0,87.0,11.0,1305.0,0.0,480.0,45.0,323.0,0.0,101.0,246.0,34.0
DDD,2014J,642474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-119.0,NA,17.0,95.0,39.0,85.0,60.0,100.0,108.0,98.0,145.0,96.0,194.0,90.0,243.0,96.0,35.0,7761.0,15.0,1348.0,60.0,183.0,0.0,159.0,660.0,68.0
DDD,2014J,642501,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,-88.0,NA,16.0,80.0,39.0,100.0,61.0,95.0,111.0,99.0,144.0,100.0,192.0,88.0,242.0,96.0,18.0,198.0,0.0,464.0,47.0,211.0,0.0,172.0,326.0,76.0
DDD,2014J,642625,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,Y,Fail,-86.0,NA,9.0,80.0,55.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,77.0,17.0,82.0,1.0,53.0,0.0,15.0,72.0,7.0
DDD,2014J,642744,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,N,Withdrawn,-101.0,93.0,19.0,80.0,43.0,75.0,62.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,59.0,0.0,74.0,1.0,45.0,0.0,15.0,19.0,2.0
DDD,2014J,642764,M,Wales,Lower Than A Level,10-20,35-55,0,90,Y,Withdrawn,-30.0,55.0,24.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,98.0,65.0,73.0,1.0,101.0,0.0,4.0,12.0,3.0
DDD,2014J,642785,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-157.0,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,642838,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-136.0,NA,15.0,70.0,37.0,80.0,60.0,100.0,111.0,86.0,145.0,88.0,193.0,26.0,243.0,56.0,1.0,503.0,0.0,291.0,3.0,25.0,0.0,54.0,76.0,4.0
DDD,2014J,643006,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,-53.0,NA,19.0,80.0,39.0,95.0,61.0,90.0,107.0,92.0,146.0,82.0,194.0,85.0,243.0,62.0,11.0,318.0,0.0,418.0,13.0,230.0,0.0,91.0,166.0,45.0
DDD,2014J,643021,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-129.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,643036,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-84.0,NA,17.0,90.0,41.0,85.0,64.0,73.0,115.0,81.0,146.0,75.0,NA,NA,242.0,58.0,5.0,63.0,4.0,128.0,0.0,242.0,0.0,24.0,26.0,3.0
DDD,2014J,643126,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-29.0,NA,19.0,85.0,40.0,75.0,61.0,80.0,110.0,90.0,145.0,64.0,194.0,63.0,243.0,80.0,48.0,1522.0,4.0,885.0,217.0,108.0,0.0,179.0,752.0,66.0
DDD,2014J,643199,M,East Midlands Region,HE Qualification,70-80%,35-55,0,120,N,Fail,-151.0,NA,19.0,80.0,41.0,70.0,61.0,65.0,111.0,65.0,146.0,43.0,200.0,46.0,243.0,33.0,3.0,11.0,11.0,171.0,2.0,163.0,0.0,34.0,65.0,11.0
DDD,2014J,643230,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-24.0,137.0,17.0,40.0,44.0,60.0,62.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,34.0,0.0,32.0,4.0,25.0,0.0,5.0,22.0,6.0
DDD,2014J,643280,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-49.0,NA,23.0,60.0,41.0,75.0,62.0,83.0,118.0,79.0,155.0,70.0,200.0,76.0,242.0,58.0,3.0,51.0,17.0,168.0,13.0,372.0,0.0,36.0,89.0,16.0
DDD,2014J,643285,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-77.0,NA,17.0,85.0,37.0,90.0,58.0,90.0,107.0,100.0,143.0,96.0,192.0,87.0,242.0,91.0,39.0,833.0,24.0,501.0,40.0,164.0,0.0,109.0,379.0,39.0
DDD,2014J,643542,F,South East Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-162.0,34.0,19.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,92.0,0.0,127.0,1.0,67.0,0.0,6.0,29.0,7.0
DDD,2014J,643729,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-57.0,NA,16.0,80.0,38.0,95.0,57.0,98.0,111.0,100.0,144.0,97.0,195.0,93.0,242.0,84.0,20.0,98.0,6.0,270.0,31.0,58.0,0.0,74.0,129.0,37.0
DDD,2014J,643758,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-107.0,NA,19.0,60.0,39.0,90.0,62.0,68.0,111.0,65.0,146.0,60.0,195.0,41.0,242.0,71.0,1.0,110.0,0.0,138.0,3.0,33.0,0.0,59.0,73.0,5.0
DDD,2014J,644159,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,-71.0,163.0,17.0,85.0,40.0,75.0,62.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,421.0,0.0,385.0,9.0,57.0,0.0,17.0,28.0,12.0
DDD,2014J,644229,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-49.0,NA,19.0,85.0,41.0,85.0,62.0,80.0,111.0,95.0,144.0,82.0,195.0,70.0,242.0,47.0,7.0,393.0,1.0,189.0,7.0,165.0,0.0,21.0,80.0,8.0
DDD,2014J,644310,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-127.0,121.0,19.0,70.0,40.0,60.0,61.0,55.0,110.0,37.0,NA,NA,NA,NA,NA,NA,1.0,114.0,0.0,83.0,0.0,46.0,0.0,19.0,28.0,4.0
DDD,2014J,644409,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-157.0,NA,18.0,75.0,40.0,70.0,61.0,63.0,110.0,70.0,146.0,56.0,195.0,77.0,244.0,67.0,28.0,232.0,46.0,307.0,12.0,355.0,0.0,281.0,413.0,44.0
DDD,2014J,644457,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-60.0,NA,17.0,80.0,41.0,85.0,62.0,70.0,110.0,83.0,146.0,83.0,199.0,84.0,242.0,62.0,6.0,183.0,0.0,119.0,19.0,47.0,0.0,36.0,94.0,5.0
DDD,2014J,644474,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-161.0,NA,18.0,65.0,37.0,60.0,61.0,53.0,111.0,45.0,146.0,36.0,195.0,32.0,242.0,49.0,9.0,175.0,6.0,148.0,12.0,95.0,0.0,35.0,130.0,11.0
DDD,2014J,644516,M,North Region,Lower Than A Level,NA,35-55,0,120,N,Withdrawn,-147.0,65.0,20.0,100.0,41.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,31.0,0.0,18.0,0.0,17.0,0.0,2.0,16.0,0.0
DDD,2014J,644525,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,NA,17.0,90.0,39.0,90.0,61.0,90.0,115.0,83.0,144.0,73.0,194.0,89.0,243.0,58.0,26.0,307.0,0.0,323.0,13.0,344.0,0.0,57.0,249.0,42.0
DDD,2014J,644567,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-105.0,53.0,17.0,80.0,39.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,233.0,6.0,179.0,12.0,46.0,0.0,38.0,64.0,27.0
DDD,2014J,644881,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-109.0,-44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,644956,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,240,N,Pass,-74.0,NA,17.0,90.0,41.0,80.0,61.0,78.0,111.0,74.0,153.0,72.0,202.0,73.0,243.0,73.0,22.0,795.0,0.0,492.0,53.0,135.0,0.0,35.0,126.0,33.0
DDD,2014J,644964,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Distinction,-30.0,NA,15.0,95.0,38.0,95.0,58.0,95.0,106.0,89.0,142.0,83.0,189.0,90.0,242.0,96.0,8.0,571.0,1.0,376.0,2.0,123.0,0.0,56.0,142.0,35.0
DDD,2014J,645019,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-79.0,12.0,20.0,50.0,40.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,13.0,9.0,47.0,1.0,34.0,0.0,10.0,36.0,5.0
DDD,2014J,645031,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-150.0,NA,16.0,65.0,40.0,80.0,61.0,88.0,110.0,89.0,146.0,77.0,195.0,66.0,243.0,69.0,2.0,908.0,2.0,447.0,30.0,104.0,0.0,64.0,287.0,22.0
DDD,2014J,645054,F,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-51.0,NA,17.0,40.0,39.0,60.0,61.0,40.0,110.0,49.0,150.0,30.0,195.0,33.0,244.0,27.0,2.0,155.0,14.0,215.0,12.0,133.0,0.0,59.0,94.0,17.0
