code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,30719_date,30719_score,30720_date,30720_score,30721_date,30721_score,30722_date,30722_score,clicks_dualpane,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
EEE,2014J,649935,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-150.0,NA,26.0,97.0,NA,NA,131.0,47.0,NA,NA,0.0,27.0,110.0,0.0,165.0,123.0,0.0,81.0,16.0,8.0,4.0
EEE,2014J,649943,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-120.0,NA,33.0,65.0,67.0,85.0,136.0,64.0,166.0,86.0,0.0,49.0,280.0,3.0,471.0,232.0,0.0,257.0,4.0,27.0,46.0
EEE,2014J,650027,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-137.0,NA,32.0,92.0,67.0,76.0,130.0,93.0,165.0,89.0,0.0,134.0,377.0,6.0,853.0,249.0,1.0,145.0,25.0,60.0,49.0
EEE,2014J,650105,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,55.0,0.0,91.0,0.0,0.0,126.0,3.0,22.0,0.0
EEE,2014J,650137,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-150.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,650145,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-38.0,NA,33.0,91.0,80.0,84.0,142.0,71.0,166.0,80.0,0.0,388.0,250.0,0.0,412.0,230.0,0.0,99.0,11.0,37.0,25.0
EEE,2014J,650164,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass,-15.0,NA,33.0,99.0,67.0,98.0,144.0,87.0,165.0,83.0,0.0,41.0,135.0,5.0,940.0,178.0,0.0,96.0,51.0,13.0,17.0
EEE,2014J,650192,M,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-150.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,650223,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-25.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,650330,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-149.0,NA,32.0,97.0,72.0,88.0,127.0,73.0,159.0,97.0,0.0,1994.0,768.0,11.0,1069.0,511.0,0.0,227.0,31.0,41.0,45.0
EEE,2014J,650334,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-129.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,650341,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-29.0,NA,33.0,68.0,67.0,81.0,131.0,56.0,166.0,38.0,0.0,85.0,198.0,2.0,420.0,6.0,1.0,102.0,12.0,82.0,19.0
EEE,2014J,650384,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,-149.0,-120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,650471,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-24.0,NA,32.0,96.0,65.0,91.0,130.0,87.0,165.0,90.0,0.0,839.0,482.0,2.0,984.0,317.0,0.0,84.0,33.0,45.0,52.0
EEE,2014J,650504,M,Scotland,A Level or Equivalent,70-80%,0-35,0,40,N,Distinction,-147.0,NA,32.0,93.0,67.0,94.0,130.0,75.0,165.0,82.0,0.0,261.0,150.0,0.0,803.0,163.0,0.0,162.0,23.0,19.0,23.0
EEE,2014J,650533,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,-129.0,NA,32.0,93.0,67.0,76.0,130.0,66.0,165.0,75.0,0.0,102.0,240.0,4.0,767.0,272.0,0.0,171.0,11.0,1.0,32.0
EEE,2014J,650575,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-88.0,NA,33.0,91.0,65.0,98.0,129.0,84.0,166.0,91.0,0.0,363.0,375.0,10.0,647.0,238.0,0.0,71.0,13.0,20.0,68.0
EEE,2014J,650578,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-144.0,12.0,32.0,59.0,NA,NA,NA,NA,NA,NA,0.0,21.0,18.0,1.0,41.0,0.0,0.0,0.0,12.0,4.0,5.0
EEE,2014J,650592,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-53.0,NA,33.0,94.0,89.0,87.0,142.0,79.0,175.0,89.0,1.0,603.0,443.0,11.0,365.0,220.0,0.0,130.0,59.0,32.0,48.0
EEE,2014J,650666,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Distinction,-148.0,NA,24.0,94.0,67.0,95.0,130.0,87.0,165.0,87.0,1.0,763.0,567.0,4.0,687.0,824.0,3.0,142.0,20.0,95.0,95.0
EEE,2014J,650734,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-136.0,NA,32.0,99.0,67.0,87.0,130.0,87.0,165.0,80.0,1.0,80.0,150.0,0.0,359.0,117.0,0.0,107.0,3.0,5.0,13.0
EEE,2014J,650752,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,-135.0,NA,39.0,87.0,75.0,78.0,146.0,74.0,NA,NA,0.0,52.0,65.0,0.0,178.0,0.0,0.0,1.0,1.0,1.0,13.0
EEE,2014J,650770,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-135.0,NA,23.0,89.0,67.0,89.0,130.0,83.0,165.0,81.0,0.0,119.0,172.0,1.0,188.0,615.0,0.0,93.0,5.0,17.0,39.0
EEE,2014J,650816,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-115.0,NA,33.0,80.0,68.0,79.0,145.0,63.0,166.0,74.0,0.0,75.0,135.0,0.0,443.0,172.0,0.0,107.0,9.0,41.0,6.0
EEE,2014J,650849,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-120.0,130.0,32.0,75.0,68.0,67.0,NA,NA,NA,NA,0.0,15.0,34.0,0.0,51.0,2.0,0.0,106.0,2.0,14.0,8.0
EEE,2014J,650856,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction,-98.0,NA,32.0,96.0,88.0,100.0,131.0,100.0,166.0,98.0,0.0,210.0,247.0,2.0,485.0,243.0,0.0,137.0,12.0,95.0,31.0
EEE,2014J,650926,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-142.0,NA,29.0,98.0,66.0,93.0,129.0,90.0,165.0,94.0,0.0,519.0,525.0,5.0,708.0,312.0,0.0,170.0,64.0,47.0,94.0
EEE,2014J,650927,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,-35.0,NA,32.0,88.0,67.0,93.0,130.0,93.0,165.0,86.0,0.0,372.0,197.0,2.0,828.0,151.0,0.0,140.0,23.0,10.0,13.0
EEE,2014J,650950,M,Scotland,HE Qualification,40-50%,35-55,0,30,N,Fail,-13.0,NA,31.0,82.0,93.0,83.0,NA,NA,NA,NA,0.0,226.0,95.0,4.0,547.0,1.0,0.0,142.0,0.0,7.0,19.0
EEE,2014J,650987,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-50.0,NA,40.0,87.0,75.0,78.0,NA,NA,NA,NA,0.0,6.0,23.0,0.0,296.0,0.0,0.0,83.0,2.0,1.0,6.0
EEE,2014J,651015,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-22.0,NA,32.0,81.0,67.0,90.0,131.0,77.0,166.0,89.0,0.0,41.0,139.0,0.0,743.0,221.0,0.0,157.0,4.0,1.0,21.0
EEE,2014J,651086,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-28.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,651155,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-120.0,NA,30.0,91.0,67.0,95.0,130.0,83.0,166.0,91.0,0.0,83.0,250.0,3.0,808.0,290.0,0.0,201.0,10.0,16.0,19.0
EEE,2014J,651156,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-43.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,651191,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-45.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,651245,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-107.0,NA,30.0,99.0,65.0,96.0,131.0,95.0,166.0,94.0,0.0,119.0,139.0,2.0,761.0,309.0,0.0,97.0,25.0,54.0,17.0
EEE,2014J,651298,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-144.0,-26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,651337,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-24.0,NA,32.0,82.0,68.0,89.0,130.0,78.0,165.0,84.0,0.0,558.0,407.0,0.0,706.0,227.0,0.0,113.0,9.0,10.0,43.0
EEE,2014J,651361,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-146.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,651371,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-146.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,651384,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-107.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,651533,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-144.0,NA,28.0,100.0,62.0,100.0,118.0,94.0,163.0,98.0,2.0,1877.0,802.0,16.0,1461.0,494.0,0.0,172.0,79.0,77.0,79.0
EEE,2014J,651534,M,Scotland,HE Qualification,30-40%,0-35,0,30,N,Pass,-106.0,NA,30.0,96.0,66.0,97.0,129.0,95.0,164.0,89.0,0.0,519.0,468.0,19.0,847.0,505.0,0.0,175.0,64.0,26.0,51.0
EEE,2014J,651616,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-100.0,-6.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,30.0,20.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0
EEE,2014J,651635,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,-18.0,NA,32.0,92.0,67.0,79.0,131.0,75.0,166.0,56.0,0.0,157.0,256.0,2.0,720.0,110.0,0.0,239.0,16.0,17.0,26.0
EEE,2014J,651648,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-81.0,NA,28.0,80.0,64.0,89.0,117.0,79.0,166.0,85.0,2.0,497.0,384.0,6.0,446.0,258.0,0.0,227.0,15.0,30.0,45.0
EEE,2014J,651734,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-143.0,NA,32.0,96.0,67.0,94.0,NA,NA,NA,NA,0.0,24.0,115.0,0.0,290.0,0.0,0.0,82.0,0.0,55.0,21.0
EEE,2014J,651766,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-78.0,NA,32.0,77.0,68.0,76.0,149.0,46.0,166.0,84.0,2.0,44.0,245.0,3.0,815.0,102.0,3.0,91.0,56.0,58.0,38.0
EEE,2014J,651828,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction,-31.0,NA,32.0,96.0,66.0,95.0,129.0,82.0,164.0,87.0,0.0,1526.0,1370.0,4.0,1129.0,496.0,7.0,211.0,16.0,73.0,158.0
EEE,2014J,651839,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-129.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,18.0,0.0,0.0,1.0,0.0,3.0,1.0
EEE,2014J,651850,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-120.0,NA,33.0,73.0,67.0,83.0,130.0,71.0,165.0,74.0,0.0,27.0,154.0,2.0,296.0,163.0,0.0,97.0,5.0,37.0,21.0
EEE,2014J,651915,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-113.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0
EEE,2014J,651930,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,-142.0,NA,31.0,93.0,66.0,87.0,130.0,85.0,165.0,92.0,0.0,820.0,408.0,1.0,1402.0,397.0,0.0,169.0,329.0,68.0,41.0
EEE,2014J,651933,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-123.0,NA,32.0,96.0,67.0,98.0,131.0,93.0,166.0,100.0,0.0,1671.0,523.0,3.0,661.0,245.0,0.0,137.0,7.0,20.0,29.0
EEE,2014J,651935,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-107.0,NA,26.0,99.0,67.0,96.0,131.0,80.0,164.0,47.0,0.0,78.0,220.0,1.0,495.0,116.0,0.0,180.0,15.0,41.0,36.0
EEE,2014J,651950,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-141.0,NA,33.0,94.0,75.0,78.0,131.0,60.0,NA,NA,1.0,78.0,170.0,1.0,453.0,6.0,0.0,72.0,16.0,13.0,11.0
EEE,2014J,651995,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction,-31.0,NA,32.0,98.0,67.0,96.0,130.0,92.0,165.0,95.0,0.0,253.0,247.0,3.0,928.0,230.0,0.0,120.0,11.0,58.0,40.0
EEE,2014J,652054,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-23.0,NA,32.0,96.0,67.0,94.0,130.0,88.0,172.0,82.0,0.0,91.0,346.0,2.0,857.0,246.0,0.0,142.0,8.0,10.0,61.0
EEE,2014J,652233,M,London Region,HE Qualification,10-20,0-35,0,30,N,Withdrawn,-129.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,652285,M,North Region,HE Qualification,NA,0-35,0,60,N,Distinction,-8.0,NA,25.0,96.0,64.0,99.0,129.0,88.0,164.0,93.0,1.0,936.0,796.0,33.0,487.0,381.0,4.0,152.0,102.0,83.0,48.0
EEE,2014J,652287,M,North Region,Post Graduate Qualification,NA,35-55,0,60,N,Withdrawn,-44.0,128.0,32.0,85.0,78.0,86.0,NA,NA,NA,NA,2.0,96.0,292.0,0.0,591.0,0.0,0.0,169.0,35.0,114.0,35.0
EEE,2014J,652302,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,-60.0,NA,33.0,100.0,68.0,99.0,131.0,78.0,166.0,97.0,0.0,626.0,528.0,8.0,1090.0,579.0,1.0,225.0,23.0,33.0,17.0
EEE,2014J,652442,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-67.0,NA,30.0,64.0,66.0,66.0,131.0,47.0,NA,NA,0.0,147.0,233.0,0.0,270.0,35.0,0.0,106.0,21.0,28.0,33.0
EEE,2014J,652460,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-18.0,NA,31.0,82.0,71.0,74.0,130.0,67.0,165.0,91.0,0.0,77.0,204.0,2.0,890.0,307.0,0.0,193.0,5.0,1.0,24.0
EEE,2014J,652476,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass,-24.0,NA,33.0,95.0,68.0,91.0,131.0,85.0,166.0,72.0,0.0,118.0,126.0,3.0,348.0,39.0,0.0,198.0,9.0,25.0,17.0
EEE,2014J,652501,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-53.0,NA,32.0,87.0,68.0,98.0,135.0,76.0,173.0,90.0,0.0,166.0,287.0,1.0,620.0,231.0,0.0,195.0,20.0,40.0,41.0
EEE,2014J,652571,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-28.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,652606,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-137.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,652667,M,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-24.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,18.0,15.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0
EEE,2014J,652861,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-127.0,NA,33.0,98.0,68.0,93.0,131.0,54.0,NA,NA,0.0,125.0,141.0,1.0,360.0,4.0,0.0,93.0,3.0,30.0,36.0
EEE,2014J,652880,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-129.0,NA,25.0,85.0,64.0,93.0,131.0,69.0,157.0,82.0,0.0,95.0,234.0,1.0,727.0,268.0,0.0,135.0,5.0,1.0,30.0
EEE,2014J,652894,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-91.0,NA,32.0,87.0,NA,NA,NA,NA,NA,NA,0.0,6.0,41.0,0.0,203.0,0.0,0.0,131.0,3.0,12.0,8.0
EEE,2014J,652902,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,-99.0,NA,26.0,99.0,66.0,92.0,130.0,95.0,165.0,95.0,0.0,711.0,445.0,5.0,650.0,524.0,1.0,169.0,25.0,47.0,82.0
EEE,2014J,652971,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,-135.0,NA,31.0,98.0,68.0,92.0,131.0,83.0,166.0,91.0,1.0,317.0,223.0,2.0,831.0,180.0,2.0,186.0,117.0,37.0,27.0
EEE,2014J,653090,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,653168,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-91.0,107.0,42.0,92.0,NA,NA,NA,NA,NA,NA,0.0,109.0,169.0,6.0,434.0,0.0,0.0,92.0,3.0,13.0,8.0
EEE,2014J,653177,F,West Midlands Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,-28.0,124.0,33.0,28.0,NA,NA,NA,NA,NA,NA,0.0,0.0,22.0,1.0,45.0,0.0,0.0,0.0,3.0,7.0,4.0
EEE,2014J,653210,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-29.0,NA,33.0,93.0,68.0,86.0,134.0,75.0,165.0,95.0,0.0,143.0,182.0,0.0,457.0,237.0,0.0,86.0,17.0,13.0,15.0
EEE,2014J,653248,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-98.0,190.0,30.0,82.0,86.0,89.0,131.0,76.0,166.0,61.0,0.0,82.0,112.0,2.0,675.0,255.0,0.0,108.0,4.0,28.0,9.0
EEE,2014J,653326,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-78.0,NA,38.0,93.0,68.0,69.0,NA,NA,NA,NA,0.0,38.0,44.0,1.0,218.0,0.0,0.0,111.0,0.0,0.0,6.0
EEE,2014J,653352,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-112.0,NA,30.0,33.0,67.0,78.0,132.0,42.0,166.0,63.0,0.0,9.0,87.0,1.0,269.0,95.0,0.0,21.0,3.0,3.0,7.0
EEE,2014J,653360,M,North Western Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,-135.0,69.0,33.0,76.0,NA,NA,NA,NA,NA,NA,0.0,152.0,202.0,1.0,361.0,0.0,0.0,123.0,23.0,24.0,19.0
EEE,2014J,653440,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-129.0,NA,32.0,88.0,68.0,93.0,131.0,86.0,166.0,51.0,0.0,491.0,256.0,2.0,480.0,82.0,0.0,3.0,22.0,49.0,16.0
EEE,2014J,653506,M,South East Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,-135.0,NA,33.0,55.0,68.0,83.0,NA,NA,NA,NA,0.0,0.0,35.0,0.0,211.0,0.0,0.0,1.0,0.0,3.0,0.0
EEE,2014J,653587,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-135.0,NA,32.0,94.0,67.0,97.0,130.0,75.0,166.0,87.0,2.0,101.0,156.0,1.0,246.0,129.0,0.0,81.0,9.0,50.0,16.0
EEE,2014J,653608,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-122.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,653661,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-135.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,653665,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-129.0,NA,33.0,83.0,67.0,70.0,129.0,49.0,166.0,86.0,0.0,49.0,66.0,1.0,574.0,220.0,0.0,217.0,11.0,1.0,14.0
EEE,2014J,653688,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-135.0,NA,32.0,78.0,66.0,72.0,129.0,83.0,164.0,88.0,0.0,358.0,317.0,0.0,720.0,218.0,0.0,158.0,16.0,12.0,28.0
EEE,2014J,653718,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-135.0,NA,18.0,93.0,74.0,95.0,130.0,92.0,165.0,89.0,0.0,220.0,229.0,1.0,719.0,292.0,0.0,160.0,23.0,20.0,13.0
EEE,2014J,653801,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-120.0,NA,32.0,86.0,58.0,92.0,128.0,89.0,173.0,96.0,0.0,422.0,236.0,6.0,689.0,480.0,1.0,184.0,8.0,19.0,48.0
EEE,2014J,653887,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-42.0,NA,33.0,72.0,67.0,82.0,137.0,86.0,166.0,92.0,0.0,257.0,143.0,1.0,346.0,126.0,2.0,163.0,5.0,29.0,28.0
EEE,2014J,653998,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-36.0,NA,32.0,90.0,67.0,76.0,129.0,54.0,166.0,54.0,0.0,91.0,285.0,0.0,818.0,47.0,0.0,132.0,7.0,18.0,31.0
EEE,2014J,654031,M,North Region,A Level or Equivalent,NA,35-55,0,60,Y,Pass,-128.0,NA,24.0,98.0,68.0,100.0,130.0,77.0,165.0,86.0,0.0,44.0,215.0,28.0,484.0,187.0,0.0,133.0,6.0,45.0,22.0
EEE,2014J,654095,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-133.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0
EEE,2014J,654125,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-108.0,NA,28.0,93.0,67.0,87.0,NA,NA,NA,NA,0.0,114.0,71.0,3.0,349.0,0.0,0.0,83.0,19.0,3.0,15.0
EEE,2014J,654198,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-129.0,NA,26.0,97.0,62.0,86.0,120.0,79.0,165.0,73.0,0.0,382.0,248.0,0.0,1016.0,368.0,0.0,218.0,3.0,2.0,21.0
EEE,2014J,654202,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-64.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
EEE,2014J,654213,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-10.0,NA,32.0,89.0,67.0,84.0,130.0,86.0,166.0,70.0,0.0,23.0,117.0,0.0,610.0,269.0,0.0,154.0,2.0,11.0,10.0
EEE,2014J,654240,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,NA,44.0,94.0,67.0,90.0,129.0,93.0,165.0,85.0,0.0,474.0,277.0,5.0,1093.0,251.0,0.0,100.0,9.0,24.0,46.0
EEE,2014J,654295,F,Ireland,A Level or Equivalent,10-20,35-55,0,90,N,Withdrawn,-53.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
EEE,2014J,654325,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-88.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,0.0,17.0,0.0,0.0,6.0,0.0,1.0,0.0
EEE,2014J,654397,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,NA,29.0,92.0,67.0,88.0,126.0,86.0,163.0,92.0,0.0,43.0,136.0,0.0,343.0,252.0,0.0,78.0,6.0,18.0,9.0
EEE,2014J,654464,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-129.0,12.0,40.0,52.0,NA,NA,NA,NA,NA,NA,0.0,25.0,23.0,0.0,57.0,0.0,0.0,6.0,1.0,10.0,0.0
EEE,2014J,654485,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-21.0,NA,21.0,80.0,66.0,87.0,130.0,60.0,166.0,58.0,0.0,261.0,418.0,2.0,528.0,178.0,1.0,240.0,100.0,49.0,126.0
EEE,2014J,654547,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-32.0,NA,30.0,85.0,75.0,84.0,138.0,73.0,173.0,60.0,0.0,57.0,170.0,6.0,1080.0,206.0,0.0,159.0,24.0,48.0,32.0
EEE,2014J,654570,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-129.0,-117.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,654579,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-94.0,-38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
