code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25348_date,25348_score,25349_date,25349_score,25350_date,25350_score,25351_date,25351_score,25352_date,25352_score,25353_date,25353_score,25354_date,25354_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2013J,573709,M,East Midlands Region,HE Qualification,10-20,0-35,0,210,N,Withdrawn,-45.0,-37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,573712,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-149.0,102.0,28.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0,67.0,0.0,229.0,10.0,146.0,85.0,25.0,128.0,62.0
DDD,2013J,573780,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-81.0,NA,24.0,88.0,59.0,77.0,88.0,81.0,130.0,66.0,177.0,23.0,210.0,64.0,243.0,60.0,4.0,72.0,0.0,73.0,0.0,33.0,36.0,17.0,86.0,5.0
DDD,2013J,573845,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-53.0,NA,23.0,75.0,51.0,72.0,94.0,63.0,122.0,76.0,170.0,32.0,NA,NA,237.0,51.0,1.0,193.0,0.0,93.0,4.0,49.0,134.0,20.0,67.0,5.0
DDD,2013J,573970,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,240,N,Withdrawn,-149.0,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,574029,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-161.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,13.0,1.0,7.0,0.0,2.0,10.0,0.0
DDD,2013J,574035,M,Wales,HE Qualification,10-20,0-35,0,60,N,Pass,-192.0,NA,23.0,94.0,52.0,92.0,87.0,97.0,121.0,95.0,164.0,84.0,207.0,71.0,241.0,91.0,14.0,301.0,0.0,111.0,0.0,110.0,66.0,35.0,135.0,8.0
DDD,2013J,574088,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-65.0,NA,24.0,73.0,51.0,57.0,88.0,59.0,119.0,51.0,164.0,57.0,207.0,44.0,242.0,73.0,22.0,151.0,0.0,334.0,15.0,79.0,52.0,75.0,250.0,50.0
DDD,2013J,574098,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-148.0,NA,24.0,61.0,51.0,82.0,84.0,80.0,121.0,63.0,162.0,50.0,205.0,67.0,237.0,44.0,1.0,542.0,0.0,582.0,6.0,93.0,186.0,38.0,171.0,14.0
DDD,2013J,574099,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-109.0,163.0,22.0,79.0,50.0,79.0,87.0,84.0,136.0,8.0,NA,NA,NA,NA,NA,NA,5.0,113.0,0.0,105.0,3.0,97.0,27.0,19.0,62.0,8.0
DDD,2013J,574181,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,-164.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0,0.0,1.0,0.0,0.0,5.0,5.0
DDD,2013J,574310,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-137.0,NA,25.0,67.0,53.0,74.0,88.0,83.0,123.0,94.0,NA,NA,NA,NA,237.0,89.0,21.0,179.0,0.0,189.0,19.0,91.0,53.0,36.0,156.0,8.0
DDD,2013J,574330,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-151.0,132.0,20.0,68.0,51.0,76.0,86.0,76.0,123.0,57.0,NA,NA,NA,NA,NA,NA,8.0,92.0,0.0,139.0,0.0,93.0,34.0,19.0,122.0,28.0
DDD,2013J,574498,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-66.0,NA,23.0,84.0,49.0,82.0,87.0,86.0,122.0,87.0,164.0,87.0,206.0,85.0,237.0,62.0,36.0,890.0,3.0,713.0,33.0,149.0,147.0,86.0,699.0,64.0
DDD,2013J,574529,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-157.0,NA,24.0,63.0,52.0,65.0,87.0,32.0,122.0,29.0,NA,NA,NA,NA,NA,NA,5.0,330.0,0.0,231.0,0.0,98.0,60.0,26.0,119.0,6.0
DDD,2013J,574623,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-157.0,NA,24.0,55.0,53.0,60.0,87.0,38.0,123.0,35.0,164.0,32.0,214.0,37.0,237.0,49.0,2.0,38.0,0.0,122.0,2.0,250.0,61.0,28.0,76.0,7.0
DDD,2013J,574627,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-148.0,198.0,24.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,28.0,0.0,18.0,0.0,41.0,0.0,1.0,13.0,0.0
DDD,2013J,574665,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-191.0,-116.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,574705,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Distinction,-151.0,NA,9.0,93.0,45.0,94.0,83.0,94.0,121.0,98.0,163.0,80.0,207.0,87.0,242.0,87.0,22.0,758.0,9.0,436.0,49.0,149.0,222.0,59.0,401.0,52.0
DDD,2013J,574720,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-59.0,NA,25.0,84.0,52.0,79.0,87.0,95.0,122.0,87.0,NA,NA,NA,NA,242.0,67.0,1.0,45.0,0.0,87.0,12.0,159.0,2.0,98.0,80.0,8.0
DDD,2013J,574730,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,-141.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
DDD,2013J,574743,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-151.0,NA,23.0,58.0,51.0,50.0,87.0,51.0,123.0,30.0,164.0,12.0,206.0,24.0,241.0,33.0,9.0,180.0,0.0,228.0,8.0,204.0,9.0,32.0,123.0,19.0
DDD,2013J,574819,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-142.0,NA,25.0,65.0,53.0,68.0,88.0,43.0,123.0,54.0,164.0,54.0,206.0,40.0,241.0,53.0,11.0,251.0,0.0,358.0,19.0,153.0,133.0,73.0,252.0,17.0
DDD,2013J,574842,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-36.0,NA,24.0,71.0,52.0,88.0,84.0,92.0,120.0,84.0,163.0,82.0,207.0,56.0,237.0,78.0,0.0,237.0,0.0,124.0,2.0,202.0,71.0,17.0,73.0,2.0
DDD,2013J,574860,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-148.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0
DDD,2013J,574866,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-156.0,121.0,22.0,81.0,52.0,86.0,87.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,105.0,0.0,70.0,3.0,68.0,42.0,25.0,107.0,2.0
DDD,2013J,574873,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-137.0,NA,22.0,90.0,50.0,92.0,85.0,91.0,120.0,88.0,162.0,82.0,204.0,50.0,237.0,69.0,12.0,1471.0,0.0,898.0,34.0,140.0,154.0,112.0,371.0,38.0
DDD,2013J,574895,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,-163.0,NA,18.0,90.0,50.0,92.0,78.0,99.0,121.0,91.0,164.0,97.0,206.0,87.0,237.0,82.0,17.0,257.0,0.0,231.0,27.0,54.0,111.0,47.0,286.0,26.0
DDD,2013J,574938,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,-81.0,NA,17.0,95.0,51.0,89.0,85.0,91.0,121.0,86.0,161.0,70.0,204.0,84.0,237.0,96.0,31.0,599.0,0.0,431.0,22.0,246.0,123.0,74.0,253.0,33.0
DDD,2013J,575192,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-36.0,NA,23.0,63.0,53.0,57.0,88.0,67.0,123.0,64.0,165.0,56.0,207.0,51.0,237.0,49.0,11.0,239.0,0.0,173.0,28.0,117.0,48.0,15.0,86.0,12.0
DDD,2013J,575213,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-171.0,123.0,23.0,59.0,51.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,15.0,0.0,53.0,0.0,13.0,0.0,11.0,57.0,1.0
DDD,2013J,575258,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-156.0,NA,23.0,76.0,53.0,85.0,88.0,86.0,123.0,89.0,167.0,84.0,212.0,41.0,242.0,62.0,15.0,796.0,0.0,585.0,29.0,81.0,86.0,117.0,424.0,42.0
DDD,2013J,575337,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,-51.0,118.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,87.0,0.0,64.0,0.0,21.0,5.0,12.0,41.0,5.0
DDD,2013J,575365,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-156.0,-7.0,25.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,23.0,0.0,21.0,0.0,1.0,11.0,0.0
DDD,2013J,575376,F,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass,-164.0,NA,24.0,83.0,52.0,93.0,86.0,95.0,122.0,88.0,163.0,93.0,206.0,89.0,242.0,84.0,5.0,376.0,0.0,266.0,4.0,261.0,165.0,73.0,235.0,20.0
DDD,2013J,575385,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Distinction,-176.0,NA,25.0,96.0,53.0,80.0,88.0,91.0,123.0,77.0,NA,NA,NA,NA,242.0,87.0,21.0,86.0,0.0,203.0,5.0,29.0,17.0,40.0,156.0,9.0
DDD,2013J,575431,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-88.0,NA,20.0,90.0,51.0,88.0,79.0,92.0,112.0,90.0,161.0,74.0,205.0,89.0,242.0,69.0,4.0,211.0,0.0,226.0,13.0,67.0,67.0,69.0,128.0,21.0
DDD,2013J,575493,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-109.0,230.0,18.0,76.0,51.0,81.0,65.0,93.0,118.0,88.0,153.0,82.0,192.0,20.0,NA,NA,9.0,156.0,4.0,579.0,0.0,232.0,217.0,102.0,482.0,37.0
DDD,2013J,575766,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-151.0,NA,21.0,78.0,46.0,71.0,85.0,81.0,120.0,75.0,159.0,85.0,203.0,61.0,237.0,69.0,5.0,515.0,0.0,343.0,8.0,69.0,86.0,53.0,123.0,19.0
DDD,2013J,575773,M,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,-156.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,0.0,30.0,0.0,6.0,0.0,3.0,26.0,4.0
DDD,2013J,575798,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-70.0,NA,24.0,78.0,52.0,97.0,87.0,94.0,123.0,91.0,165.0,85.0,207.0,4.0,241.0,80.0,17.0,186.0,0.0,353.0,1.0,410.0,152.0,52.0,81.0,4.0
DDD,2013J,575811,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-60.0,193.0,22.0,66.0,52.0,63.0,88.0,62.0,121.0,58.0,176.0,39.0,NA,NA,NA,NA,3.0,50.0,0.0,132.0,6.0,338.0,17.0,33.0,88.0,11.0
DDD,2013J,575855,M,London Region,HE Qualification,80-90%,0-35,0,180,N,Withdrawn,-186.0,-149.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,575962,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-151.0,NA,31.0,62.0,53.0,49.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,2.0,39.0,0.0,37.0,16.0,13.0,68.0,6.0
DDD,2013J,575999,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,-156.0,131.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,34.0,0.0,18.0,1.0,17.0,4.0,5.0,18.0,0.0
DDD,2013J,576031,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-148.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
DDD,2013J,576040,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-186.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,576083,F,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-177.0,NA,24.0,84.0,52.0,81.0,87.0,90.0,122.0,93.0,164.0,31.0,205.0,79.0,241.0,82.0,2.0,277.0,0.0,278.0,3.0,222.0,41.0,37.0,78.0,17.0
DDD,2013J,576131,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-67.0,102.0,23.0,45.0,62.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,57.0,0.0,54.0,4.0,35.0,12.0,1.0,15.0,2.0
DDD,2013J,576231,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-186.0,-82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,576233,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-143.0,NA,24.0,84.0,53.0,89.0,85.0,94.0,123.0,75.0,164.0,74.0,206.0,72.0,237.0,69.0,17.0,217.0,0.0,366.0,23.0,301.0,77.0,99.0,245.0,29.0
DDD,2013J,576251,M,Ireland,A Level or Equivalent,80-90%,35-55,0,75,N,Distinction,-88.0,NA,22.0,96.0,53.0,92.0,88.0,99.0,123.0,94.0,163.0,93.0,207.0,90.0,242.0,91.0,12.0,295.0,0.0,374.0,13.0,151.0,194.0,56.0,251.0,26.0
DDD,2013J,576314,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-164.0,NA,24.0,69.0,52.0,81.0,87.0,81.0,129.0,65.0,NA,NA,NA,NA,241.0,40.0,6.0,189.0,13.0,264.0,8.0,107.0,87.0,54.0,148.0,20.0
DDD,2013J,576368,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-72.0,NA,24.0,65.0,52.0,54.0,88.0,56.0,123.0,30.0,165.0,47.0,207.0,46.0,241.0,31.0,7.0,94.0,0.0,286.0,2.0,242.0,155.0,58.0,287.0,40.0
DDD,2013J,576383,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-37.0,NA,23.0,82.0,53.0,85.0,87.0,91.0,113.0,93.0,160.0,85.0,205.0,90.0,237.0,96.0,20.0,993.0,0.0,519.0,4.0,128.0,163.0,64.0,214.0,8.0
DDD,2013J,576413,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-156.0,NA,24.0,92.0,53.0,87.0,87.0,96.0,122.0,89.0,165.0,93.0,204.0,94.0,242.0,93.0,90.0,1215.0,0.0,945.0,29.0,595.0,253.0,152.0,755.0,60.0
DDD,2013J,576453,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction,-185.0,NA,12.0,86.0,43.0,80.0,62.0,90.0,117.0,88.0,160.0,77.0,204.0,86.0,242.0,84.0,19.0,887.0,1.0,574.0,12.0,99.0,107.0,89.0,388.0,25.0
DDD,2013J,576492,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-106.0,NA,25.0,49.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,134.0,0.0,66.0,2.0,26.0,9.0,6.0,38.0,4.0
DDD,2013J,576767,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,-44.0,NA,20.0,79.0,50.0,85.0,85.0,87.0,122.0,60.0,NA,NA,NA,NA,241.0,56.0,23.0,446.0,8.0,400.0,0.0,150.0,36.0,74.0,149.0,45.0
DDD,2013J,576847,F,Ireland,Lower Than A Level,NA,0-35,0,60,N,Distinction,-142.0,NA,22.0,88.0,48.0,91.0,87.0,81.0,122.0,91.0,171.0,83.0,217.0,67.0,243.0,87.0,4.0,247.0,0.0,327.0,28.0,308.0,126.0,72.0,329.0,29.0
DDD,2013J,576879,M,London Region,HE Qualification,0-10%,0-35,0,120,N,Fail,-174.0,NA,24.0,88.0,52.0,85.0,87.0,73.0,123.0,69.0,163.0,51.0,206.0,53.0,241.0,44.0,2.0,39.0,0.0,233.0,5.0,288.0,69.0,43.0,79.0,6.0
DDD,2013J,576949,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Pass,-185.0,NA,23.0,88.0,52.0,91.0,88.0,93.0,123.0,92.0,172.0,79.0,207.0,86.0,241.0,80.0,13.0,79.0,0.0,159.0,1.0,90.0,81.0,35.0,138.0,34.0
DDD,2013J,577035,M,South Region,HE Qualification,90-100%,35-55,0,90,N,Distinction,-148.0,NA,23.0,71.0,52.0,79.0,86.0,88.0,122.0,74.0,164.0,81.0,206.0,68.0,241.0,82.0,17.0,430.0,0.0,268.0,26.0,92.0,125.0,64.0,246.0,17.0
DDD,2013J,577126,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-156.0,NA,24.0,71.0,56.0,72.0,87.0,52.0,124.0,44.0,165.0,61.0,212.0,57.0,237.0,42.0,0.0,59.0,0.0,105.0,16.0,97.0,72.0,36.0,93.0,4.0
DDD,2013J,577196,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-11.0,177.0,16.0,85.0,45.0,98.0,72.0,99.0,111.0,97.0,165.0,70.0,NA,NA,NA,NA,24.0,218.0,262.0,314.0,0.0,82.0,38.0,125.0,760.0,22.0
DDD,2013J,577200,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-122.0,NA,25.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,16.0,0.0,51.0,0.0,33.0,2.0,0.0,16.0,1.0
DDD,2013J,577212,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-74.0,NA,25.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,39.0,0.0,18.0,1.0,27.0,12.0,7.0,9.0,1.0
DDD,2013J,577279,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,-177.0,NA,15.0,77.0,43.0,77.0,79.0,91.0,108.0,80.0,161.0,76.0,203.0,75.0,242.0,91.0,9.0,605.0,7.0,537.0,17.0,154.0,111.0,118.0,460.0,46.0
DDD,2013J,577401,F,South Region,Lower Than A Level,40-50%,0-35,0,120,Y,Withdrawn,-136.0,185.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,21.0,0.0,28.0,0.0,2.0,1.0,2.0,27.0,2.0
DDD,2013J,577414,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,-79.0,NA,10.0,81.0,37.0,87.0,49.0,84.0,96.0,85.0,156.0,85.0,175.0,70.0,242.0,69.0,10.0,108.0,0.0,138.0,19.0,122.0,71.0,40.0,114.0,7.0
DDD,2013J,577464,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-129.0,NA,21.0,98.0,50.0,87.0,86.0,85.0,120.0,74.0,161.0,76.0,205.0,49.0,242.0,73.0,14.0,606.0,0.0,824.0,16.0,259.0,84.0,80.0,322.0,200.0
DDD,2013J,577558,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-181.0,-93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,577570,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-134.0,156.0,25.0,41.0,53.0,43.0,88.0,48.0,135.0,34.0,NA,NA,NA,NA,NA,NA,5.0,94.0,0.0,109.0,0.0,25.0,16.0,19.0,163.0,25.0
DDD,2013J,577638,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,Y,Withdrawn,-155.0,205.0,25.0,75.0,53.0,77.0,113.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,108.0,0.0,119.0,1.0,48.0,22.0,16.0,47.0,12.0
DDD,2013J,577652,F,London Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-45.0,224.0,21.0,50.0,51.0,60.0,82.0,52.0,122.0,52.0,157.0,16.0,206.0,13.0,NA,NA,21.0,54.0,0.0,198.0,0.0,364.0,0.0,69.0,122.0,10.0
DDD,2013J,577736,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-130.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,7.0,0.0,18.0,0.0,4.0,0.0,0.0,6.0,5.0
DDD,2013J,577930,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-179.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,578026,M,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-143.0,NA,24.0,90.0,52.0,86.0,87.0,93.0,122.0,70.0,164.0,49.0,206.0,51.0,241.0,42.0,3.0,408.0,0.0,283.0,3.0,375.0,109.0,42.0,86.0,4.0
DDD,2013J,578117,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-163.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,0.0,35.0,0.0,18.0,0.0,13.0,121.0,4.0
DDD,2013J,578150,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-26.0,118.0,24.0,50.0,52.0,26.0,88.0,22.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,14.0,0.0,92.0,0.0,230.0,1.0,26.0,73.0,9.0
DDD,2013J,578285,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-161.0,-121.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,578303,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,-81.0,NA,22.0,77.0,52.0,80.0,87.0,69.0,122.0,72.0,163.0,85.0,205.0,79.0,237.0,58.0,30.0,73.0,0.0,300.0,35.0,292.0,113.0,41.0,217.0,27.0
DDD,2013J,578427,F,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-127.0,170.0,25.0,47.0,NA,NA,88.0,24.0,123.0,40.0,NA,NA,NA,NA,NA,NA,2.0,87.0,4.0,105.0,0.0,46.0,18.0,47.0,169.0,8.0
DDD,2013J,578544,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-145.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,0.0,7.0,1.0,2.0,0.0,1.0,4.0,0.0
DDD,2013J,578644,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,90,N,Pass,-99.0,NA,17.0,51.0,50.0,88.0,85.0,84.0,121.0,78.0,164.0,59.0,206.0,76.0,241.0,78.0,24.0,771.0,0.0,576.0,7.0,616.0,91.0,240.0,781.0,28.0
DDD,2013J,578697,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-81.0,NA,25.0,46.0,51.0,66.0,88.0,51.0,NA,NA,165.0,44.0,207.0,56.0,242.0,56.0,5.0,534.0,0.0,433.0,17.0,219.0,127.0,66.0,176.0,12.0
DDD,2013J,578823,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,-102.0,NA,23.0,78.0,52.0,80.0,88.0,86.0,124.0,70.0,165.0,39.0,NA,NA,241.0,71.0,10.0,391.0,5.0,219.0,7.0,32.0,66.0,40.0,262.0,12.0
DDD,2013J,578850,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-49.0,NA,24.0,84.0,51.0,83.0,86.0,96.0,121.0,86.0,164.0,76.0,204.0,69.0,237.0,67.0,4.0,105.0,0.0,165.0,13.0,212.0,45.0,38.0,157.0,8.0
DDD,2013J,578906,M,Ireland,Lower Than A Level,NA,0-35,0,60,N,Distinction,-174.0,NA,23.0,88.0,53.0,90.0,87.0,91.0,122.0,93.0,164.0,87.0,206.0,75.0,243.0,93.0,10.0,158.0,0.0,142.0,10.0,108.0,63.0,32.0,92.0,15.0
DDD,2013J,578943,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,-136.0,NA,21.0,89.0,50.0,76.0,85.0,80.0,118.0,86.0,161.0,90.0,197.0,82.0,237.0,76.0,32.0,1577.0,0.0,1119.0,27.0,183.0,320.0,55.0,195.0,29.0
DDD,2013J,578956,F,London Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-99.0,NA,23.0,83.0,52.0,94.0,88.0,100.0,123.0,78.0,165.0,83.0,207.0,89.0,241.0,71.0,32.0,65.0,0.0,134.0,3.0,381.0,49.0,44.0,177.0,15.0
DDD,2013J,579105,F,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction,-151.0,NA,14.0,83.0,45.0,87.0,77.0,92.0,116.0,80.0,155.0,89.0,196.0,91.0,237.0,89.0,27.0,1214.0,4.0,993.0,18.0,363.0,169.0,70.0,308.0,242.0
DDD,2013J,579112,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-101.0,NA,24.0,39.0,53.0,29.0,87.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,48.0,0.0,169.0,0.0,8.0,26.0,2.0
DDD,2013J,579151,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-150.0,NA,23.0,79.0,51.0,82.0,86.0,87.0,122.0,77.0,163.0,72.0,NA,NA,242.0,58.0,29.0,713.0,2.0,642.0,8.0,204.0,230.0,57.0,236.0,31.0
